日期,代號,名稱,成交量,成交值,開盤,最高,最低,收盤,成交筆數
20260303,6874,倍力,87000,6131100,72,72.1,69.1,70.5,73
20260303,6875,國邑*,78000,3118100,40.65,40.65,39.55,39.9,60
20260303,6877,鏵友益,1111000,128876000,116,116,116,116,395
20260303,6881,潤德,15000,3403000,227,227.5,226,227.5,14
20260303,6884,海柏特,12000,428550,36.8,36.8,35.5,35.5,11
20260303,6894,衛司特,687000,214353500,302,323.5,296,321.5,625
20260303,6895,宏碩系統,140000,23977000,180,180,168,169.5,111
20260303,6899,創為精密,2000,102600,51.3,51.3,51.3,51.3,2
20260303,6903,巨漢,1497000,433203000,300,304.5,281,283,1027
20260303,6904,伯鑫,1000,124500,124.5,124.5,124.5,124.5,1
20260303,6907,雅特力-KY,325000,33637500,103.5,103.5,103.5,103.5,190
20260303,6910,德鴻,198000,6470750,33.6,33.6,32.25,32.25,125
20260303,6913,鴻呈,188000,22022500,117.5,119.5,114.5,118.5,134
20260303,6922,宸曜,54000,8684500,166,166,158,159.5,53
20260303,6925,意藍,48000,3517900,75.3,75.3,72.1,72.5,42
20260303,6929,佑全,8000,248000,31,31.35,30.9,31.35,8
20260303,6953,家碩,112000,25435000,235,236.5,222.5,223,89
20260303,6961,旅天下,107000,5936300,56.5,56.5,55.1,55.1,68
20260303,6967,汎瑋材料,53000,3575300,68.7,68.7,66.2,67.6,45
20260303,6968,萬達寵物,42000,2009200,48.1,48.1,47.7,47.85,34
20260303,6971,惠民實業,87000,2612400,30.15,30.2,29.95,30.05,29
20260303,6982,大井泵浦,93000,5324400,58.3,58.4,56.8,57,65
20260303,6996,力領科技,138000,23365000,168.5,174.5,165.5,166,134
20260303,6997,博弘,3000,251800,81.8,86,81.8,86,3
20260303,7402,邑錡,651000,87837500,137,138.5,132.5,133.5,554
20260303,7547,碩網,28000,1527900,54.8,55.2,54,54.4,23
20260303,7556,意德士,72000,12686000,179.5,180,174,175,67
20260303,7584,樂意,37000,1406050,37.55,40,37,37.9,35
20260303,7642,昶瑞機電,42000,3286100,79,79,78,78.3,32
20260303,7703,銳澤,88000,18230500,211,213.5,204,205,74
20260303,7704,明遠精密,36000,1622150,45.1,45.45,44.55,45.45,28
20260303,7708,全家餐飲,15000,1373100,91.7,91.8,91.3,91.6,14
20260303,7709,榮田,173000,10479100,61.1,62.5,58.5,58.5,127
20260303,7712,博盛半導體,796000,83169000,104.5,108.5,101.5,103.5,675
20260303,7713,威力德生醫,24000,1696200,71,71.2,70.3,70.3,19
20260303,7714,創泓科技,142000,20710500,149.5,150,144,144,110
20260303,7715,裕山,95000,3007650,31.5,33,31.2,31.2,73
20260303,7716,昱臺國際,11000,291700,26.3,26.8,26.3,26.5,7
20260303,7717,萊德光電-KY,194000,156916000,865,865,797,797,170
20260303,7718,友鋮,2000,90000,45,45,45,45,2
20260303,7723,築間,71000,2234700,31.55,31.55,31.3,31.3,52
20260303,7728,光焱科技,64000,56492000,890,910,850,895,60
20260303,7734,印能科技,621000,1097585000,1835,1865,1695,1745,598
20260303,7738,東聯互動,64000,11184000,173,177.5,172.5,176.5,46
20260303,7743,金利食安,84000,1739600,20.6,21.5,20.5,20.6,32
20260303,7744,崴寶,320000,154937500,513,518,476.5,476.5,282
20260303,7747,昕奇雲端,20000,2309000,115,117,112.5,117,18
20260303,7751,竑騰,437000,527385000,1325,1325,1160,1180,377
20260303,7753,星亞,16000,680200,42.6,42.6,42.25,42.25,10
20260303,7757,金色三麥,30000,3261000,108.5,109.5,108,109,27
20260303,7767,仁大資訊,35000,1625750,46.7,46.7,46.35,46.45,17
20260303,7770,君曜,12000,577200,48.2,48.2,48,48,12
20260303,7777,能率亞洲,1737000,53434100,31.1,32.3,30,30.05,1115
20260303,7782,光速火箭,24000,671300,28,28,27.3,28,10
20260303,7792,安葆,506000,185251000,370.5,378,358,359,410
20260303,7805,威聯通,109000,67241000,630,636,605,606,99
20260303,7810,捷創科技,201000,41002500,214,214,199,200.5,167
20260303,8024,佑華,45000,566050,12.5,12.85,12.5,12.75,18
20260303,8027,鈦昇,2800000,279722200,102.5,104,97.6,98.3,1974
20260303,8032,光菱,98000,3634750,37.4,37.4,36.95,36.95,56
20260303,8034,榮群,3795000,107975100,28,29.4,27.8,27.85,2197
20260303,8038,長園科,658000,28624200,43.85,45.15,42.6,42.6,445
20260303,8040,九暘,284000,14442100,51.5,52,50,50.4,205
20260303,8042,金山電,1615000,94575000,59.6,61.3,57,57.1,1187
20260303,8043,蜜望實,2564000,191218100,74.1,78.4,71.6,72.1,1843
20260303,8044,網家,524000,14472550,28,28.1,27.4,27.4,311
20260303,8047,星雲,118000,5379100,45.25,46.9,44.95,45.85,63
20260303,8048,德勝,8724000,611304500,66.5,72.7,66.5,69,5947
20260303,8049,晶采,167000,4393300,26.6,26.6,26.2,26.25,113
20260303,8050,廣積,448000,18616000,42.3,42.3,41.2,41.55,329
20260303,8054,安國,3501000,420465500,119,124,117.5,118.5,2432
20260303,8059,凱碩,503000,9326500,18.8,19.3,18.3,18.4,289
20260303,8064,東捷,2265000,108038850,49,49.8,46.6,47.2,1516
20260303,8066,來思達,46000,918450,19.95,20,19.95,19.95,32
20260303,8067,志旭,10000,149200,15.65,15.65,14.65,14.65,5
20260303,8068,全達,328000,7564250,23.2,23.75,22.55,22.85,226
20260303,8069,元太,11100000,1962595500,180.5,184,170.5,170.5,6925
20260303,8071,能率網通,301000,5069750,17.15,17.15,16.7,16.75,192
20260303,8074,鉅橡,8830000,615957600,68.6,74,66.2,66.2,5491
20260303,8076,伍豐,580000,13360200,23.4,23.45,22.8,23,374
20260303,8077,洛碁,0,0,0,0,0,0,0
20260303,8080,泰霖,77000,2350750,31.7,31.7,30,30.2,52
20260303,8083,瑞穎,103000,17972000,177,177.5,172,173.5,87
20260303,8084,巨虹,329000,18049500,54.5,55.6,53.9,54.8,202
20260303,8085,福華,612000,11004150,18.4,18.6,17.7,17.9,261
20260303,8086,宏捷科,30206000,4086110500,132,138.5,129,137,17118
20260303,8087,麗升能源,443000,16969800,35.5,38.7,35.5,38.7,285
20260303,8088,品安,3401000,169095200,52.1,53.2,48.35,49,2173
20260303,8089,康全電訊,302000,7771800,25.8,26.45,25.45,25.6,204
20260303,8091,翔名,319000,43678500,140,140,135.5,136.5,247
20260303,8092,建暐,84000,1158900,13.95,14.15,13.6,13.65,58
20260303,8093,保銳,22000,408350,18.3,19.8,18.3,19.8,17
20260303,8096,擎亞,12815000,853078300,70.5,71.9,63.8,65.9,6980
20260303,8097,常珵,141000,7519400,53.4,54,52.6,54,98
20260303,8099,大世科,116000,7365700,63.5,64.1,63.1,63.9,79
20260303,8102,傑霖科技,0,0,0,0,0,0,0
20260303,8107,大億金茂,47000,675950,14.55,14.6,14.3,14.4,36
20260303,8109,博大,122000,13156000,109,109.5,107,107.5,102
20260303,8111,立碁,12443000,899882500,71.7,74.3,70.2,71.5,7896
20260303,8121,越峰,284000,7731300,27.6,28.15,26.7,26.9,205
20260303,8147,正淩,668000,87604500,134,136,129,129,512
20260303,8155,博智,1407000,276866500,200,202.5,192.5,192.5,1030
20260303,8171,天宇,168000,4586350,27.75,27.85,27.05,27.05,120
20260303,8176,智捷,160000,1735550,11.15,11.15,10.7,10.95,90
20260303,8182,加高,440000,12816100,28.95,29.65,28.6,28.7,273
20260303,8183,精星,1473000,57260050,38.45,40.25,38,38.6,930
20260303,8227,巨有科技,657000,92372500,142,146,136.5,136.5,536
20260303,8234,新漢,671000,45950600,70.9,71.2,67.5,67.8,543
20260303,8240,華宏,240000,9602450,40.7,41.1,39.5,39.5,167
20260303,8255,朋程,407000,51957000,129.5,132,125,125,304
20260303,8272,全景軟體,17000,1296000,76.3,77.4,76,76.6,13
20260303,8277,商丞,451000,4067500,8.95,9.29,8.95,8.98,166
20260303,8279,生展,119000,13832000,118,118.5,115.5,115.5,93
20260303,8284,三竹,5000,312700,62.6,62.6,62.5,62.5,5
20260303,8289,泰藝,12966000,530376600,41.3,42.6,38.65,40.5,7510
20260303,8291,尚茂,16000,240000,15,15,15,15,4
20260303,8299,群聯,8396000,15206470000,1945,1945,1755,1755,6819
20260303,8342,益張,0,0,0,0,0,0,0
20260303,8349,恒耀,163000,6537600,40.3,40.9,39.8,40,108
20260303,8354,冠好,14000,213650,15.3,15.3,15.25,15.25,12
20260303,8358,金居,29864000,8281489000,287,296.5,263.5,264.5,20333
20260303,8383,千附,185000,7640750,41.4,41.95,41,41.3,128
20260303,8390,金益鼎,1561000,158926000,103,105,100,101,1124
20260303,8401,白紗科,78000,2264150,29.05,29.15,29,29.15,40
20260303,8403,盛弘,131000,3057450,23.35,23.55,23.25,23.3,64
20260303,8409,商之器,10000,203850,20.55,20.55,20.3,20.4,9
20260303,8410,森田,36000,1319450,36.95,37.25,36.5,36.75,29
20260303,8415,大國鋼,191000,6469450,33.95,34,33.7,33.85,118
20260303,8416,實威,9000,1529500,170,171.5,169,169,9
20260303,8421,旭源,13000,170750,13.25,13.25,13.1,13.1,11
20260303,8423,保綠-KY,27000,501100,18.7,18.7,18.5,18.55,11
20260303,8424,惠普,26000,1981600,76.6,76.6,76.1,76.3,15
20260303,8426,紅木-KY,48000,1300350,27.1,27.85,27.05,27.05,30
20260303,8431,匯鑽科,2982000,204288900,72,72,66,67.1,2096
20260303,8432,東生華,30000,1635700,54.8,54.8,54.2,54.4,26
20260303,8433,弘帆,95000,5247100,54.5,56.7,54.5,56.5,43
20260303,8435,鉅邁,43000,2534600,59.8,59.9,58.5,58.7,41
20260303,8436,大江,720000,92668500,131,131.5,127.5,129,560
20260303,8437,大地-KY,130000,1918300,15,15,14.3,14.85,87
20260303,8440,綠電,75000,1894700,25.85,25.85,25,25.15,63
20260303,8444,綠河-KY,44000,422510,9.3,9.81,9.25,9.38,36
20260303,8446,華研,67000,6350900,95,95.2,94.6,95,58
20260303,8450,霹靂,51000,863700,17.15,17.15,16.7,17,41
20260303,8455,大拓-KY,16000,332650,20.75,22.5,20.5,22.5,13
20260303,8472,夠麻吉,71000,4324100,58.2,64,58.2,58.5,56
20260303,8477,創業家,26000,350450,13.65,13.75,13.3,13.45,18
20260303,8489,三貝德,1045000,30492350,31.5,31.5,28.65,28.65,595
20260303,8905,裕國,71000,2737800,38.8,39,38.5,38.5,41
20260303,8906,花王,12000,400550,33.6,33.6,33.1,33.2,12
20260303,8908,欣雄,125000,5237000,42,43,41.5,42.05,105
20260303,8916,光隆,143000,6728000,47.2,47.2,46.95,47.2,97
20260303,8917,欣泰,22000,1209800,55.5,55.5,54,55.3,15
20260303,8921,沈氏,2000,36300,18.15,18.15,18.15,18.15,2
20260303,8923,時報,3000,57750,19.3,19.3,19.15,19.15,3
20260303,8924,大田,99000,6850800,69.6,69.6,69,69.5,71
20260303,8927,北基,912000,23389250,26,26.15,25.25,25.3,485
20260303,8928,鉅明,28000,707200,25.1,25.55,24.9,25,10
20260303,8929,富堡,54000,869050,16.25,16.3,16,16.1,51
20260303,8930,青鋼,54000,1689000,31.35,31.45,31.2,31.25,37
20260303,8931,大汽電,77000,3595300,46.5,47.2,46.5,47.15,47
20260303,8933,愛地雅,461000,3086390,6.72,6.9,6.6,6.72,173
20260303,8935,邦泰,854000,17511400,20.95,21,20.15,20.35,382
20260303,8936,國統,1679000,87183100,52.9,52.9,51.5,51.7,938
20260303,8937,合騏,237000,35676500,153.5,154,147.5,150.5,153
20260303,8938,明安,344000,23548900,68.5,69.4,67.7,67.7,192
20260303,8941,關中,6000,277300,46,46.3,46,46.25,4
20260303,8942,森鉅,243000,8877500,37,37,36.35,36.6,141
20260303,9949,琉園,52000,1470100,28.2,28.6,28,28.1,39
20260303,9950,萬國通,81000,857500,10.65,10.65,10.5,10.5,33
20260303,9951,皇田,87000,4746900,55,55,54.3,54.9,60
20260303,9960,邁達康,7000,159100,22.6,22.95,22.55,22.7,7
20260303,9962,有益,58000,666850,11.45,11.6,11.4,11.6,31
20260304,1240,茂生農經,12000,699000,58.3,58.3,58.2,58.2,11
20260304,1259,安心,1000,60700,60.7,60.7,60.7,60.7,1
20260304,1264,德麥,20000,5573000,280,280,278,278.5,18
20260304,1268,漢來美食,68000,10776500,159.5,159.5,157,159.5,46
20260304,1294,漢田生技,159000,12564800,79,81,78,78.8,118
20260304,1295,生合,168000,12258300,75.5,75.5,70.5,72.5,139
20260304,1336,台翰,170000,2506700,15.25,15.25,14.2,14.65,104
20260304,1565,精華,260000,27765000,108.5,108.5,106,106,206
20260304,1569,濱川,1364000,70785200,53.6,53.6,51,51.1,780
20260304,1570,力肯,84000,2561600,30.9,31,30.35,30.35,61
20260304,1580,新麥,88000,11274000,130,130,127,128.5,73
20260304,1584,精剛,1440000,33062200,23.05,23.8,22.2,22.8,880
20260304,1586,和勤,1014000,23841750,24.45,24.45,22.95,23.45,664
20260304,1591,駿吉-KY,275000,12683200,47.15,48.65,44.95,45.5,190
20260304,1593,祺驊,94000,2926700,32.2,32.2,30.5,30.95,61
20260304,1595,川寶,208000,8239150,40.4,40.4,38.95,39.35,160
20260304,1599,宏佳騰,64000,1715350,28.2,28.2,26.5,26.8,44
20260304,1742,台蠟,66000,1114200,16.6,17.3,16.6,17,26
20260304,1777,生泰,110000,7818100,72,72,70.3,70.3,71
20260304,1781,合世,77000,945800,12.35,12.35,12.25,12.35,34
20260304,1784,訊聯,609000,59220200,99,100,95,95.8,406
20260304,1785,光洋科,9715000,560480900,59,59.8,56.5,57,4584
20260304,1788,杏昌,15000,2047000,136.5,136.5,136,136.5,15
20260304,1796,金穎生技,20000,832600,42,42,41.2,41.2,15
20260304,1799,易威,225000,6400350,29,29,28.25,28.25,123
20260304,1813,寶利徠,37000,492450,13.3,13.35,13.25,13.3,18
20260304,1815,富喬,80165000,8455718500,109,111.5,102,103.5,33142
20260304,2035,唐榮,12000,334900,27.85,28.8,27.5,28.8,9
20260304,2061,風青,325000,5711650,17.75,18.2,17.1,17.1,194
20260304,2063,世鎧,22000,587100,26.6,26.8,26.5,26.7,15
20260304,2064,晉椿,0,0,0,0,0,0,0
20260304,2065,世豐,143000,4194800,29.95,29.95,28.95,29.3,117
20260304,2066,世德,22000,1122000,50.5,51.6,50.4,51.1,20
20260304,2067,嘉鋼,172000,1642530,9.85,9.85,9.47,9.55,110
20260304,2070,精湛,245000,9506350,40.4,40.4,38.15,38.25,196
20260304,2073,雄順,3000,79500,26.5,26.5,26.5,26.5,2
20260304,2221,大甲,79000,2476500,32.3,32.3,30.5,30.5,62
20260304,2230,泰茂,598000,18409400,31,31,30.65,30.65,317
20260304,2235,謚源,23000,765800,33.55,34.7,32.9,33.6,23
20260304,2596,綠意,90000,2857400,32.3,32.3,30.6,31.95,62
20260304,2640,大車隊,76000,9366000,123,124,122.5,124,55
20260304,2641,正德,10272000,209796200,21.1,21.25,20,20.1,3914
20260304,2643,捷迅,226000,15896100,71.7,71.7,69.5,70,138
20260304,2718,全心投控,28000,1367750,49.8,49.8,48.45,48.45,25
20260304,2719,燦星旅,2000,54000,27,27,27,27,2
20260304,2724,藝舍-KY,6000,116650,18.5,20.6,18.5,20.3,5
20260304,2726,雅茗-KY,50000,504320,10.3,10.3,9.99,10.1,37
20260304,2729,瓦城,57000,9448500,168.5,168.5,164.5,165.5,44
20260304,2732,六角,41000,2567600,62.8,63.3,62.3,62.5,39
20260304,2734,易飛網,133000,2172300,16.7,16.7,16.2,16.2,86
20260304,2736,富野,139000,1795700,13.1,13.1,12.8,12.8,58
20260304,2740,天蔥,9000,344350,40.7,40.7,37.2,37.2,9
20260304,2743,山富,333000,23380900,71.7,71.7,69,70,250
20260304,2745,五福,352000,35405800,103,103,99.1,99.3,264
20260304,2751,王座,18000,977400,54.3,55.3,54,54.5,18
20260304,2752,豆府,13000,2700000,208,208,207,207,13
20260304,2754,亞洲藏壽司,25000,1855200,74,74.5,73.7,73.7,22
20260304,2755,揚秦,240000,31569500,127.5,136.5,127,135,207
20260304,2756,聯發國際,60000,4544500,77,77,74.7,75.1,49
20260304,2916,滿心,24000,1119100,46.6,46.8,46.6,46.6,20
20260304,2924,宏太-KY,0,0,0,0,0,0,0
20260304,2926,誠品生活,22000,818300,37.5,37.5,36.7,37.2,17
20260304,2937,集雅社,7000,302100,43.05,43.85,43,43.85,5
20260304,2941,米斯特,3000,116200,38.8,38.8,38.7,38.7,3
20260304,2947,振宇五金,12000,951200,80,80.1,78.5,78.5,11
20260304,2948,寶陞,6000,231100,38.5,39.4,38.05,39.4,6
20260304,2949,欣新網,11000,722200,65.9,66.1,64.4,64.4,10
20260304,3064,泰偉,17000,744300,47.95,47.95,42.3,46.95,16
20260304,3066,李洲,541000,8250550,14.4,15.55,14.25,15.55,279
20260304,3067,全域,2000,34550,17,17.55,17,17.55,2
20260304,3071,協禧,360000,8520100,24.2,24.5,23.25,23.35,246
20260304,3073,天方能源,164000,4869000,30.8,30.8,29,29.6,117
20260304,3078,僑威,3166000,185537200,60.5,60.5,58.1,58.2,1855
20260304,3081,聯亞,6138000,8662405000,1380,1485,1330,1390,5136
20260304,3083,網龍,141000,4108900,30.05,30.05,28.85,29,121
20260304,3085,新零售,5000,61250,12.25,12.25,12.25,12.25,3
20260304,3086,華義,150000,34134500,221,235,221,230.5,140
20260304,3088,艾訊,618000,47508900,79.6,79.6,76,76.2,488
20260304,3093,港建*,595000,16591300,28.85,28.85,27.5,27.5,389
20260304,3095,及成,2000,62650,31.15,31.5,31.15,31.5,2
20260304,3105,穩懋,11508000,3433848500,310,310.5,293.5,293.5,7334
20260304,3114,好德,58000,1471050,25.8,25.8,25.15,25.3,38
20260304,3115,富榮綱,5000,50300,10.1,10.1,10,10,5
20260304,3118,進階,32000,1064950,32.9,33.85,32.9,33.45,28
20260304,3122,笙泉,147000,3755850,25.85,25.9,25.2,25.3,91
20260304,3128,昇銳,326000,8157950,25.65,25.7,24.45,24.7,225
20260304,3131,弘塑,1437000,2470615000,1740,1765,1680,1730,1286
20260304,3141,晶宏,781000,35135850,48.05,48.05,44.1,44.15,591
20260304,3147,大綜,905000,167652000,186,190.5,181,184,739
20260304,3152,璟德,702000,101876500,150,150,142,143.5,564
20260304,3158,嘉實,10000,882300,88,89,87.7,89,10
20260304,3162,精確,1603000,88554100,55.8,56.2,54,54.6,975
20260304,3163,波若威,1464000,1062916000,756,756,720,721,995
20260304,3169,亞信,452000,44375700,103.5,103.5,95.6,96.8,412
20260304,3171,炎洲流通,64000,3235900,49.65,52,49.65,52,46
20260304,3176,基亞,341000,10091700,30.2,30.2,29,29.35,213
20260304,3178,公準,130000,7288700,58.6,58.6,55,55.9,111
20260304,3188,鑫龍騰,772000,24683600,31.9,32.25,31.65,32.25,449
20260304,3191,雲嘉南,31000,455250,14.6,15.1,14.6,15.1,12
20260304,3205,佰研,168000,8636700,51.1,52.4,50.4,51.4,112
20260304,3206,志豐,116000,3992850,34.45,35.1,33.8,33.9,79
20260304,3207,耀勝,859000,68385700,81.2,81.2,77.1,79.2,578
20260304,3211,順達,6224000,1835658500,300,308.5,286,292,4818
20260304,3213,茂訊,361000,36004500,101.5,102.5,98.2,98.6,274
20260304,3217,優群,1268000,189948000,151,153,148,150,929
20260304,3218,大學光,330000,43181000,133.5,133.5,129.5,130.5,248
20260304,3219,倚強科,356000,21323800,63.6,63.6,58.5,58.7,283
20260304,3221,台嘉碩,7491000,237780950,31.5,33.5,30,30.9,4367
20260304,3224,三顧,38000,1597500,42.1,43,41.55,43,36
20260304,3226,龍鋒,18000,941800,50.2,53.5,50.2,52.7,15
20260304,3227,原相,1574000,300856500,196,196,189,189,1243
20260304,3228,金麗科,677000,91017000,136.5,140,129.5,133.5,520
20260304,3230,錦明,863000,35837600,43.8,43.8,40.85,40.85,538
20260304,3232,昱捷,104000,2376750,23.2,23.3,22.45,23,78
20260304,3234,光環,3759000,325422100,90,90,86.2,86.2,2307
20260304,3236,千如,1763000,51095050,29.95,30.5,28.15,28.25,1110
20260304,3252,海灣,127000,2523000,19.8,19.95,19.8,19.8,33
20260304,3259,鑫創,49000,817550,17,17,16.6,16.65,28
20260304,3260,威剛,16302000,4301406500,263,274,253,262,10966
20260304,3264,欣銓,9295000,1299169500,138,143.5,135,139,5927
20260304,3265,台星科,2373000,311674500,137,138.5,127,127,1672
20260304,3268,海德威,47000,725150,15.5,15.55,15.2,15.5,30
20260304,3272,東碩,83000,1445050,17.6,17.95,17.2,17.2,74
20260304,3276,宇環,79000,1096100,13.85,14,13.8,13.85,58
20260304,3284,太普高,249000,4866950,20,20,19.25,19.25,149
20260304,3285,微端,16000,456350,28.95,28.95,28,28.3,12
20260304,3287,廣寰科,71000,2061600,29.7,29.7,28.6,29,48
20260304,3288,點晶,14000,209150,15,15.25,14.6,15.25,10
20260304,3289,宜特,4598000,601202500,134,137,127,128.5,3055
20260304,3290,東浦,2733000,124639350,48.2,48.65,44.2,44.2,1145
20260304,3293,鈊象,2322000,1572862000,694,694,670,670,1891
20260304,3294,英濟,1414000,52568450,38.35,38.7,36.3,36.5,961
20260304,3297,杭特,275000,9854450,36.3,36.3,35.3,36.05,222
20260304,3303,岱稜,308000,14359200,47.75,47.75,46.25,46.3,236
20260304,3306,鼎天,417000,19097650,47.55,47.55,44.8,45.4,232
20260304,3310,佳穎,23000,1757900,77.3,78.5,75.5,75.5,16
20260304,3313,斐成,270000,3379900,12.8,12.8,12.4,12.4,136
20260304,3317,尼克森,966000,44668900,48.4,48.4,45.25,45.45,600
20260304,3322,建舜電,857000,12742050,15.55,15.55,14.6,14.6,467
20260304,3323,加百裕,2080000,73194600,36.6,36.6,34.5,34.5,1252
20260304,3324,雙鴻,7205000,7155830000,1020,1050,972,972,5786
20260304,3325,旭品,244000,3447900,14.65,14.65,13.85,14,107
20260304,3332,幸康,177000,10349100,60,60,57.5,58,136
20260304,3339,泰谷,988000,26468750,28.05,28.1,26,26.15,510
20260304,3349,寶德,356000,10645650,30.7,30.7,29.5,29.8,209
20260304,3354,律勝,6072000,181847750,29.5,31.5,28.35,29,3942
20260304,3357,臺慶科,3592000,590226000,168,170.5,163.5,163.5,2116
20260304,3360,尚立,1058000,16609750,16.2,16.2,15.45,15.45,573
20260304,3362,先進光,647000,64765800,101,103,98.8,99.9,463
20260304,3363,上詮,2336000,1337179000,605,605,559,559,1843
20260304,3372,典範,2702000,58921100,22.15,22.5,21,21.8,887
20260304,3373,熱映,118000,1993100,17.1,17.2,16.75,16.75,81
20260304,3374,精材,5087000,883734000,177.5,179.5,167.5,173,3624
20260304,3379,彬台,480000,18340750,39.05,39.75,37.3,37.5,355
20260304,3388,崇越電,143000,8872600,63,63,61.5,61.9,121
20260304,3390,旭軟,761000,18214100,24.8,24.8,23.3,23.85,412
20260304,3402,漢科,734000,92259000,127.5,129.5,123.5,125,514
20260304,3426,台興,279000,13155350,47.15,47.2,47.15,47.2,98
20260304,3430,奇鈦科,890000,61077800,72.4,72.4,67,67.9,599
20260304,3434,哲固,239000,6914950,29.55,29.6,28.5,29.05,151
20260304,3438,類比科,174000,7786650,46,46.05,44,44.2,145
20260304,3441,聯一光,366000,12335000,35.5,35.5,32.6,32.95,220
20260304,3444,利機,276000,17055100,63.7,64.1,60,60,211
20260304,3455,由田,1175000,128853000,111.5,113,106,110.5,798
20260304,3465,進泰電子,7000,296750,44.05,44.05,41.6,41.6,6
20260304,3466,德晉,1167000,42372950,34.65,37.4,34.65,35.95,562
20260304,3467,台灣精材,74000,2829050,39.1,39.1,37.8,38.1,38
20260304,3479,安勤,403000,35578400,90.5,90.5,87.1,87.9,318
20260304,3483,力致,645000,56435100,90.3,90.3,86,86.7,481
20260304,3484,崧騰,378000,17484900,47,47,45.85,46,298
20260304,3489,森寶,105000,2029800,19.7,19.7,19.1,19.5,58
20260304,3490,單井,341000,8305550,25.35,25.35,23.85,24.2,196
20260304,3491,昇達科,380000,585230000,1585,1585,1530,1530,336
20260304,3492,長盛,157000,3547700,23.2,23.2,22.3,22.35,100
20260304,3498,陽程,21729000,1352881200,62,65,57.4,63,13530
20260304,3499,環天科,556000,9646150,18.1,18.1,16.5,18,333
20260304,3508,位速,1805000,63817800,37,37,34.65,35,1008
20260304,3511,矽瑪,397000,7541850,19.55,19.75,18.7,18.85,247
20260304,3512,皇龍,52000,1057250,20.4,20.8,20,20.45,39
20260304,3516,亞帝歐,100000,1914500,19.5,19.55,18.85,18.9,47
20260304,3520,華盈,170000,2452650,14.65,14.95,14.15,14.5,113
20260304,3521,台鋼建設,390000,5785650,14.5,15.1,14.4,14.8,93
20260304,3522,御嵿,225000,3254600,14.5,14.65,14.05,14.4,120
20260304,3523,迎輝,9000,140500,16,16,15.2,15.6,9
20260304,3526,凡甲,690000,193995500,286,286,275,281.5,567
20260304,3527,聚積,226000,12806200,58.4,58.4,55.9,56.5,187
20260304,3529,力旺,708000,1591405000,2270,2305,2150,2255,619
20260304,3531,先益,7000,144200,20.5,21.05,20.5,20.65,5
20260304,3537,堡達,378000,16631300,45.9,45.9,43,43.5,277
20260304,3540,曜越,489000,13936650,30.05,30.05,28,28.3,322
20260304,3541,西柏,191000,4533350,24.45,24.7,23.1,23.2,113
20260304,3546,宇峻,330000,22017300,66.8,67.2,66.3,66.5,191
20260304,3548,兆利,580000,45804800,81.2,81.2,76.9,78.4,406
20260304,3551,世禾,653000,115476000,181,182,174,174.5,494
20260304,3552,同致,369000,17450000,49,49,46.4,46.8,279
20260304,3555,博士旺,448000,50223500,118,119.5,109,109,350
20260304,3556,禾瑞亞,260000,11060850,43.1,43.75,42.1,42.5,163
20260304,3558,神準,294000,38204000,134.5,134.5,127.5,128.5,241
20260304,3564,其陽,257000,11685950,48.75,48.75,44.2,44.6,216
20260304,3567,逸昌,112000,2992250,27.4,27.4,26.5,26.6,74
20260304,3570,大塚,40000,7058500,179,179,172.5,178,36
20260304,3577,泓格,252000,14695400,59.8,59.8,57,58.1,184
20260304,3580,友威科,631000,39805300,65.4,65.5,61.8,62.2,490
20260304,3581,博磊,1160000,77255900,70.3,70.3,64.5,65.9,880
20260304,3587,閎康,1383000,284680000,210.5,212,200,201,1061
20260304,3594,磐儀,662000,27245800,41.05,42.25,39.8,41.1,443
20260304,3597,映興,47000,1119300,23.9,24.1,23.6,23.6,38
20260304,3609,三一東林,225000,7227000,32.95,32.95,31.55,31.85,119
20260304,3611,鼎翰,126000,23874000,192.5,192.5,187.5,190,109
20260304,3615,安可,11682000,396999050,35.5,36.7,32.1,32.65,6535
20260304,3623,富晶通,326000,8351950,27.2,27.2,24.95,25.3,249
20260304,3624,光頡,2641000,143567900,56.9,57.2,53,53,1641
20260304,3625,西勝,788000,13226600,17,17.3,16.1,16.65,384
20260304,3628,盈正,201000,12915500,66.2,66.2,63.1,64,162
20260304,3629,地心引力,0,0,0,0,0,0,0
20260304,3630,新鉅科,1871000,57693500,31.9,32.25,30.1,30.2,1183
20260304,3631,晟楠,97000,2678050,27.5,28.5,27.15,27.65,70
20260304,3632,研勤,7000,69830,9.95,10,9.95,9.99,7
20260304,3646,艾恩特,27000,665150,24.8,24.9,24.25,24.65,21
20260304,3663,鑫科,1602000,88791800,57.1,58,53.5,53.5,1055
20260304,3664,安瑞-KY,154000,1938600,13.2,13.3,12.15,12.15,97
20260304,3666,光耀,135000,3565950,27.5,27.5,25.9,27.5,106
20260304,3672,康聯訊,100000,1154250,11.45,12.15,11,12.15,65
20260304,3675,德微,1006000,172453500,175,177.5,167,168,776
20260304,3680,家登,1265000,480479500,400,400,371.5,373,1051
20260304,3684,榮昌,161000,10193700,66.3,66.3,62.1,62.5,134
20260304,3685,元創精密,198000,6467100,33.85,33.85,31.6,32.4,100
20260304,3687,歐買尬,215000,14760400,69.9,70.3,68,68,179
20260304,3689,湧德,4456000,469941000,110,111.5,102,103.5,2659
