日期,代號,名稱,資買,資賣,現償,資餘額,券賣,券買,券償,券餘額
20260106,5013,強新,0,0,0,9,0,0,0,0
20260106,5014,建錩,16,3,0,3669,0,0,0,1
20260106,5015,華祺,2,1,0,314,0,0,0,0
20260106,5016,松和,0,0,0,121,0,0,0,0
20260106,5201,凱衛,11,24,0,7259,1,0,0,13
20260106,5202,力新,17,33,2,2521,0,0,0,1
20260106,5206,坤悅,5,0,0,742,0,0,0,0
20260106,5209,新鼎,0,3,0,40,0,0,0,0
20260106,5210,寶碩,0,0,0,0,0,0,0,0
20260106,5211,蒙恬,0,0,0,254,0,0,0,0
20260106,5212,凌網,0,0,0,56,0,0,0,0
20260106,5213,亞昕,5,11,1,2949,0,0,0,45
20260106,5220,萬達光電,194,32,0,360,2,0,0,2
20260106,5223,安力-KY,0,0,0,145,0,0,0,0
20260106,5227,立凱-KY,4,0,0,64,0,0,0,0
20260106,5228,鈺鎧,86,85,0,290,0,0,0,0
20260106,5230,雷笛克光學,9,13,2,1820,0,0,0,0
20260106,5236,凌陽創新,6,8,1,503,0,0,0,5
20260106,5245,智晶,109,77,0,1233,40,0,0,73
20260106,5251,天鉞電,3,13,5,2578,0,0,0,167
20260106,5263,智崴,326,118,0,3994,0,3,1,29
20260106,5272,笙科,10,14,0,744,0,0,0,0
20260106,5274,信驊,17,24,0,135,0,0,0,13
20260106,5278,尚凡*,8,1,0,1618,0,0,0,0
20260106,5287,數字,0,0,0,96,0,0,0,0
20260106,5289,宜鼎,546,468,1,3712,25,5,0,175
20260106,5291,邑昇,301,106,0,5025,16,0,0,22
20260106,5299,杰力,5,8,0,267,0,0,0,0
20260106,5301,寶得利,0,0,0,0,0,0,0,0
20260106,5302,太欣,0,0,0,0,0,0,0,0
20260106,5309,系統電,1875,2595,3,17694,6,208,62,1621
20260106,5310,天剛,0,0,0,0,0,0,0,0
20260106,5312,寶島科,0,1,0,632,0,0,0,0
20260106,5314,世紀*,202,371,7,19955,8,33,0,105
20260106,5315,光聯,40,32,0,2346,0,0,0,1
20260106,5321,美而快,9,0,0,1367,0,1,0,31
20260106,5324,士開,0,0,0,0,0,0,0,0
20260106,5328,華容,314,231,0,5515,2,50,0,520
20260106,5340,建榮,343,191,0,5394,3,59,0,299
20260106,5344,立衛,0,0,0,0,0,0,0,0
20260106,5345,馥鴻,0,0,0,0,0,0,0,0
20260106,5347,世界,1242,614,8,5191,34,9,0,112
20260106,5351,鈺創,4449,5091,0,14000,921,372,0,1807
20260106,5353,台林,8,5,0,1308,0,0,0,17
20260106,5355,佳總,0,0,0,0,0,0,0,0
20260106,5356,協益,0,0,0,5290,0,0,0,0
20260106,5364,力麗店,1,0,0,437,0,0,0,0
20260106,5371,中光電,272,554,10,32153,21,8,0,351
20260106,5381,合正,0,0,0,0,0,0,0,0
20260106,5386,青雲,299,399,0,2648,3,11,0,62
20260106,5392,能率,842,899,0,9600,48,1,0,192
20260106,5398,慕康生醫,36,54,0,3847,0,0,0,1
20260106,5403,中菲,0,1,0,67,0,0,0,0
20260106,5410,國眾,17,11,0,2405,0,0,0,0
20260106,5425,台半,50,152,2,7653,3,9,0,41
20260106,5426,振發,18,16,0,3823,0,0,0,2
20260106,5432,新門,44,39,0,783,0,0,0,69
20260106,5438,東友,87,31,0,1661,0,0,0,6
20260106,5439,高技,608,771,8,11312,54,8,0,580
20260106,5443,均豪,595,629,0,7209,18,17,0,108
20260106,5450,南良,12,31,0,1185,0,0,0,4
20260106,5452,佶優,309,489,4,5343,6,75,0,59
20260106,5455,昇益,0,0,0,30,0,0,0,0
20260106,5457,宣德,82,25,0,4102,0,1,0,1
20260106,5460,同協,82,70,0,1317,0,0,0,0
20260106,5464,霖宏,7,2,0,355,0,0,0,2
20260106,5465,富驊,4,10,0,1555,0,0,0,8
20260106,5468,凱鈺,0,0,0,0,0,0,0,0
20260106,5474,聰泰,38,56,0,1266,0,0,0,0
20260106,5475,德宏,0,0,0,0,0,0,0,0
20260106,5478,智冠,4,0,0,475,0,0,0,10
20260106,5481,新華,142,17,0,6967,0,0,0,19
20260106,5483,中美晶,1378,1143,5,10459,0,0,0,0
20260106,5487,通泰,0,0,0,1526,0,0,0,0
20260106,5488,松普,0,0,11,1625,0,0,0,0
20260106,5489,彩富,2,4,0,1209,0,0,0,0
20260106,5490,同亨,10,6,0,1948,0,0,0,2
20260106,5493,三聯,78,23,1,1889,0,0,0,13
20260106,5498,凱崴,0,53,0,650,0,0,0,0
20260106,5508,永信建,18,16,0,3131,0,8,0,125
20260106,5511,德昌,96,73,0,581,0,0,0,2
20260106,5512,力麒,22,15,5,5755,0,0,0,0
20260106,5514,三豐,0,0,0,78,0,0,0,0
20260106,5516,雙喜,0,0,1,362,0,0,0,0
20260106,5520,力泰,0,0,0,2,0,0,0,0
20260106,5523,豐謙,0,0,0,5,0,0,0,0
20260106,5529,鉅陞,10,0,0,1804,0,0,0,0
20260106,5530,龍巖,0,0,0,3849,0,1,0,16
20260106,5536,聖暉*,482,281,1,2809,9,2,0,39
20260106,5543,桓鼎-KY,0,0,0,9,0,0,0,0
20260106,5548,安倉,0,0,0,53,0,0,0,0
20260106,5601,台聯櫃,0,0,0,0,0,0,0,0
20260106,5603,陸海,43,5,0,5067,0,0,0,0
20260106,5604,中連,0,0,0,110,0,0,0,0
20260106,5609,中菲行,4,4,0,99,0,0,0,1
20260106,5701,劍湖山,0,0,0,0,0,0,0,0
20260106,5703,亞都,0,0,0,0,0,0,0,0
20260106,5704,老爺知,2,2,0,117,0,0,0,1
20260106,5864,致和證,182,113,0,7104,0,1,0,30
20260106,5902,德記,12,9,0,5855,0,0,0,0
20260106,5903,全家,0,0,0,22,0,0,0,0
20260106,5904,寶雅,4,2,0,219,1,0,0,3
20260106,5905,南仁湖,20,24,0,4293,0,0,0,0
20260106,6015,宏遠證,171,40,0,1813,0,0,0,31
20260106,6016,康和證,105,73,0,1703,1,0,0,9
20260106,6020,大展證,0,0,0,84,0,0,0,0
20260106,6021,美好證,28,63,0,466,0,0,0,0
20260106,6023,元大期,1,7,0,335,0,0,0,0
20260106,6026,福邦證,191,44,0,2257,0,0,0,0
20260106,6101,寬魚國際,0,3,0,8537,0,0,0,0
20260106,6103,合邦,0,0,0,0,0,0,0,0
20260106,6104,創惟,164,49,0,5930,2,0,0,82
20260106,6109,亞元,0,0,0,218,0,0,0,0
20260106,6111,大宇資,42,76,2,2762,0,0,0,26
20260106,6113,亞矽,121,77,0,1897,1,0,0,9
20260106,6114,久威,0,4,0,1246,0,0,0,0
20260106,6118,建達,11,30,0,2523,0,1,0,12
20260106,6121,新普,15,3,0,416,0,0,0,2
20260106,6122,擎邦,27,32,0,1258,0,0,0,30
20260106,6123,上奇,2,0,0,271,0,0,0,0
20260106,6124,業強,54,94,0,315,0,0,0,1
20260106,6125,廣運,966,701,7,12812,13,18,0,180
20260106,6126,信音,60,85,4,2178,0,0,0,48
20260106,6127,九豪,807,675,0,5573,101,56,0,469
20260106,6129,普誠,0,0,1,362,0,0,0,0
20260106,6130,上亞科技,9,10,0,2624,0,0,0,0
20260106,6134,萬旭,293,220,0,4044,2,1,0,25
20260106,6138,茂達,51,5,0,899,0,0,0,18
20260106,6140,訊達,0,36,0,2472,0,0,0,11
20260106,6143,振曜,55,84,1,12892,5,2,0,89
20260106,6144,得利影,0,0,0,0,0,0,0,0
20260106,6146,耕興,18,0,0,349,1,0,0,1
20260106,6147,頎邦,139,89,20,4206,0,0,0,21
20260106,6148,驊宏資,8,35,2,3326,3,8,0,124
20260106,6150,撼訊,15,11,0,1937,0,0,0,40
20260106,6151,晉倫,14,37,0,1299,0,5,0,0
20260106,6154,順發,1,0,0,212,0,0,0,0
20260106,6156,松上,50,57,0,6457,0,0,0,1
20260106,6158,禾昌,24,37,0,944,0,0,0,0
20260106,6160,欣技,38,4,3,972,0,0,0,0
20260106,6161,捷波,1,2,0,768,0,0,0,0
20260106,6163,華電網,748,382,0,25607,26,39,0,2216
20260106,6167,久正,130,180,1,3075,4,0,0,5
20260106,6169,昱泉,1,0,0,32,0,0,0,0
20260106,6170,統振,1,2,0,3881,0,0,0,9
20260106,6171,大城地產,1,1,0,171,0,0,0,0
20260106,6173,信昌電,790,493,0,7339,14,4,0,995
20260106,6174,安碁,0,5,0,399,0,0,0,0
20260106,6175,立敦,384,378,0,4488,10,12,0,121
20260106,6179,亞通,84,184,2,12887,0,28,0,203
20260106,6180,橘子,63,0,2,1366,0,6,0,114
20260106,6182,合晶,3937,2109,4,14474,98,24,0,1319
20260106,6185,幃翔,19,4,0,1362,0,0,0,0
20260106,6186,新潤,21,2,10,1151,0,0,0,0
20260106,6187,萬潤,240,393,3,3339,8,7,0,145
20260106,6188,廣明,1840,1843,0,8246,17,4,0,45
20260106,6190,萬泰科,1485,1052,1,10249,369,1,0,540
20260106,6194,育富,0,16,0,2201,0,0,0,0
20260106,6195,詩肯,0,0,0,49,0,0,0,0
20260106,6199,天品,92,54,0,2159,0,0,0,5
20260106,6203,海韻電,4,9,0,1142,0,0,0,0
20260106,6204,艾華,17,29,0,776,0,1,0,18
20260106,6207,雷科,629,881,14,4572,39,1,0,191
20260106,6208,日揚,4,0,0,905,0,0,0,0
20260106,6210,慶生,0,2,0,145,0,0,0,0
20260106,6212,理銘,0,0,0,25,0,0,0,0
20260106,6217,中探針,313,312,2,10708,9,2,0,180
20260106,6218,豪勉,121,45,17,1305,0,2,0,21
20260106,6219,富旺,12,3,0,5092,0,0,0,0
20260106,6220,岳豐,2,29,0,853,1,0,0,14
20260106,6221,晉泰,67,13,0,2958,2,0,0,7
20260106,6222,立軒,0,0,0,52,0,0,0,0
20260106,6223,旺矽,99,33,0,1310,3,13,0,139
20260106,6227,茂綸,13,8,3,3197,0,0,0,18
20260106,6228,全譜,0,0,0,152,0,0,0,7
20260106,6229,研通,9,3,2,824,0,0,0,1
20260106,6231,系微,27,27,0,3098,0,0,0,5
20260106,6233,旺玖,172,162,1,3808,15,8,0,86
20260106,6234,高僑,231,149,0,2910,5,23,0,76
20260106,6237,驊訊,36,4,0,3695,0,0,0,19
20260106,6240,松崗,4,4,0,1040,0,0,0,0
20260106,6241,易通展,0,0,0,0,0,0,0,0
20260106,6244,茂迪,475,231,16,10605,5,2,5,321
20260106,6245,立端,10,26,7,2690,0,2,0,3
20260106,6246,臺龍,0,3,0,688,0,0,0,0
20260106,6248,沛波,8,13,0,1185,0,0,0,0
20260106,6259,百徽,25,106,0,474,0,0,0,0
20260106,6261,久元,120,114,80,1538,0,0,0,0
20260106,6263,普萊德,0,5,0,231,0,0,0,0
20260106,6264,富裔,0,0,0,0,0,0,0,0
20260106,6265,方土昶,619,750,0,7485,32,245,33,1352
20260106,6266,泰詠,1,0,0,797,0,0,0,3
20260106,6270,倍微,342,734,14,1723,0,1,0,0
20260106,6274,台燿,744,417,0,8722,13,27,0,1741
20260106,6275,元山,18,54,0,1867,0,0,0,18
20260106,6276,安鈦克,10,5,0,510,0,0,0,0
20260106,6279,胡連,30,8,2,3557,0,1,0,5
20260106,6284,佳邦,104,148,2,5082,7,0,1,78
20260106,6290,良維,593,474,0,16424,16,2,1,344
20260106,6291,沛亨,135,228,0,2775,3,28,0,49
20260106,6292,迅德,0,0,0,122,0,0,0,0
20260106,6294,智基,0,0,0,129,0,0,0,0
20260106,6411,晶焱,12,33,3,1792,0,0,0,7
20260106,6417,韋僑,0,2,0,2676,0,0,0,1
20260106,6418,詠昇,52,28,0,1495,0,2,0,66
20260106,6419,京晨科,21,22,0,359,0,0,0,0
20260106,6425,易發,78,58,0,5077,7,2,0,432
20260106,6432,今展科,35,24,0,1691,0,0,0,234
20260106,6435,大中,13,23,0,915,0,0,0,0
20260106,6441,廣錠,7,6,0,981,0,0,0,1
20260106,6461,益得,0,0,0,0,0,0,0,0
20260106,6462,神盾,58,31,9,5666,8,6,0,304
20260106,6465,威潤,0,0,0,0,0,0,0,0
20260106,6469,大樹,23,8,2,610,1,0,0,17
20260106,6470,宇智,16,11,1,1101,0,0,0,0
20260106,6482,弘煜科,1,0,0,29,0,0,0,0
20260106,6485,點序,356,487,0,2882,15,6,0,112
20260106,6486,互動,54,109,0,395,0,0,0,0
20260106,6488,環球晶,768,709,0,4508,15,4,0,66
20260106,6492,生華科,0,2,0,969,0,0,0,4
20260106,6494,九齊,1,0,0,846,0,0,0,0
20260106,6496,科懋,4,3,0,27,0,0,0,0
20260106,6498,久禾光,4,0,0,31,0,0,0,0
20260106,6499,益安,42,58,0,7610,1,0,0,21
20260106,6506,雙邦,69,2,0,368,0,0,0,0
20260106,6508,惠光,0,0,0,85,0,0,0,0
20260106,6509,聚和,9,13,14,3076,0,0,0,26
20260106,6510,精測,54,30,0,349,2,0,0,42
20260106,6516,勤崴國際,1,0,0,788,0,0,0,0
20260106,6517,保勝光學,51,9,0,2381,0,0,0,15
20260106,6523,達爾膚,1,0,0,78,0,0,0,0
20260106,6530,創威,56,34,10,2872,1,5,0,31
20260106,6532,瑞耘,5,10,1,2003,0,0,0,1
20260106,6538,倉和,7,3,11,773,0,0,0,1
20260106,6542,隆中,0,0,0,99,0,0,0,0
20260106,6546,正基,10,0,0,4942,0,0,0,7
20260106,6547,高端疫苗,34,37,0,6137,0,1,0,63
20260106,6548,長科*,1466,1574,1,7553,17,1,0,63
20260106,6560,欣普羅,8,15,0,131,0,0,0,0
20260106,6561,是方,12,2,0,485,0,0,0,0
20260106,6568,宏觀,10,25,0,1009,0,0,0,18
20260106,6569,醫揚,1,0,2,288,0,0,0,0
20260106,6570,維田,1,6,0,665,0,0,0,0
20260106,6577,勁豐,0,2,0,146,0,0,0,0
20260106,6578,達邦蛋白,6,22,10,795,0,0,0,5
20260106,6584,南俊國際,124,253,0,1848,4,0,12,205
20260106,6588,東典光電,99,101,0,2198,5,4,0,44
20260106,6593,台灣銘板,3,6,0,646,0,0,0,0
20260106,6596,寬宏藝術,28,13,0,1233,0,0,0,30
20260106,6603,富強鑫,154,153,0,6741,3,0,0,181
20260106,6609,瀧澤科,10,32,12,2039,0,0,0,8
20260106,6612,奈米醫材,2,0,0,384,0,0,0,0
20260106,6613,朋億*,15,7,0,436,0,0,0,0
20260106,6616,特昇-KY,7,0,0,386,0,0,0,0
20260106,6617,共信-KY,3,3,0,94,0,0,0,0
20260106,6624,萬年清,12,11,0,333,5,0,0,83
20260106,6629,泰金-KY,3,13,0,1767,0,0,0,0
20260106,6637,醫影,1,0,0,5,0,0,0,0
20260106,6640,均華,116,147,0,305,0,2,0,0
20260106,6642,富致,10,1,0,1397,0,0,0,0
20260106,6643,M31,92,166,0,2637,8,1,0,60
20260106,6649,台生材,7,13,0,1480,24,0,0,33
20260106,6651,全宇昕,28,10,0,1286,0,0,0,0
20260106,6654,天正國際,13,0,0,2496,0,0,0,0
20260106,6664,群翊,84,172,1,1432,1,0,0,7
20260106,6667,信紘科,53,80,13,2202,1,1,0,9
20260106,6679,鈺太,1,16,2,1365,0,0,0,4
20260106,6683,雍智科技,27,37,0,679,0,1,0,0
20260106,6684,安格,4,38,1,1875,0,4,0,29
20260106,6690,安碁資訊,5,1,0,72,0,0,0,0
20260106,6692,進能服,0,12,0,399,0,0,0,0
20260106,6693,廣閎科,51,70,0,2200,0,0,0,16
20260106,6697,東捷資訊,0,0,0,38,0,0,0,0
20260106,6703,軒郁,4,0,0,215,0,0,0,0
20260106,6712,長聖,37,56,0,1056,0,0,0,4
20260106,6716,應廣,0,5,0,220,0,0,0,0
20260106,6720,久昌,26,0,0,310,0,0,0,0
20260106,6728,上洋,0,0,0,244,0,0,0,0
20260106,6732,昇佳電子,2,7,2,613,0,0,0,16
20260106,6735,美達科技,1,2,0,665,0,0,0,0
20260106,6741,91APP*-KY,7,5,3,1820,0,0,0,1
20260106,6751,智聯服務,6,7,0,35,0,0,0,0
20260106,6752,叡揚,0,1,0,634,0,0,0,0
20260106,6761,穩得,104,64,0,2481,0,1,0,10
20260106,6763,綠界科技*,9,12,0,2744,0,2,0,1
20260106,6785,昱展新藥,28,23,0,1702,1,0,0,9
20260106,6788,華景電,245,311,28,4362,22,15,0,341
20260106,6791,虎門科技,3,0,0,46,0,0,0,0
20260106,6803,崑鼎,1,41,0,57,0,0,0,0
20260106,6804,明係,2,8,0,279,0,0,0,67
20260106,6811,宏碁資訊,7,3,0,378,0,0,0,0
20260106,6821,聯寶,6,23,0,393,0,0,0,0
20260106,6829,千附精密,1,1,3,1109,0,0,0,3
20260106,6840,東研信超,9,0,0,137,0,0,0,0
20260106,6841,長佳智能,58,23,0,2187,0,0,0,1
20260106,6843,進典,0,0,0,405,0,0,0,0
20260106,6859,伯特光,12,1,0,867,0,0,0,3
20260106,6865,偉康科技,1,0,0,759,0,0,0,0
20260106,6870,騰雲,14,5,0,530,0,5,0,17
20260106,6874,倍力,0,0,0,3,0,0,0,0
20260106,6877,鏵友益,2,2,0,5837,5,3,0,12
20260106,6894,衛司特,12,26,0,69,0,0,0,0
20260106,6895,宏碩系統,25,5,0,1282,0,0,0,176
20260106,6899,創為精密,0,0,0,82,0,0,0,0
20260106,6903,巨漢,134,178,0,1910,0,16,1,37
20260106,6913,鴻呈,18,12,0,1239,0,0,0,9
20260106,6922,宸曜,2,0,0,29,0,0,0,0
20260106,6925,意藍,16,8,0,98,0,0,0,0
20260106,6953,家碩,17,9,0,113,0,0,0,0
20260106,6967,汎瑋材料,15,9,0,287,0,0,0,2
20260106,6968,萬達寵物,13,0,0,189,0,0,0,0
20260106,6982,大井泵浦,7,4,0,355,2,1,0,22
20260106,6996,力領科技,1,4,0,179,0,0,0,0
20260106,7402,邑錡,130,72,0,4689,5,1,0,58
20260106,7556,意德士,1,20,0,44,0,0,0,0
20260106,7584,樂意,0,0,0,0,0,0,0,0
20260106,7642,昶瑞機電,0,0,0,16,0,0,0,0
20260106,7703,銳澤,32,16,0,426,0,0,0,0
20260106,7704,明遠精密,2,0,0,57,0,0,0,0
20260106,7712,博盛半導體,12,38,0,504,0,0,0,1
20260106,7714,創泓科技,34,26,0,432,1,0,0,1
20260106,7715,裕山,1,0,0,91,0,0,0,0
20260106,7718,友鋮,0,0,0,9,0,0,0,0
20260106,7723,築間,15,4,0,87,0,0,0,0
20260106,7728,光焱科技,1,6,0,639,0,1,0,89
20260106,7734,印能科技,7,10,0,77,0,0,0,1
20260106,8024,佑華,0,0,2,324,0,0,0,0
20260106,8027,鈦昇,1845,2353,1,7762,664,31,149,1115
20260106,8032,光菱,2,3,0,859,0,0,0,0
20260106,8034,榮群,86,98,0,4082,4,4,0,142
20260106,8040,九暘,11,7,0,800,3,0,0,9
20260106,8042,金山電,1639,1591,0,4179,86,15,0,513
20260106,8043,蜜望實,438,273,2,4241,51,69,1,1861
20260106,8044,網家,57,73,0,2866,11,0,0,83
20260106,8047,星雲,0,0,0,17,0,0,0,0
20260106,8048,德勝,13,50,0,3099,0,1,0,27
20260106,8049,晶采,46,6,0,452,0,0,0,0
20260106,8050,廣積,7,22,114,3021,2,1,0,47
20260106,8054,安國,362,547,1,11131,8,25,0,573
20260106,8059,凱碩,0,0,0,0,0,0,0,0
20260106,8064,東捷,291,528,1,7040,74,11,0,520
20260106,8066,來思達,4,4,0,521,0,0,0,0
20260106,8068,全達,91,134,1,1732,0,18,0,30
20260106,8069,元太,561,165,5,7014,2,8,0,39
20260106,8071,能率網通,77,11,7,2887,0,0,0,10
20260106,8074,鉅橡,442,469,0,5631,3,46,0,302
20260106,8076,伍豐,84,25,13,9827,0,0,0,2
20260106,8080,泰霖,0,0,0,0,0,0,0,0
20260106,8083,瑞穎,0,0,0,37,0,0,0,0
20260106,8085,福華,17,60,1,2719,0,1,0,57
20260106,8086,宏捷科,289,197,6,4023,1,3,0,79
20260106,8087,麗升能源,0,3,0,16,0,0,0,0
20260106,8088,品安,848,1275,0,6008,10,17,0,315
20260106,8089,康全電訊,37,9,3,3356,4,10,0,391
20260106,8091,翔名,25,38,0,540,0,0,0,1
20260106,8093,保銳,0,0,0,0,0,0,0,0
20260106,8096,擎亞,625,518,6,13169,18,11,0,126
20260106,8097,常珵,1,3,0,10144,0,0,0,163
20260106,8099,大世科,533,353,2,9340,0,0,0,14
20260106,8107,大億金茂,2,3,0,2558,3,0,0,8
20260106,8109,博大,36,30,0,680,0,0,0,0
20260106,8111,立碁,232,429,2,12401,1,31,0,593
20260106,8121,越峰,0,0,0,0,0,0,0,0
20260106,8147,正淩,8,3,31,805,0,0,0,0
20260106,8155,博智,82,31,0,5045,2,2,3,918
20260106,8171,天宇,16,16,6,8429,0,0,0,82
20260106,8176,智捷,0,0,0,0,0,0,0,0
20260106,8182,加高,4,1,0,760,0,0,0,3
20260106,8183,精星,15,83,2,2181,0,0,0,3
20260106,8227,巨有科技,25,27,0,2493,0,0,0,1
20260106,8234,新漢,138,133,0,4951,10,1,0,117
20260106,8240,華宏,686,399,0,2472,45,0,0,52
20260106,8255,朋程,25,64,47,1776,0,0,0,1
20260106,8277,商丞,0,0,0,0,0,0,0,0
20260106,8279,生展,0,1,0,69,0,0,0,0
20260106,8284,三竹,0,0,0,17,0,0,0,0
20260106,8289,泰藝,5,17,0,2047,0,0,0,0
20260106,8299,群聯,1726,1145,10,12916,128,11,33,468
20260106,8342,益張,0,0,0,0,0,0,0,0
20260106,8349,恒耀,3,2,0,1524,0,0,0,3
20260106,8354,冠好,98,59,0,3942,0,0,0,0
20260106,8358,金居,1051,992,1,22879,76,87,0,4438
20260106,8383,千附,2,5,0,2245,0,0,0,1
20260106,8390,金益鼎,146,140,0,2931,3,0,0,63
20260106,8401,白紗科,1,1,0,251,0,0,0,0
20260106,8403,盛弘,2,0,1,731,0,0,0,2
20260106,8410,森田,7,1,0,1447,0,0,0,6
20260106,8415,大國鋼,0,0,0,787,0,0,0,0
20260106,8421,旭源,9,25,1,619,0,0,0,0
20260106,8423,保綠-KY,0,0,0,406,0,0,0,0
20260106,8424,惠普,0,0,0,0,0,0,0,0
20260106,8426,紅木-KY,6,9,0,874,0,0,0,0
20260106,8431,匯鑽科,954,834,0,7318,143,89,0,471
20260106,8432,東生華,0,0,0,98,0,0,0,0
20260106,8433,弘帆,0,1,1,177,0,0,0,0
20260106,8435,鉅邁,1,1,0,27,0,0,0,0
20260106,8436,大江,29,24,3,1844,0,0,0,0
20260106,8437,大地-KY,7,0,0,436,0,0,0,2
20260106,8440,綠電,3,6,2,1030,0,0,0,0
20260106,8444,綠河-KY,0,0,0,346,0,0,0,0
20260106,8446,華研,4,5,0,228,0,0,0,0
20260106,8450,霹靂,0,1,0,313,0,0,0,1
20260106,8477,創業家,0,0,0,0,0,0,0,0
20260106,8489,三貝德,21,13,3,3656,0,3,0,85
20260106,8905,裕國,0,0,0,17,0,0,0,0
20260106,8906,花王,1,1,0,217,0,0,0,0
20260106,8908,欣雄,1,0,0,55,0,0,0,0
20260106,8916,光隆,3,0,0,123,0,0,0,0
20260106,8917,欣泰,0,0,0,3,0,0,0,0
20260106,8923,時報,0,0,0,309,0,0,0,0
20260106,8924,大田,4,0,0,350,0,0,0,0
20260106,8927,北基,10,0,36,5632,1,6,0,12
20260106,8928,鉅明,3,1,0,609,0,0,0,0
20260106,8929,富堡,0,0,0,327,0,0,0,0
20260106,8930,青鋼,1,0,0,784,0,0,0,0
20260106,8931,大汽電,5,4,0,5891,0,0,0,0
20260106,8932,智通*,250,146,2,17371,5,0,0,23
20260106,8933,愛地雅,0,0,0,0,0,0,0,0
20260106,8935,邦泰,0,0,0,0,0,0,0,0
20260106,8936,國統,114,42,0,12034,0,0,0,5
20260106,8937,合騏,23,60,10,6967,0,1,0,50
20260106,8938,明安,18,31,0,755,0,0,0,2
20260106,8941,關中,0,0,0,21,0,0,0,0
20260106,8942,森鉅,3,1,0,480,0,0,0,9
20260106,9949,琉園,24,3,0,4676,0,0,0,3
20260106,9950,萬國通,0,0,0,0,0,0,0,0
20260106,9951,皇田,2,0,0,291,0,0,0,0
20260106,9960,邁達康,0,0,0,133,0,0,0,0
20260106,9962,有益,3,5,0,322,0,0,0,0
20260107,1240,茂生農經,0,0,0,52,0,0,0,0
20260107,1259,安心,0,0,0,39,0,0,0,0
20260107,1264,德麥,0,0,0,0,0,0,0,0
20260107,1268,漢來美食,0,2,0,102,0,0,0,0
20260107,1294,漢田生技,2,0,0,25,0,0,0,0
20260107,1295,生合,5,2,0,30,0,0,0,0
20260107,1336,台翰,10,22,1,2578,0,0,0,1
20260107,1565,精華,5,3,0,1010,0,0,0,7
20260107,1569,濱川,169,74,0,14977,6,39,0,453
20260107,1570,力肯,14,101,0,1770,0,0,0,19
20260107,1580,新麥,0,0,0,27,0,0,0,0
20260107,1584,精剛,187,83,4,7984,0,0,0,17
20260107,1586,和勤,148,246,0,14486,2,0,0,2
20260107,1591,駿吉-KY,7,2,0,1986,0,0,0,4
20260107,1593,祺驊,3,3,0,144,0,0,0,0
20260107,1595,川寶,15,11,0,1904,0,1,0,7
20260107,1599,宏佳騰,0,1,0,390,0,0,0,0
20260107,1742,台蠟,14,36,0,2639,5,5,0,10
20260107,1777,生泰,0,0,0,43,0,0,0,0
20260107,1781,合世,0,0,0,0,0,0,0,0
20260107,1784,訊聯,32,14,0,2511,0,2,0,9
20260107,1785,光洋科,1139,1760,47,29354,23,0,0,258
20260107,1788,杏昌,0,0,0,1,0,0,0,0
20260107,1796,金穎生技,5,3,0,274,0,0,0,0
20260107,1799,易威,0,0,0,0,0,0,0,0
20260107,1813,寶利徠,8,0,0,64,0,0,0,0
20260107,1815,富喬,4322,3673,12,79799,754,360,0,2900
20260107,2035,唐榮,0,0,0,1,0,0,0,0
20260107,2061,風青,4,0,6,3683,0,0,0,0
20260107,2063,世鎧,4,0,5,128,0,0,0,0
20260107,2064,晉椿,1,1,0,32,0,0,0,0
20260107,2065,世豐,4,0,0,150,0,0,0,0
20260107,2066,世德,2,0,0,4256,0,0,0,0
20260107,2067,嘉鋼,0,0,0,0,0,0,0,0
20260107,2070,精湛,32,18,0,1956,3,0,0,3
20260107,2221,大甲,14,8,0,108,0,0,0,0
20260107,2230,泰茂,45,35,0,5011,18,3,0,37
20260107,2235,謚源,0,0,0,37,0,0,0,0
20260107,2596,綠意,0,0,0,1754,0,0,0,0
20260107,2640,大車隊,2,0,0,68,0,0,0,0
20260107,2641,正德,1088,638,0,11903,7,21,0,1710
20260107,2643,捷迅,20,0,0,118,0,0,0,0
20260107,2718,全心投控,4,1,2,257,0,0,0,0
20260107,2719,燦星旅,0,0,0,88,0,0,0,0
20260107,2724,藝舍-KY,0,0,0,0,0,0,0,0
20260107,2726,雅茗-KY,4,8,0,306,0,0,0,0
20260107,2729,瓦城,0,0,0,10,0,0,0,0
20260107,2732,六角,1,1,0,272,0,0,0,0
20260107,2734,易飛網,8,11,0,597,1,0,0,1
20260107,2736,富野,3,3,0,867,0,0,0,32
20260107,2743,山富,4,7,0,945,0,0,0,21
20260107,2745,五福,18,31,0,1306,0,0,0,2
20260107,2751,王座,0,0,0,1,0,0,0,0
20260107,2754,亞洲藏壽司,4,2,0,203,0,0,0,0
20260107,2755,揚秦,2,1,0,78,0,0,0,2
20260107,2756,聯發國際,4,8,0,217,2,14,0,9
20260107,2916,滿心,2,5,0,281,0,0,0,0
20260107,2924,宏太-KY,0,0,0,5,0,0,0,0
20260107,2926,誠品生活,0,0,0,33,0,0,0,0
20260107,3064,泰偉,0,0,0,0,0,0,0,0
20260107,3066,李洲,7,5,0,551,0,0,0,0
20260107,3071,協禧,17,32,0,1350,0,0,0,2
20260107,3073,天方能源,0,2,0,770,0,0,0,9
20260107,3078,僑威,102,16,0,5798,0,0,0,14
20260107,3081,聯亞,7,111,2,6384,3,2,0,487
20260107,3083,網龍,64,22,0,1341,0,0,0,1
20260107,3085,新零售,0,0,0,0,0,0,0,0
