日期,代號,名稱,收市,漲跌,開市,最高,最低,筆數,單位,金額,明日參價
20260305,61875,萬潤五,212,19,210,212,206,39,56,11767000,212
20260305,61894,豐藝四,,,,,,,,,118.5
20260305,61907,萬泰科七,125,-1.5,126.6,126.6,124.95,9,33,4128050,125
20260305,61965,帆宣五,214,12,210,214,208,45,167,35222000,214
20260305,61973,佳必琪三,124.75,2.25,125,125,123.5,19,43,5341150,124.75
20260305,61993,天品三,120,1.75,118.5,120.05,118.5,13,20,2392500,120
20260305,61994,天品四,94,-5,96.4,96.4,94,2,2,190400,94
20260305,62075,雷科五,115.2,-4.3,122.8,124.5,115.2,20,80,9527400,115.2
20260305,62076,雷科六,,,,,,,,,121
20260305,62093,今國光三,,,,,,,,,159
20260305,62194,富旺四,,,,,,,,,112.55
20260305,62433,迅杰三,,,,,,,,,93.8
20260305,62695,台郡五,,,,,,,,,101.1
20260305,62696,台郡六,,,,,,,,,97
20260305,62745,台燿五,142.6,2.8,142,145.7,142,135,383,54973250,142.6
20260305,62756,元山六,,,,,,,,,249
20260305,62822,康舒二,117,2.5,117.95,118.05,115,45,93,10851100,117
20260305,62843,佳邦三,118.05,1.5,118.45,118.5,118.05,9,11,1302950,118.05
20260305,629010,良維十,295,26,295,295,295,2,5,1475000,295
20260305,64145,樺漢五,106,0.75,107,107.2,105.7,27,51,5407450,106
20260305,64251,易發一,,,,,,,,,121
20260305,64324,今展科四,,,,,,,,,128.85
20260305,64422,光聖二,182,-7,195,199,178,107,231,42093000,182
20260305,64423,光聖三,187,-9,203,205,182,45,120,23173000,187
20260305,64512,訊芯二KY,102,2.2,102.75,102.75,102,17,89,9100650,102
20260305,64693,大樹三,,,,,,,,,101.75
20260305,64773,安集三,101.3,0.95,101.3,101.3,101.3,3,5,506500,101.3
20260305,64774,安集四,,,,,,,,,96
20260305,64775,安集五,95.25,-0.7,95.25,95.25,95.25,1,1,95250,95.25
20260305,65096,聚和六,120,,124.95,124.95,119.5,20,54,6551900,120
20260305,65101,精測一,179,12,168,179,168,95,331,57149000,179
20260305,65152,穎崴二,144,2.1,142.5,144,141.95,170,1147,163707200,144
20260305,65331,晶心科一,96.85,0.85,94.15,96.85,94.15,5,6,573850,96.85
20260305,65381,倉和一,90.7,0.5,90.2,90.7,90.2,2,2,180900,90.7
20260305,65461,正基一,,,,,,,,,98.6
20260305,65521,易華電一,,,,,,,,,99.65
20260305,65841,南俊國際一,220,13,220,220,220,2,5,1100000,220
20260305,65842,南俊國際二,,,,,,,,,221
20260305,65851,鼎基一,101.55,0.15,101.45,101.55,101.4,5,28,2840450,101.55
20260305,65852,鼎基二,,,,,,,,,105
20260305,65914,動力四KY,,,,,,,,,100.75
20260305,66163,特昇三KY,,,,,,,,,97.3
20260305,66241,萬年清一,,,,,,,,,169
20260305,66292,泰金二KY,,,,,,,,,99.1
20260305,66411,基士德一KY,,,,,,,,,99.85
20260305,66451,金萬林一創,103.5,0.45,103.5,103.5,103.5,2,8,828000,103.5
20260305,66642,群翊二,118,1.5,118,118,118,2,3,354000,118
20260305,66702,復盛應用二,112,,112.1,112.55,112,20,61,6842700,112
20260305,66721,騰輝電子一KY,101.5,,101.5,102.1,101.5,8,126,12792700,101.5
20260305,66722,騰輝電子二KY,103,,103.85,104.05,102.7,31,198,20402100,103
20260305,66801,鑫創電子一,,,,,,,,,107.5
20260305,67062,惠特二,99.95,0.95,99.95,99.95,99.95,1,1,99950,99.95
20260305,67152,嘉基二,129,8.45,127,129.2,126,36,90,11489450,129
20260305,67531,龍德造船一,,,,,,,,,126
20260305,67681,志強一KY,109,-1,111,111,109,12,37,4035500,109
20260305,67711,平和環保一創,104,-0.2,104,104,104,1,2,208000,104
20260305,67961,晉弘一,97.8,0.5,97.9,97.9,97.8,2,200,19570000,97.8
20260305,67962,晉弘二,,,,,,,,,93.2
20260305,68041,明係一,,,,,,,,,99.3
20260305,68061,森崴能源一,,,,,,,,,97.8
20260305,68211,聯寶一,103.6,-0.4,104,104,103.6,4,12,1246200,103.6
20260305,68231,濾能一,,,,,,,,,108.55
20260305,68301,汎銓一,243,22,222,243,222,45,102,24522000,243
20260305,68351,圓裕一,,,,,,,,,97.85
20260305,68401,東研信超一,,,,,,,,,100.95
20260305,68431,進典一,,,,,,,,,101.55
20260305,68461,綠茵一,,,,,,,,,99.5
20260305,68462,綠茵二,,,,,,,,,100.95
20260305,68541,錼創科技一KY創,,,,,,,,,103
20260305,68631,永道一KY,91.5,0.5,91.5,91.5,91.5,2,2,183000,91.5
20260305,68701,騰雲一,101.5,,101.5,101.5,101.5,1,11,1116500,101.5
20260305,68702,騰雲二,,,,,,,,,103.5
20260305,68731,泓德能源一,,,,,,,,,137.55
20260305,68732,泓德能源二,91.95,-0.25,90.05,91.95,90.05,3,3,273950,91.95
20260305,68741,倍力一,,,,,,,,,98
20260305,68901,來億一KY,96.85,-1.15,99.1,99.1,95.5,62,224,21711950,96.85
20260305,68902,來億二KY,,,,,,,,,99.95
20260305,69041,伯鑫一,,,,,,,,,100
20260305,69571,裕慶一KY,,,,,,,,,108.05
20260305,69821,大井泵浦一,,,,,,,,,96.95
20260305,69822,大井泵浦二,95.6,-0.1,96.5,96.5,95.5,6,7,672600,95.6
20260305,74022,邑錡二,,,,,,,,,151
20260305,75561,意德士一永,107,,107.1,107.1,107,3,5,535300,107
20260305,75562,意德士二,,,,,,,,,109.4
20260305,77131,威力德生醫一,103.05,0.05,103.1,103.1,103,5,15,1545750,103.05
20260305,80212,尖點二,138.2,0.1,142.95,142.95,138,42,54,7531750,138.2
20260305,80273,鈦昇三,,,,,,,,,156
20260305,80282,昇陽半導體二,128.95,5.65,127.9,129,126,27,89,11388950,128.95
20260305,80426,金山電六,110,0.8,110,110,110,1,4,440000,110
20260305,80506,廣積六,,,,,,,,,103.8
20260305,80872,麗升能源二,98.2,1.2,99,99,98.2,7,12,1184000,98.2
20260305,80914,翔名四,127.45,3.45,127.45,127.45,127.45,2,2,254900,127.45
20260305,80924,建暐四,110.55,,110.55,110.55,110.55,2,187,20672850,110.55
20260305,81042,錸寶二,,,,,,,,,96
20260305,811210,至上十,113.55,1.7,112,114.25,112,41,105,11937850,113.55
20260305,81473,正淩三,114.3,,114.3,114.3,114.3,3,4,457200,114.3
20260305,81551,博智一,155,5.5,153,155,153,19,55,8458000,155
20260305,81714,天宇四,,,,,,,,,113.1
20260305,81715,天宇五,98,1,94,98,94,2,2,192000,98
20260305,82102,勤誠二,126,0.1,126,128,123,44,124,15589000,126
20260305,82103,勤誠三,129,3.2,128.15,129,127.25,20,68,8676400,129
20260305,82551,朋程一,104,0.5,104,104,104,1,1,104000,104
20260305,82993,群聯三,119.5,1.6,120.95,123,119,506,1023,123565500,119.5
20260305,83742,羅昇二,,,,,,,,,95
20260305,84041,百和興業一KY,110.15,-0.35,110.15,110.15,110.15,1,1,110150,110.15
20260305,84113,福貞三KY,100.6,0.4,100.6,100.6,100.6,1,115,11569000,100.6
20260305,84221,可寧衛一,,,,,,,,,238
20260305,84222,可寧衛二,,,,,,,,,170
20260305,84312,匯鑽科二,102.15,-0.15,103.3,103.4,102.15,6,13,1341900,102.15
20260305,84331,弘帆一,,,,,,,,,99.6
20260305,84332,弘帆二,,,,,,,,,98.6
20260305,84333,弘帆三,99.1,0.4,98.6,99.1,98.6,3,20,1977000,99.1
20260305,84422,威宏二KY,,,,,,,,,105.3
20260305,84623,柏文三,,,,,,,,,100.5
20260305,84662,美吉吉二KY,,,,,,,,,99.5
20260305,84672,波力二KY,,,,,,,,,110.05
20260305,84673,波力三KY,,,,,,,,,103.65
20260305,84732,山林水二,,,,,,,,,109
20260305,84781,東哥遊艇一,92.75,,92.7,92.75,92.7,4,9,834550,92.75
20260305,84881,吉源一KY,,,,,,,,,98.4
20260305,84891,三貝德一,,,,,,,,,147
20260305,89277,北基七,,,,,,,,,104.5
20260305,89278,北基八,,,,,,,,,99.65
20260305,89964,高力四,,,,,,,,,399
20260305,98026,鈺齊六KY,109.15,1.15,109.35,109.35,107.55,8,8,864400,109.15
20260305,99063,欣巴巴三,93.35,0.45,92.9,93.35,92.9,5,5,466300,93.35
20260305,99332,中鼎二,93.9,0.15,93.5,93.9,93.5,2,2,187400,93.9
20260305,99353,慶豐富三,,,,,,,,,96.5
20260305,99392,宏全二,102.85,0.8,103.6,103.6,102.05,8,11,1126450,102.85
20260305,99412,裕融二,97.2,,97.2,97.2,97.2,1,1,97200,97.2
20260305,99587,世紀鋼七,98.35,1.15,96.75,98.35,96.75,2,4,388600,98.35
20260305,99588,世紀鋼八永,98.95,1.65,98.95,98.95,98.95,1,1,98950,98.95
20260306,11011,台泥一永,98,-0.9,98,98.6,97.5,14,27,2645100,98
20260306,12561,鮮活果汁一KY,,,,,,,,,101
20260306,13166,上曜六,,,,,,,,,105.95
20260306,13382,廣華二KY,98.1,3.1,97.3,98.1,97.3,7,8,782450,98.1
20260306,140201,遠東新E1永,103.45,-0.45,101.15,103.45,101.15,2,4,406900,103.45
20260306,140202,遠東新E2永,99,1.05,98.2,99,98.2,5,22,2163800,99
20260306,14363,華友聯三,,,,,,,,,99.55
20260306,14364,華友聯四,94,-0.6,94.5,94.5,94,30,90,8485400,94
20260306,14381,三地開發一,,,,,,,,,119.7
20260306,14664,聚隆四,108.35,-3.65,110,110,108.35,9,14,1525900,108.35
20260306,14722,三洋實業二,105.45,1.35,105.45,105.45,105.45,1,1,105450,105.45
20260306,14723,三洋實業三,,,,,,,,,98
20260306,14743,弘裕三,,,,,,,,,92.2
20260306,15142,亞力二,126.15,1.6,127,127,126.15,19,37,4686300,126.15
20260306,15261,日馳一,96.05,-0.2,96.1,96.1,96.05,3,3,288250,96.05
20260306,15364,和大四,,,,,,,,,98.75
20260306,15601,中砂一,170,2,167,172,167,40,143,24305000,170
20260306,15864,和勤四,,,,,,,,,102.4
20260306,15865,和勤五,,,,,,,,,98.3
20260306,15894,永冠四KY,55,,55,55,55,1,1,55000,55
20260306,15952,川寶二,,,,,,,,,112.45
20260306,15984,岱宇四,,,,,,,,,93
20260306,16095,大亞五,104.75,-0.3,105,105,104.2,10,14,1463300,104.75
20260306,17813,合世三,,,,,,,,,101.95
20260306,17863,科妍三,,,,,,,,,123
20260306,18156,富喬六,,,,,,,,,765
20260306,19094,榮成四,,,,,,,,,96.55
20260306,20344,允強四,,,,,,,,,105.05
20260306,20662,世德二,,,,,,,,,98.15
20260306,21043,國際中橡三,,,,,,,,,99.35
20260306,22013,裕隆三,100,0.1,100,100.05,99.9,7,23,2300000,100
20260306,22283,劍麟三,,,,,,,,,116.5
20260306,22331,宇隆一,123.65,-0.3,123.9,124,123.5,14,41,5073900,123.65
20260306,22362,百達二KY,,,,,,,,,190
20260306,22363,百達三KY,96.6,-0.4,96.6,96.6,96.6,2,2,193200,96.6
20260306,22471,汎德永業一,103.65,0.65,104.5,104.5,103.65,3,3,311800,103.65
20260306,22472,汎德永業二,105.6,0.85,105.9,105.9,104.9,3,12,1260500,105.6
20260306,23372,旺宏二,458,-6,474,474,458,2,7,3302000,458
20260306,23383,光罩三,,,,,,,,,98.05
20260306,23511,順德一,,,,,,,,,125.7
20260306,23683,金像電三,176,12,164,180,164,341,2009,350743000,176
20260306,23742,佳能二,,,,,,,,,115
20260306,24023,毅嘉三,123.05,-0.1,123.5,123.5,123.05,5,6,739400,123.05
20260306,24271,三商電一,,,,,,,,,101.8
20260306,24361,偉詮電一,114,,114,114,113.9,12,25,2849750,114
20260306,24394,美律四,102.8,-0.05,102.8,102.8,102.8,2,4,411200,102.8
20260306,24395,美律五,,,,,,,,,103
20260306,24423,新美齊三,96.55,0.25,96.4,96.55,96.2,16,39,3758050,96.55
20260306,24424,新美齊四,,,,,,,,,96.8
20260306,24552,全新二,164,,160,164,158,42,83,13318000,164
20260306,24553,全新三,166,-2,166,166,166,1,1,166000,166
20260306,24616,光群雷六,108.1,-0.9,108.1,109,108.05,15,18,1949650,108.1
20260306,24624,良得電四,,,,,,,,,100.75
20260306,24642,盟立二,110,-1,107.1,110,107.1,2,2,217100,110
20260306,24672,志聖二,152,-1,149.5,152,147.05,47,129,19307950,152
20260306,24673,志聖三,153,-1,152,153,148.05,60,134,20187000,153
20260306,24762,鉅祥二,,,,,,,,,133
20260306,24866,一詮六,,,,,,,,,124.5
20260306,25283,皇普三,,,,,,,,,107.1
20260306,25284,皇普四,,,,,,,,,92.2
20260306,25303,華建三,95.2,-0.4,95.2,95.2,95.2,2,5,476000,95.2
20260306,25304,華建四,96.65,0.1,96.65,96.65,96.65,1,3,289950,96.65
20260306,25483,華固三,103.7,-0.1,103.55,103.7,103.55,3,3,310800,103.7
20260306,25484,華固四,103.75,-0.2,104.8,104.8,103.5,6,9,934400,103.75
20260306,26107,華航七,111.6,-0.3,112,113,111,45,186,20789750,111.6
20260306,26417,正德七,,,,,,,,,100.55
20260306,26418,正德八,,,,,,,,,107.9
20260306,27271,王品一,107.15,3.2,105.1,108.5,105.1,82,294,31372600,107.15
20260306,27323,六角三,,,,,,,,,100.65
20260306,27324,六角四,,,,,,,,,103.1
20260306,27431,山富一,,,,,,,,,102.55
20260306,27451,五福一,112,2.7,112.05,112.05,112,3,3,336050,112
20260306,27531,八方雲集一,106.2,0.2,106,106.2,106,12,114,12084200,106.2
20260306,27532,八方雲集二,,,,,,,,,109
20260306,27551,揚秦一,,,,,,,,,155
20260306,27561,聯發國際一,,,,,,,,,106.8
20260306,29061,高林一,98.15,-0.05,98.15,98.15,98.15,1,1,98150,98.15
20260306,30061,晶豪科一,185,7,175,185,175,5,22,3905000,185
20260306,30134,晟銘電四,114,-0.2,114.5,114.5,114,5,6,685700,114
20260306,30165,嘉晶五,,,,,,,,,110.9
20260306,30321,偉訓一,,,,,,,,,93.4
20260306,30322,偉訓二,,,,,,,,,92.9
20260306,30336,威健六,,,,,,,,,126.9
20260306,30337,威健七,,,,,,,,,103.5
20260306,30371,欣興一,266,-7,270,273,266,16,223,60849000,266
20260306,30401,遠見一,99.95,0.05,99.95,99.95,99.95,3,3,299850,99.95
20260306,30454,台灣大四,98.5,,98.5,98.5,98.5,2,90,8865000,98.5
20260306,30455,台灣大五,102,,101.8,102,101.8,10,44,4480000,102
20260306,30882,艾訊二,106.95,-0.55,106.95,106.95,106.95,3,5,534750,106.95
20260306,30922,鴻碩二,100.5,-2.85,101.45,101.45,99.8,17,26,2606150,100.5
20260306,30954,及成四,,,,,,,,,113.5
20260306,31222,笙泉二,,,,,,,,,100.2
20260306,31282,昇銳二,,,,,,,,,97.45
20260306,31311,弘塑一,129.05,1.05,128,129.9,127.45,66,207,26686500,129.05
20260306,31312,弘塑二,133.9,2.9,131.05,134,131.05,38,60,7992000,133.9
20260306,31351,凌航一,223,9,216,229,216,25,43,9588000,223
20260306,31382,耀登二,159,-2,159,163,157,12,63,10004000,159
20260306,31413,晶宏三,,,,,,,,,99
20260306,31672,大量二,173,2,166,173,166,2,2,339000,173
20260306,31882,鑫龍騰二,103.2,0.9,102.9,103.75,102.9,58,107,11045150,103.2
20260306,32071,耀勝一,101.9,1.4,101.95,102,101.9,5,429,43756950,101.9
20260306,32571,虹冠電一,,,,,,,,,109.95
20260306,32608,威剛八,144.1,2.1,143.05,145.05,142,71,270,38762100,144.1
20260306,32723,東碩三,,,,,,,,,77.3
20260306,32843,太普高三,,,,,,,,,96
20260306,33035,岱稜五,99.2,0.2,99.2,99.2,99.2,2,2,198400,99.2
20260306,33055,昇貿五,,,,,,,,,154
20260306,33121,弘憶股一,,,,,,,,,95.1
20260306,33133,斐成三,,,,,,,,,103.75
20260306,33225,建舜電五,,,,,,,,,98.6
20260306,33233,加百裕三,,,,,,,,,115.6
20260306,33245,雙鴻五,157,-2,159,163,157,95,176,28147000,157
20260306,33246,雙鴻六,133.5,1.2,132.5,133.5,132,308,1386,184342950,133.5
20260306,33466,麗清六,,,,,,,,,96.8
20260306,33571,臺慶科一,147,,149.95,152,147,20,45,6679100,147
20260306,33621,先進光一,102.95,-0.05,103.5,103.95,102,9,10,1026900,102.95
20260306,33763,新日興三,129.7,0.2,129.7,129.7,129.7,6,15,1945500,129.7
20260306,33881,崇越電一,,,,,,,,,105.6
20260306,33902,旭軟二,120,-1.5,121,121,120,7,12,1445050,120
20260306,34163,融程電三,127.9,,127.9,127.9,127.9,1,1,127900,127.9
20260306,34793,安勤三,105.2,-1.8,105.2,105.2,105.2,2,5,526000,105.2
20260306,34834,力致四,,,,,,,,,104.5
20260306,34843,崧騰三,,,,,,,,,117
20260306,35161,亞帝歐一,104,-0.1,104,104,104,4,11,1144000,104
20260306,35181,柏騰一,,,,,,,,,104
20260306,35221,御嵿一,,,,,,,,,105
20260306,35265,凡甲五,,,,,,,,,181
20260306,35266,凡甲六,,,,,,,,,144.35
20260306,35267,凡甲七,121.7,-1.35,123,123,121.5,27,62,7567100,121.7
20260306,35431,州巧一,131.75,1.75,130.05,131.75,130.05,2,2,261800,131.75
20260306,35482,兆利二,,,,,,,,,102.4
20260306,35483,兆利三,100,-0.5,100.05,100.05,100,8,20,2000250,100
20260306,35513,世禾三,,,,,,,,,126.85
20260306,35642,其陽二,,,,,,,,,96
20260306,35831,辛耘一,,,,,,,,,123
20260306,35832,辛耘二,123.95,-1.75,124.95,125,123.95,8,17,2115550,123.95
20260306,35871,閎康一,117.95,0.45,117.5,119,117.5,14,24,2838800,117.95
20260306,35872,閎康二,131,,131,131,130.95,10,15,1964650,131
20260306,35914,艾笛森四,,,,,,,,,103.4
20260306,36053,宏致三,131.1,-0.3,130.1,131.1,130.1,2,4,522400,131.1
20260306,36173,碩天三,103.45,,103.45,103.45,103.45,5,13,1344850,103.45
20260306,36804,家登四,126,-2.25,126.05,126.05,125,14,41,5140050,126
20260306,36841,榮昌一,124.55,0.55,126.95,126.95,124.55,2,6,759300,124.55
20260306,36872,歐買尬二,,,,,,,,,102
20260306,36873,歐買尬三,,,,,,,,,103.95
20260306,36894,湧德四,,,,,,,,,178
20260306,36913,碩禾三,117,,116.95,117.05,116,30,52,6070700,117
20260306,37012,大眾控二,,,,,,,,,102
20260306,370201,大聯大E1,134,1.5,130.1,134,130,72,748,98088100,134
20260306,37022,大聯大二,104.65,0.8,104,104.9,103.45,32,142,14828300,104.65
20260306,37023,大聯大三,105.85,0.9,105.45,105.9,105,43,179,18895900,105.85
20260306,37075,漢磊五,139.6,1.75,138.95,140.95,138.95,7,9,1259850,139.6
20260306,37083,上緯投控三,137,1.8,138,138,137,3,3,413000,137
20260306,37084,上緯投控四,,,,,,,,,149.65
20260306,37131,新晶投控一,,,,,,,,,99.75
20260306,37151,定穎投控一,134.95,4.4,130.55,136,130.55,23,83,11071300,134.95
20260306,37171,聯嘉投控一,109.05,-0.85,109.85,110,109.05,7,21,2301850,109.05
20260306,41135,聯上五,108,,108,108,108,3,13,1404000,108
20260306,41236,晟德六,132.5,3.1,130.35,132.5,130.35,24,41,5402100,132.5
20260306,41237,晟德七,123.8,1.5,123.7,125.5,122.3,76,146,18068900,123.8
20260306,41295,聯合五,113.05,0.55,113,113.05,113,3,11,1243050,113.05
20260306,41372,麗豐二KY,101,1,101,101,101,1,1,101000,101
20260306,41645,承業醫五,,,,,,,,,103
20260306,41684,醣聯四,114.5,1,114.55,114.55,114.5,2,2,229050,114.5
20260306,41903,佐登三KY,94,,94.1,94.1,94,9,40,3760450,94
20260306,44163,三圓三,101.5,-0.2,101.6,101.6,101.5,4,70,7108000,101.5
20260306,44383,廣越三,102.8,-0.2,102.95,103,102.8,11,27,2778350,102.8
20260306,44391,冠星一KY,,,,,,,,,103.95
20260306,44421,竣邦一KY,,,,,,,,,114
20260306,45102,高鋒二,,,,,,,,,99
20260306,45421,科嶠一,181,13,179,184,178,13,37,6670000,181
20260306,45491,桓達一,,,,,,,,,102
20260306,45554,氣立四,104.4,,104,104.45,104,7,28,2922400,104.4
20260306,45581,寶緯一,,,,,,,,,101.45
20260306,45641,元翎一,,,,,,,,,99.7
20260306,45663,時碩工業三,,,,,,,,,119.8
20260306,45691,六方科一KY,,,,,,,,,100
20260306,45721,駐龍一,,,,,,,,,107.75
20260306,45811,光隆精密一KY,98.1,1.25,96.85,98.1,96.85,2,2,194950,98.1
20260306,47223,國精化三,136.8,2.8,133,138,133,88,420,56747300,136.8
20260306,47393,康普三,106.15,-0.75,106.05,106.15,106.05,4,7,742550,106.15
20260306,47394,康普四,125.8,-1.2,126.95,126.95,125.7,13,18,2275450,125.8
20260306,47471,強生一,,,,,,,,,103.4
20260306,47721,台特化一,131,2.6,128.2,132,127.95,105,215,27943850,131
20260306,49066,正文六,103.75,0.8,102.55,103.75,102.55,7,27,2771600,103.75
20260306,49165,事欣科五,,,,,,,,,168
20260306,49231,力士一,,,,,,,,,99.8
20260306,49674,十銓四,137,-2.8,139.8,143,137,47,145,20203100,137
20260306,49793,華星光三,218,-16,217,218,217,5,6,1307000,218
20260306,49794,華星光四,190,-4,190,190,189,3,4,758000,190
20260306,50097,榮剛七,,,,,,,,,100.05
20260306,52011,凱衛一,,,,,,,,,118.95
20260306,52091,新鼎一,112.95,-1.95,112.95,112.95,112.95,1,1,112950,112.95
20260306,52121,凌網一,,,,,,,,,101
20260306,52303,雷笛克光學三,,,,,,,,,102.05
20260306,52441,弘凱一,,,,,,,,,100.85
20260306,52452,智晶二,95.45,0.35,95.6,95.6,95.45,2,4,382250,95.45
20260306,52635,智崴五,,,,,,,,,114
20260306,53064,桂盟四,,,,,,,,,100.95
20260306,53095,系統電五,,,,,,,,,177
20260306,53096,系統電六,115.3,-0.7,116,116,115.3,2,50,5799300,115.3
20260306,53097,系統電七,116,1,115.15,116,115.15,5,35,4047950,116
20260306,53211,美而快一,,,,,,,,,100.25
20260306,53887,中磊七,102.6,-0.25,102.8,103.1,102.1,10,35,3596200,102.6
20260306,54342,崇越二,,,,,,,,,185
20260306,54391,高技一,122.5,2.45,123,123,122.5,15,56,6876950,122.5
20260306,54501,南良一,101.75,-0.25,102.7,102.7,101.75,36,94,9592850,101.75
20260306,54573,宣德三,94,,94,94.7,94,11,20,1880700,94
20260306,56086,四維航六,,,,,,,,,102.5
20260306,56087,四維航七,112.95,1.85,110.35,112.95,110.35,2,2,223300,112.95
20260306,59055,南仁湖四,,,,,,,,,100.8
20260306,60151,宏遠證一,,,,,,,,,99.75
20260306,60152,宏遠證二,,,,,,,,,149.6
20260306,61011,寬魚國際一,108.5,,108.5,108.5,108.5,2,2,217000,108.5
20260306,61012,寬魚國際二,94.5,-0.4,94.5,94.5,94.5,2,2,189000,94.5
20260306,61041,創惟一,,,,,,,,,106.05
20260306,61112,大宇資二,,,,,,,,,96.5
20260306,61171,迎廣一,101.2,1.15,100,101.2,100,3,6,601200,101.2
20260306,61172,迎廣二,,,,,,,,,103.8
20260306,61255,廣運五,,,,,,,,,98.65
20260306,61263,信音三,116.6,-5.9,116.6,116.6,116.6,1,1,116600,116.6
20260306,61394,亞翔四,,,,,,,,,380
20260306,61506,撼訊六,94.45,,94.45,94.45,94.45,1,1,94450,94.45
20260306,61565,松上五,100.5,,100.55,100.55,100.5,3,13,1306750,100.5
20260306,61635,華電網五,,,,,,,,,262
20260306,61777,達麗七,,,,,,,,,113
20260306,61793,亞通三,,,,,,,,,100.95
20260306,61794,亞通四,103.1,2.15,101,103.1,101,5,13,1315150,103.1
20260306,61827,合晶七,,,,,,,,,100
20260306,61828,合晶八,110.45,0.65,110.45,110.45,109.45,7,11,1208050,110.45
20260306,61843,大豐電三,,,,,,,,,98.75
20260306,61875,萬潤五,215,3,204,215,202,18,29,6049000,215
20260306,61894,豐藝四,,,,,,,,,118.5
20260306,61907,萬泰科七,125.5,0.5,121.7,126,121.7,22,73,9124250,125.5
20260306,61965,帆宣五,214,,212,215,212,25,91,19446000,214
20260306,61973,佳必琪三,124.5,-0.25,124,124.5,124,2,7,870500,124.5
20260306,61993,天品三,120,,119.75,120,119.75,4,6,718900,120
20260306,61994,天品四,96.9,2.9,97,97,96.9,2,2,193900,96.9
20260306,62075,雷科五,113.9,-1.3,113,114,113,6,6,682000,113.9
20260306,62076,雷科六,115.95,-5.05,116,116,115,9,9,1042350,115.95
20260306,62093,今國光三,,,,,,,,,159
20260306,62194,富旺四,,,,,,,,,112.55
20260306,62433,迅杰三,94.1,0.3,94.1,94.1,94.1,2,2,188200,94.1
20260306,62695,台郡五,,,,,,,,,101.1
20260306,62696,台郡六,,,,,,,,,97
20260306,62745,台燿五,142,-0.6,142.45,143.5,141.05,106,377,53520150,142
20260306,62756,元山六,,,,,,,,,249
20260306,62822,康舒二,116.1,-0.9,116.8,117.05,115.8,22,39,4543300,116.1
20260306,62843,佳邦三,117.2,-0.85,116.15,117.5,116.15,10,12,1402700,117.2
20260306,629010,良維十,313,18,312,315,312,3,4,1253000,313
20260306,64145,樺漢五,106.25,0.25,105.3,106.25,105.1,24,58,6121900,106.25
20260306,64251,易發一,,,,,,,,,121
20260306,64324,今展科四,,,,,,,,,127.95
20260306,64422,光聖二,176,-6,181,186,174,80,266,46961000,176
20260306,64423,光聖三,180,-7,180,193,177,84,235,43619000,180
20260306,64512,訊芯二KY,101.8,-0.2,101.8,101.8,101.8,2,40,4072000,101.8
20260306,64693,大樹三,,,,,,,,,101.75
20260306,64773,安集三,,,,,,,,,101.3
20260306,64774,安集四,,,,,,,,,96
20260306,64775,安集五,,,,,,,,,95.25
20260306,65096,聚和六,121.45,1.45,122.7,122.7,119.55,29,78,9395650,121.45
20260306,65101,精測一,182,3,177,184,177,79,269,48695000,182
20260306,65152,穎崴二,156,12,142.5,156,142,307,1223,182681500,156
20260306,65331,晶心科一,96,-0.85,97.4,98,96,4,4,388900,96
20260306,65381,倉和一,,,,,,,,,90.7
20260306,65461,正基一,,,,,,,,,98.7
20260306,65521,易華電一,,,,,,,,,99.65
20260306,65841,南俊國際一,218,-2,218,218,218,1,1,218000,218
20260306,65842,南俊國際二,,,,,,,,,221
20260306,65851,鼎基一,,,,,,,,,101.55
20260306,65852,鼎基二,,,,,,,,,105
20260306,65914,動力四KY,,,,,,,,,100.75
20260306,66163,特昇三KY,,,,,,,,,97.55
20260306,66241,萬年清一,,,,,,,,,169
20260306,66292,泰金二KY,100.1,1,99.25,100.1,99.25,3,3,299400,100.1
20260306,66411,基士德一KY,,,,,,,,,99.85
20260306,66451,金萬林一創,,,,,,,,,103.5
20260306,66642,群翊二,116,-2,118,118,116,4,7,822000,116
20260306,66702,復盛應用二,112.9,0.9,112.75,112.9,112.2,14,36,4049700,112.9
20260306,66721,騰輝電子一KY,105.5,4,102,105.5,102,10,102,10711250,105.5
20260306,66722,騰輝電子二KY,107,4,103,107,103,29,232,24321950,107
20260306,66801,鑫創電子一,,,,,,,,,107.5
20260306,67062,惠特二,,,,,,,,,99
20260306,67152,嘉基二,141.9,12.9,131.95,141.9,131.95,42,77,10646400,141.9
20260306,67531,龍德造船一,,,,,,,,,125.9
20260306,67681,志強一KY,107,-2,108,108.05,107,9,32,3449500,107
20260306,67711,平和環保一創,,,,,,,,,104
20260306,67961,晉弘一,97.7,-0.1,97.8,97.8,97.7,3,3,293250,97.7
20260306,67962,晉弘二,93.2,,93,93.2,93,5,10,931000,93.2
20260306,68041,明係一,,,,,,,,,99.3
20260306,68061,森崴能源一,98,0.2,98,98,98,1,7,686000,98
20260306,68211,聯寶一,103.5,-0.1,103.5,103.5,103.5,1,5,517500,103.5
20260306,68231,濾能一,,,,,,,,,108.55
20260306,68301,汎銓一,267,24,260,267,260,68,107,28401000,267
20260306,68351,圓裕一,,,,,,,,,97.85
20260306,68401,東研信超一,100.95,,98.95,100.95,98.95,4,8,793650,100.95
20260306,68431,進典一,,,,,,,,,101.55
20260306,68461,綠茵一,100.7,1.2,100.7,100.7,100.7,1,1,100700,100.7
