日期,代號,名稱,收市,漲跌,開市,最高,最低,筆數,單位,金額,明日參價
20260204,32571,虹冠電一,115.1,0.1,115.1,115.1,115.1,2,2,230200,115.1
20260204,32608,威剛八,156,2,151,157,151,125,561,86908000,156
20260204,32723,東碩三,92.5,-1,92.5,92.5,92.5,1,1,92500,92.5
20260204,32843,太普高三,,,,,,,,,96
20260204,33035,岱稜五,,,,,,,,,100
20260204,33055,昇貿五,156,8,157,158,156,9,22,3445000,156
20260204,33121,弘憶股一,,,,,,,,,94.45
20260204,33133,斐成三,,,,,,,,,109.45
20260204,33225,建舜電五,,,,,,,,,98.45
20260204,33233,加百裕三,124.5,4.5,123,124.5,123,2,3,372000,124.5
20260204,33245,雙鴻五,156,1,155,158,154,64,122,18969000,156
20260204,33466,麗清六,,,,,,,,,96.95
20260204,33571,臺慶科一,142,0.5,140.05,143,140.05,16,55,7750700,142
20260204,33621,先進光一,104.9,-0.3,105.2,105.2,104.9,5,6,630500,104.9
20260204,33763,新日興三,133,3.5,131,133,131,19,54,7110450,133
20260204,33881,崇越電一,,,,,,,,,105.8
20260204,33902,旭軟二,,,,,,,,,120
20260204,34163,融程電三,127,,128,128,127,6,22,2805000,127
20260204,34793,安勤三,106,,106,106,106,2,23,2438000,106
20260204,34834,力致四,105,,104.5,105,104.5,4,5,523000,105
20260204,34843,崧騰三,124,0.1,123.9,124,123.9,3,9,1115900,124
20260204,35161,亞帝歐一,,,,,,,,,105.8
20260204,35181,柏騰一,,,,,,,,,104
20260204,35221,御嵿一,,,,,,,,,107
20260204,35265,凡甲五,,,,,,,,,157
20260204,35266,凡甲六,135.3,-0.7,134,135.3,134,9,30,4048650,135.3
20260204,35267,凡甲七,116.65,-0.7,117.35,117.8,116.65,7,35,4106250,116.65
20260204,35431,州巧一,127.15,-0.5,127.1,127.15,127.1,3,6,762700,127.15
20260204,35482,兆利二,100.35,-2.5,100.35,100.35,100.35,3,3,301050,100.35
20260204,35483,兆利三,,,,,,,,,101.9
20260204,35513,世禾三,126,,125,126,125,3,3,376000,126
20260204,35642,其陽二,96,1,96,96,96,1,70,6720000,96
20260204,35831,辛耘一,115.5,,115.5,115.5,115.5,1,1,115500,115.5
20260204,35832,辛耘二,116,-1.95,116.8,116.8,116,27,77,8935450,116
20260204,35871,閎康一,116.5,,116.4,117.95,115,53,103,12027400,116.5
20260204,35872,閎康二,126,8.35,122,126.2,122,236,738,91177050,126
20260204,35914,艾笛森四,,,,,,,,,103.4
20260204,36053,宏致三,,,,,,,,,130.9
20260204,36173,碩天三,104.75,-0.25,104.95,104.95,103.9,6,15,1562550,104.75
20260204,36804,家登四,126,-0.85,125.45,126.75,125.45,5,6,755100,126
20260204,36841,榮昌一,,,,,,,,,119
20260204,36872,歐買尬二,,,,,,,,,104.95
20260204,36873,歐買尬三,,,,,,,,,103.2
20260204,36894,湧德四,181,,181,181,181,1,3,543000,181
20260204,36913,碩禾三,119,5,115.9,122.1,115.9,127,345,41353100,119
20260204,37012,大眾控二,,,,,,,,,100.05
20260204,370201,大聯大E1,110,-0.05,110.05,111,109.95,47,210,23133700,110
20260204,37022,大聯大二,100.8,,100.7,100.8,100.7,5,11,1108250,100.8
20260204,37023,大聯大三,103.75,0.75,102.05,103.75,102,4,5,513600,103.75
20260204,37075,漢磊五,,,,,,,,,144
20260204,37083,上緯投控三,,,,,,,,,143
20260204,37084,上緯投控四,,,,,,,,,148.05
20260204,37131,新晶投控一,,,,,,,,,99.4
20260204,37151,定穎投控一,143.95,7.75,136.4,144,136.4,125,484,68698500,143.95
20260204,37171,聯嘉投控一,106.35,0.2,106.2,106.35,106,35,159,16865250,106.35
20260204,41135,聯上五,,,,,,,,,110.4
20260204,41236,晟德六,118.05,-0.5,118.55,118.55,118.05,2,2,236600,118.05
20260204,41237,晟德七,105.65,-0.6,106.5,106.5,105.5,10,14,1481650,105.65
20260204,41295,聯合五,,,,,,,,,118
20260204,41372,麗豐二KY,98.65,-0.1,98.65,98.65,98.65,9,40,3946000,98.65
20260204,41645,承業醫五,104,,104,104,104,3,15,1560000,104
20260204,41684,醣聯四,120.5,0.5,121,123,120.5,23,126,15416000,120.5
20260204,41903,佐登三KY,98.75,-0.1,98.95,98.95,98.75,4,5,494250,98.75
20260204,44163,三圓三,,,,,,,,,103.95
20260204,44383,廣越三,105.5,0.45,105.05,105.5,105.05,7,27,2846250,105.5
20260204,44391,冠星一KY,,,,,,,,,102.2
20260204,44421,竣邦一KY,,,,,,,,,118
20260204,45102,高鋒二,106.5,,106.95,107,106.5,7,22,2349150,106.5
20260204,45421,科嶠一,141.55,12.85,135,141.55,135,5,7,984300,141.55
20260204,45491,桓達一,102,1,102,102,102,2,10,1020000,102
20260204,45554,氣立四,107.4,1.3,105.75,107.4,105.65,9,15,1600700,107.4
20260204,45581,寶緯一,101.95,,101.95,101.95,101.95,1,1,101950,101.95
20260204,45641,元翎一,,,,,,,,,99.05
20260204,45663,時碩工業三,,,,,,,,,122.9
20260204,45691,六方科一KY,,,,,,,,,100
20260204,45721,駐龍一,108.85,2.2,106.7,109.1,106.7,6,6,649400,108.85
20260204,45811,光隆精密一KY,99.7,-0.3,99.7,99.7,99.7,1,1,99700,99.7
20260204,47223,國精化三,132,1.3,130,132,130,3,9,1177000,132
20260204,47393,康普三,106,0.95,106,106,105.65,9,12,1270450,106
20260204,47394,康普四,121.75,1.6,121,121.75,121,40,66,8008150,121.75
20260204,47471,強生一,,,,,,,,,102.45
20260204,47721,台特化一,125,2,123,125,123,53,85,10579100,125
20260204,49066,正文六,113.4,0.4,112.5,113.5,112.2,7,8,902500,113.4
20260204,49165,事欣科五,,,,,,,,,168
20260204,49231,力士一,102.1,-0.9,102.8,102.8,102.1,9,245,25169300,102.1
20260204,49674,十銓四,165,2,164,167,163,36,115,19043000,165
20260204,49793,華星光三,186,3,186,186,186,1,1,186000,186
20260204,49794,華星光四,157,,157,157,157,1,2,314000,157
20260204,50097,榮剛七,101.5,0.5,101,101.5,101,27,174,17623900,101.5
20260204,52011,凱衛一,,,,,,,,,120
20260204,52091,新鼎一,,,,,,,,,115
20260204,52121,凌網一,,,,,,,,,100
20260204,52303,雷笛克光學三,,,,,,,,,107.95
20260204,52441,弘凱一,,,,,,,,,101.5
20260204,52452,智晶二,99.6,-0.9,100.5,100.5,99.6,13,38,3809400,99.6
20260204,52635,智崴五,112,-3,112,112,112,3,5,560000,112
20260204,53064,桂盟四,,,,,,,,,101.35
20260204,53095,系統電五,,,,,,,,,180
20260204,53096,系統電六,115,,115,115.15,114.9,25,38,4372200,115
20260204,53097,系統電七,118.15,0.15,114.5,118.15,114.5,3,5,579700,118.15
20260204,53211,美而快一,100.45,0.1,100.25,100.45,100.25,2,2,200700,100.45
20260204,53887,中磊七,105.5,1,105.9,105.9,104.5,15,37,3892100,105.5
20260204,54342,崇越二,178,-2,177,179,177,5,5,889000,178
20260204,54391,高技一,125,0.9,125,125.8,125,22,49,6136450,125
20260204,54501,南良一,104.55,-1.45,104.55,104.55,104.55,1,2,209100,104.55
20260204,54573,宣德三,95.9,0.75,95.9,95.9,95.9,1,1,95900,95.9
20260204,55434,桓鼎四KY,,,,,,,,,106.9
20260204,56086,四維航六,,,,,,,,,103.9
20260204,56087,四維航七,112.95,1,112.85,112.95,112.85,3,3,338700,112.95
20260204,59055,南仁湖四,,,,,,,,,100.65
20260204,60151,宏遠證一,,,,,,,,,100.15
20260204,60152,宏遠證二,,,,,,,,,127.5
20260204,61011,寬魚國際一,111,0.3,110.9,111.15,110.7,36,106,11757100,111
20260204,61012,寬魚國際二,99,-1.5,100.45,100.45,99,29,46,4579700,99
20260204,61041,創惟一,,,,,,,,,110
20260204,61112,大宇資二,97.2,0.05,97.2,97.2,97.2,2,2,194400,97.2
20260204,61171,迎廣一,,,,,,,,,101.75
20260204,61172,迎廣二,,,,,,,,,105.8
20260204,61255,廣運五,,,,,,,,,100.5
20260204,61263,信音三,141.9,-0.05,141.9,141.9,141.9,1,2,283800,141.9
20260204,61394,亞翔四,,,,,,,,,380
20260204,61506,撼訊六,96.6,-0.05,96.6,96.6,96.55,3,3,289750,96.6
20260204,61565,松上五,,,,,,,,,102.5
20260204,61635,華電網五,,,,,,,,,262
20260204,61777,達麗七,,,,,,,,,118
20260204,61793,亞通三,,,,,,,,,100.95
20260204,61794,亞通四,105.7,3.3,105.7,105.7,105.7,1,4,422800,105.7
20260204,61827,合晶七,,,,,,,,,100
20260204,61828,合晶八,115.3,0.7,114.6,115.5,114.6,5,53,6075400,115.3
20260204,61843,大豐電三,100,-0.2,100,100,100,2,2,200000,100
20260204,61875,萬潤五,144.3,6.3,144.45,144.45,142,11,17,2423850,144.3
20260204,61894,豐藝四,132,7,126,132,126,3,3,388000,132
20260204,61907,萬泰科七,128.4,1.9,127.55,129.1,127.55,19,43,5537200,128.4
20260204,61965,帆宣五,208,-7,208,208,208,1,1,208000,208
20260204,61973,佳必琪三,122.65,-0.95,122.2,122.65,122.2,5,6,735050,122.65
20260204,61993,天品三,,,,,,,,,117.55
20260204,61994,天品四,99,0.15,99.35,99.35,99,3,10,991750,99
20260204,62075,雷科五,118.8,6.8,115.5,120,115.5,23,137,16027600,118.8
20260204,62076,雷科六,118.05,6,115.05,120,115.05,7,9,1052650,118.05
20260204,62093,今國光三,156,-1,157,157,156,3,3,470000,156
20260204,62194,富旺四,108,3.5,108,108,108,1,15,1620000,108
20260204,62433,迅杰三,,,,,,,,,94.2
20260204,62695,台郡五,103,1.8,102.8,103,102.8,4,27,2776600,103
20260204,62696,台郡六,,,,,,,,,96.7
20260204,62745,台燿五,146.5,4.5,141.95,147,141.9,160,499,72417250,146.5
20260204,62756,元山六,,,,,,,,,249
20260204,62822,康舒二,122.3,3.5,120,122.45,118.6,180,495,60065950,122.3
20260204,62843,佳邦三,118.55,0.05,118.5,119.05,118.5,15,17,2016300,118.55
20260204,629010,良維十,,,,,,,,,226
20260204,64145,樺漢五,112.85,1.55,111.3,112.9,111.25,16,52,5794950,112.85
20260204,64251,易發一,,,,,,,,,119
20260204,64324,今展科四,,,,,,,,,112.4
20260204,64422,光聖二,171,1,169,172,167,30,50,8489000,171
20260204,64423,光聖三,177,1,167,177,167,20,36,6282000,177
20260204,64512,訊芯二KY,104.85,4.15,101.6,105.1,101.6,185,691,71875100,104.85
20260204,64693,大樹三,,,,,,,,,104
20260204,64773,安集三,101,0.4,101,101,101,2,6,606000,101
20260204,64774,安集四,,,,,,,,,96
20260204,64775,安集五,97.25,1.25,96.8,97.75,96.75,28,70,6793350,97.25
20260204,65096,聚和六,103.7,-3.1,106.5,106.5,103.7,2,2,210200,103.7
20260204,65101,精測一,195,5,189,196,189,128,448,85656000,195
20260204,65331,晶心科一,99.35,0.05,99.35,99.35,99.3,6,13,1291200,99.35
20260204,65381,倉和一,91.95,1.8,90.15,91.95,90.15,14,37,3345050,91.95
20260204,65461,正基一,,,,,,,,,98.5
20260204,65521,易華電一,102,,102,102,102,1,5,510000,102
20260204,65841,南俊國際一,188,17,178,188,178,10,22,4100000,188
20260204,65842,南俊國際二,,,,,,,,,176
20260204,65851,鼎基一,105,,105,105,105,1,2,210000,105
20260204,65852,鼎基二,,,,,,,,,109
20260204,65914,動力四KY,,,,,,,,,103.05
20260204,66163,特昇三KY,,,,,,,,,99
20260204,66241,萬年清一,,,,,,,,,155
20260204,66292,泰金二KY,104.4,-0.15,104.05,104.4,103.45,28,47,4873900,104.4
20260204,66411,基士德一KY,,,,,,,,,98.35
20260204,66451,金萬林一創,,,,,,,,,104.05
20260204,66642,群翊二,122.5,1.4,121,122.95,120.55,17,40,4859250,122.5
20260204,66702,復盛應用二,114.25,0.45,114,115.55,113.7,47,121,13860050,114.25
20260204,66721,騰輝電子一KY,110.5,7.2,103.3,110.6,103.3,48,306,32773050,110.5
20260204,66722,騰輝電子二KY,113.3,7.3,106.5,113.3,106.5,179,678,74614550,113.3
20260204,66801,鑫創電子一,,,,,,,,,107.5
20260204,67062,惠特二,,,,,,,,,98
20260204,67152,嘉基二,112.2,-0.3,112.5,113,112,9,35,3941750,112.2
20260204,67531,龍德造船一,130,0.2,130.05,130.05,130,3,11,1430250,130
20260204,67681,志強一KY,,,,,,,,,116.75
20260204,67711,平和環保一創,106.5,0.75,106.5,106.5,106.5,1,1,106500,106.5
20260204,67961,晉弘一,,,,,,,,,98.05
20260204,67962,晉弘二,96.8,0.1,96.8,96.8,96.8,1,12,1161600,96.8
20260204,68041,明係一,,,,,,,,,99
20260204,68061,森崴能源一,97.55,,97.55,97.55,97.55,3,4,390200,97.55
20260204,68211,聯寶一,,,,,,,,,104
20260204,68231,濾能一,,,,,,,,,108.55
20260204,68301,汎銓一,144,12,132,145,132,33,64,9044250,144
20260204,68351,圓裕一,98.8,-0.05,98.8,98.8,98.8,1,5,494000,98.8
20260204,68401,東研信超一,104.7,0.1,104.8,107.5,104.6,6,6,630800,104.7
20260204,68431,進典一,,,,,,,,,105
20260204,68461,綠茵一,,,,,,,,,100
20260204,68462,綠茵二,,,,,,,,,105.65
20260204,68541,錼創科技一KY創,,,,,,,,,103.85
20260204,68631,永道一KY,92.1,,92.1,92.1,92.1,1,100,9210000,92.1
20260204,68701,騰雲一,100.4,-0.1,98.15,100.4,98.15,2,3,296700,100.4
20260204,68702,騰雲二,103,0.2,103,103,103,1,40,4120000,103
20260204,68731,泓德能源一,,,,,,,,,137.55
20260204,68732,泓德能源二,,,,,,,,,92.4
20260204,68741,倍力一,97.65,,97.65,97.65,97.65,5,9,878850,97.65
20260204,68901,來億一KY,104.55,-0.05,104.8,104.8,104.25,21,161,16834300,104.55
20260204,68902,來億二KY,105,,105,105,104.95,4,13,1364500,105
20260204,69041,伯鑫一,104.15,0.4,103,104.2,103,7,16,1663200,104.15
20260204,69571,裕慶一KY,111,0.05,110.95,111,110.95,6,21,2330700,111
20260204,69821,大井泵浦一,,,,,,,,,100.05
20260204,69822,大井泵浦二,99.3,-1.7,99.3,99.3,99.3,1,2,198600,99.3
20260204,74022,邑錡二,130,-1,130,130,130,1,20,2600000,130
20260204,75561,意德士一永,,,,,,,,,105
20260204,75562,意德士二,,,,,,,,,105
20260204,77131,威力德生醫一,102.95,1.3,101.2,102.95,101.2,2,101,10222950,102.95
20260204,80212,尖點二,136.2,0.2,133.8,136.95,133.8,76,115,15637000,136.2
20260204,80273,鈦昇三,,,,,,,,,180
20260204,80282,昇陽半導體二,,,,,,,,,125.1
20260204,80426,金山電六,,,,,,,,,116.45
20260204,80506,廣積六,,,,,,,,,105
20260204,80872,麗升能源二,95.75,1.1,95.85,95.85,95.75,3,6,574700,95.75
20260204,80914,翔名四,126,,126,126,126,2,2,252000,126
20260204,80924,建暐四,,,,,,,,,122.8
20260204,81042,錸寶二,,,,,,,,,97.6
20260204,811210,至上十,120,3.5,117.9,120,117.9,13,43,5098600,120
20260204,81473,正淩三,110,2,108,110,108,9,33,3581000,110
20260204,81551,博智一,184,9,175,184,175,13,27,4857000,184
20260204,81714,天宇四,113,0.05,113,113,113,3,5,565000,113
20260204,81715,天宇五,,,,,,,,,100.5
20260204,82102,勤誠二,130.5,0.8,129,130.85,129,140,290,37680750,130.5
20260204,82103,勤誠三,127,2,125,127.3,124.65,200,481,60707000,127
20260204,82551,朋程一,103.9,-0.1,104,104,103,8,10,1038300,103.9
20260204,83742,羅昇二,,,,,,,,,97.5
20260204,84041,百和興業一KY,109.95,,109.95,109.95,109.95,5,8,879600,109.95
20260204,84113,福貞三KY,100.05,0.4,99.8,100.05,99.8,2,150,14982500,100.05
20260204,84221,可寧衛一,,,,,,,,,244
20260204,84222,可寧衛二,189,5,186,190,186,24,58,10926000,189
20260204,84312,匯鑽科二,103,0.5,102.5,103,102.5,8,21,2159800,103
20260204,84331,弘帆一,,,,,,,,,100.45
20260204,84332,弘帆二,99,0.2,99,99,99,1,6,594000,99
20260204,84333,弘帆三,99,-0.05,99,99,99,1,1,99000,99
20260204,84422,威宏二KY,,,,,,,,,108.6
20260204,84623,柏文三,,,,,,,,,107
20260204,84662,美吉吉二KY,,,,,,,,,99.5
20260204,84672,波力二KY,115.95,-3.05,115.95,115.95,115.95,1,1,115950,115.95
20260204,84673,波力三KY,,,,,,,,,103.65
20260204,84732,山林水二,,,,,,,,,111
20260204,84781,東哥遊艇一,93.9,0.15,93.75,93.9,93.75,2,58,5445450,93.9
20260204,84881,吉源一KY,,,,,,,,,98.35
20260204,84891,三貝德一,,,,,,,,,147
20260204,89277,北基七,,,,,,,,,104.45
20260204,89278,北基八,,,,,,,,,99.4
20260204,89964,高力四,375,28,359,375,359,4,5,1843000,375
20260204,98026,鈺齊六KY,,,,,,,,,113.8
20260204,99063,欣巴巴三,95.55,-0.05,95.55,95.55,95.55,1,1,95550,95.55
20260204,99332,中鼎二,94.05,0.05,94,94.1,94,5,24,2256150,94.05
20260204,99353,慶豐富三,97,,97,97,97,1,2,194000,97
20260204,99392,宏全二,102.2,-0.15,102.05,102.2,102,6,9,918750,102.2
20260204,99412,裕融二,97.2,,97.2,97.2,97.1,5,45,4373700,97.2
20260204,99587,世紀鋼七,,,,,,,,,97.5
20260204,99588,世紀鋼八永,99.8,1.9,96.55,99.8,96.55,2,2,196350,99.8
20260205,11011,台泥一永,99.1,,99.85,99.85,99.1,7,22,2182650,99.1
20260205,12561,鮮活果汁一KY,102,4,99.8,102,99.8,2,2,201800,102
20260205,13166,上曜六,,,,,,,,,107
20260205,13382,廣華二KY,,,,,,,,,101.85
20260205,140201,遠東新E1永,,,,,,,,,104.8
20260205,140202,遠東新E2永,97.85,-0.1,97.85,97.85,97.85,1,2,195700,97.85
20260205,14363,華友聯三,99.9,0.05,99.95,99.95,99.9,4,6,599450,99.9
20260205,14364,華友聯四,95.55,0.05,95.5,95.55,95.45,7,11,1050850,95.55
20260205,14381,三地開發一,,,,,,,,,119.7
20260205,14664,聚隆四,105.95,0.8,105.95,105.95,105.95,1,5,529750,105.95
20260205,14722,三洋實業二,,,,,,,,,103.45
20260205,14723,三洋實業三,96.75,0.25,96.5,96.75,96.45,5,26,2508600,96.75
20260205,14743,弘裕三,92.45,,92.45,92.45,92.45,1,1,92450,92.45
20260205,15142,亞力二,127.15,-2.85,132,132,127,24,36,4613550,127.15
20260205,15261,日馳一,97.5,,97.5,97.5,97.5,2,2,195000,97.5
20260205,15364,和大四,99.45,-0.05,99.05,99.45,99,4,8,792550,99.45
20260205,15601,中砂一,142,-1.3,141.6,144.05,141.05,24,52,7400200,142
20260205,15864,和勤四,,,,,,,,,105.8
20260205,15865,和勤五,99.45,-0.05,99.5,99.5,99.3,8,15,1490600,99.45
20260205,15894,永冠四KY,101.1,0.1,101.15,101.15,101.1,2,2,202250,101.1
20260205,15952,川寶二,,,,,,,,,124.9
20260205,15984,岱宇四,96.5,,96.5,96.5,96.5,2,3,289500,96.5
20260205,16095,大亞五,106.25,-1.65,107,107,105.1,46,119,12576400,106.25
20260205,17813,合世三,,,,,,,,,103.4
20260205,17863,科妍三,,,,,,,,,123
20260205,18156,富喬六,,,,,,,,,765
20260205,19094,榮成四,,,,,,,,,96.55
20260205,20344,允強四,108,,108,108,108,1,3,324000,108
20260205,20662,世德二,,,,,,,,,98.5
20260205,21043,國際中橡三,98.8,,98.8,98.8,98.8,1,5,494000,98.8
20260205,22013,裕隆三,99.7,,99.7,99.7,99.7,1,2,199400,99.7
20260205,22283,劍麟三,118,3,118,118,118,1,1,118000,118
20260205,22331,宇隆一,128.85,-5.55,134.4,134.4,125.5,127,544,71381700,128.85
20260205,22362,百達二KY,,,,,,,,,190
20260205,22471,汎德永業一,106,,106.75,106.8,105.6,19,36,3814100,106
20260205,22472,汎德永業二,,,,,,,,,106.5
20260205,23372,旺宏二,371,-22,380,387,371,9,34,12870000,371
20260205,23383,光罩三,97.5,-0.7,97.5,97.5,97.5,1,1,97500,97.5
20260205,23511,順德一,130,-0.45,130.4,132,130,14,47,6143850,130
20260205,23683,金像電三,169,-7,174,176,167,99,317,54821000,169
20260205,23742,佳能二,115.3,2.7,113.15,116,112.8,133,571,65463450,115.3
20260205,24023,毅嘉三,121.65,-1.7,121.7,121.8,121.6,11,12,1460300,121.65
20260205,24271,三商電一,,,,,,,,,103.45
20260205,24361,偉詮電一,111,0.5,111,111.75,111,8,29,3221850,111
20260205,24394,美律四,104,,104.95,105,102.7,35,71,7377850,104
20260205,24395,美律五,104.6,-0.35,104.95,104.95,103.65,7,8,833200,104.6
20260205,24423,新美齊三,96.75,-0.85,97.25,97.25,96.75,16,29,2811950,96.75
20260205,24424,新美齊四,96.35,-0.45,96.8,96.8,96.3,8,13,1256450,96.35
20260205,24552,全新二,138.85,-3.15,142,142,138.5,57,164,22961550,138.85
20260205,24553,全新三,149,-0.5,149.5,149.5,146,34,160,23875050,149
20260205,24616,光群雷六,,,,,,,,,138
20260205,24624,良得電四,,,,,,,,,101.2
20260205,24642,盟立二,108,-0.2,108.2,108.45,108,5,71,7684750,108
20260205,24672,志聖二,130,,130.5,131.4,130,25,42,5474000,130
20260205,24673,志聖三,129.5,-1.5,130.9,132,129.1,104,196,25526200,129.5
20260205,24762,鉅祥二,,,,,,,,,127.6
20260205,24866,一詮六,139.9,4.9,139.95,140,139.9,6,22,3079400,139.9
20260205,25283,皇普三,,,,,,,,,106
20260205,25284,皇普四,91.85,-0.05,91.95,91.95,91.85,4,5,459450,91.85
20260205,25303,華建三,96.4,-0.2,96.4,96.4,96.4,1,1,96400,96.4
20260205,25304,華建四,97.25,0.05,96.65,97.25,96.6,15,39,3772700,97.25
20260205,25483,華固三,103,-1.45,104.45,104.45,103,2,35,3641250,103
20260205,25484,華固四,104.65,-0.2,103.05,104.65,103,3,6,619750,104.65
20260205,26107,華航七,134.85,,133.55,134.85,133.55,5,10,1345400,134.85
20260205,26417,正德七,101.05,-0.05,101.05,101.05,101.05,1,2,202100,101.05
20260205,26418,正德八,,,,,,,,,108.4
20260205,27271,王品一,104.9,0.55,104.35,105.15,104.35,7,18,1883100,104.9
20260205,27323,六角三,,,,,,,,,100.65
20260205,27324,六角四,105,,105,105,105,1,10,1050000,105
20260205,27431,山富一,104.9,1.9,103.95,105.5,103.95,16,35,3662600,104.9
20260205,27451,五福一,113,4.4,110.8,113,110.8,22,69,7685250,113
20260205,27531,八方雲集一,108,,107.5,108.3,107.5,15,69,7448850,108
20260205,27532,八方雲集二,108.5,0.5,108.5,108.5,108.5,1,1,108500,108.5
20260205,27551,揚秦一,133,,133,133,133,3,4,532000,133
20260205,27561,聯發國際一,,,,,,,,,107.9
20260205,29061,高林一,,,,,,,,,99.45
20260205,30061,晶豪科一,202,-4,197,206,196,42,348,70667000,202
20260205,30134,晟銘電四,115.2,0.2,115.2,115.2,115.2,1,1,115200,115.2
20260205,30165,嘉晶五,,,,,,,,,110.95
20260205,30321,偉訓一,94,-1,94.9,94.9,94,9,26,2454450,94
20260205,30322,偉訓二,97,3,94,97,94,5,15,1413100,97
20260205,30336,威健六,129,-3,129,129,129,1,1,129000,129
20260205,30337,威健七,,,,,,,,,103.8
20260205,30371,欣興一,223,-12,231,231,219,104,394,87517000,223
20260205,30401,遠見一,108.6,-3.4,108.6,108.6,108.6,4,4,434400,108.6
20260205,30454,台灣大四,98.7,,98.7,98.7,98.7,1,4,394800,98.7
20260205,30455,台灣大五,101.5,-0.25,101.7,101.7,101,7,21,2123900,101.5
20260205,30882,艾訊二,107.95,-0.55,106.5,107.95,106.5,5,6,642000,107.95
20260205,30922,鴻碩二,,,,,,,,,98.95
20260205,30954,及成四,,,,,,,,,112.45
20260205,31222,笙泉二,99.5,-0.2,99.7,99.7,99.5,2,6,597200,99.5
20260205,31282,昇銳二,,,,,,,,,99
20260205,31311,弘塑一,121.75,0.45,122,122.3,120.6,24,40,4858250,121.75
20260205,31312,弘塑二,125.65,-0.35,125.95,126.05,125.6,14,43,5410250,125.65
20260205,31351,凌航一,194,-1,193,195,193,12,19,3683000,194
20260205,31382,耀登二,159,-12,172,182,158,107,292,49704000,159
20260205,31413,晶宏三,,,,,,,,,99.6
20260205,31672,大量二,128,-2,129.45,130.8,128,23,39,5032200,128
20260205,31882,鑫龍騰二,98,,98,98,98,3,4,392000,98
20260205,32071,耀勝一,,,,,,,,,101.2
20260205,32571,虹冠電一,115,-0.1,115,115,115,1,1,115000,115
20260205,32608,威剛八,159,3,152,161,151,165,440,69643000,159
20260205,32723,東碩三,,,,,,,,,92.75
20260205,32843,太普高三,,,,,,,,,96
20260205,33035,岱稜五,,,,,,,,,100
20260205,33055,昇貿五,,,,,,,,,156
20260205,33121,弘憶股一,94.95,0.5,94.95,94.95,94.95,4,5,474750,94.95
20260205,33133,斐成三,110,0.55,109.8,110,108,12,22,2415800,110
20260205,33225,建舜電五,,,,,,,,,98.45
20260205,33233,加百裕三,132.3,7.8,133.5,133.5,130,6,11,1449800,132.3
20260205,33245,雙鴻五,157,1,153,161,153,65,106,16762000,157
20260205,33466,麗清六,,,,,,,,,96.95
20260205,33571,臺慶科一,138,-4,141.9,141.9,138,19,36,4993950,138
20260205,33621,先進光一,104.1,-0.8,104.1,104.1,104.1,1,1,104100,104.1
20260205,33763,新日興三,130.8,-2.2,133.1,133.1,130.1,12,24,3145050,130.8
20260205,33881,崇越電一,105.7,-0.1,105.7,105.7,105.7,1,1,105700,105.7
20260205,33902,旭軟二,,,,,,,,,120
20260205,34163,融程電三,,,,,,,,,126.9
20260205,34793,安勤三,105.35,-0.65,105.55,105.55,105.2,8,26,2739000,105.35
20260205,34834,力致四,104.5,-0.5,102.55,104.5,102.55,3,3,309600,104.5
20260205,34843,崧騰三,,,,,,,,,124
20260205,35161,亞帝歐一,107,1.2,107,107,107,4,5,535000,107
20260205,35181,柏騰一,,,,,,,,,104
20260205,35221,御嵿一,,,,,,,,,107
20260205,35265,凡甲五,,,,,,,,,158
20260205,35266,凡甲六,136,0.7,136,140,136,7,22,3018100,136
20260205,35267,凡甲七,117.5,0.85,117,118.5,117,39,68,8012100,117.5
20260205,35431,州巧一,124.85,-2.3,124.15,125,124.15,6,11,1372350,124.85
20260205,35482,兆利二,100.35,,100.35,100.35,100.35,2,4,401400,100.35
20260205,35483,兆利三,101.3,-0.6,102,102,101.3,6,12,1223300,101.3
20260205,35513,世禾三,125.5,-0.5,125.5,126,125.5,11,19,2390650,125.5
20260205,35642,其陽二,,,,,,,,,96
20260205,35831,辛耘一,115.5,,115.5,115.5,115.5,2,2,231000,115.5
20260205,35832,辛耘二,116,,116.05,116.05,116,7,14,1624150,116
20260205,35871,閎康一,122.5,6,117,123.5,117,97,167,20139850,122.5
20260205,35872,閎康二,130.7,4.7,124.85,132,124.85,129,411,52749800,130.7
20260205,35914,艾笛森四,,,,,,,,,103.4
20260205,36053,宏致三,,,,,,,,,130.8
20260205,36173,碩天三,104,-0.75,104.05,104.05,104,9,18,1872200,104
20260205,36804,家登四,,,,,,,,,125.8
20260205,36841,榮昌一,120,1,120,120,120,2,2,240000,120
20260205,36872,歐買尬二,105.9,0.95,105.9,105.9,105.9,1,1,105900,105.9
20260205,36873,歐買尬三,,,,,,,,,103
20260205,36894,湧德四,,,,,,,,,181
20260205,36913,碩禾三,115.95,-3.05,119.85,120,115,63,133,15525350,115.95
20260205,37012,大眾控二,,,,,,,,,100.05
20260205,370201,大聯大E1,109.05,-0.95,109.85,109.95,109,44,224,24542700,109.05
20260205,37022,大聯大二,100.7,-0.1,100.75,100.75,100.7,2,12,1208900,100.7
20260205,37023,大聯大三,102.85,-0.9,102.1,102.85,102,11,11,1123200,102.85
20260205,37075,漢磊五,141.3,-2.7,141.3,141.3,141.3,1,1,141300,141.3
20260205,37083,上緯投控三,142.4,-0.6,138.6,142.4,138.6,5,5,697200,142.4
20260205,37084,上緯投控四,,,,,,,,,148.05
