日期,代號,名稱,名目本金,成交筆數,權利金最低,權利金最高,權利金平均,契約期間
20260119,41295,聯合五,100000,1,24.48,24.48,24.48,3
20260119,41684,醣聯四,10900000,6,26.46,32.55,27.8408,3
20260119,45554,氣立四,400000,2,14.35,14.35,14.35,3
20260119,45721,駐龍一,3500000,3,13.79,15.84,15.6051,1
20260119,47223,國精化三,500000,5,39.61,40.41,40.05,3
20260119,47393,康普三,2800000,10,4.7,5.7,5.2971,1
20260119,47394,康普四,6600000,21,25.62,28.16,27.0871,3
20260119,47721,台特化一,14400000,50,34.57,37.24,35.6291,3
20260119,49066,正文六,1700000,5,15.29,16.44,15.7694,1
20260119,49794,華星光四,800000,3,42.45,43.94,42.8325,1
20260119,52635,智崴五,1400000,4,25.52,25.77,25.7343,2
20260119,53064,桂盟四,1900000,6,3.76,4.15,3.8811,1
20260119,53097,系統電七,2000000,2,26.72,26.72,26.72,2
20260119,53887,中磊七,1800000,4,4.39,4.74,4.5372,1
20260119,54391,高技一,16400000,20,30.57,33.15,31.9216,3
20260119,54501,南良一,400000,2,11.15,11.15,11.15,3
20260119,56086,四維航六,100000,1,5.72,5.72,5.72,1
20260119,56087,四維航七,1200000,3,14.91,15.4567,15.2158,2
20260119,61041,創惟一,200000,1,15.7,15.7,15.7,2
20260119,61263,信音三,900000,2,35.94,36.2025,36.0567,1
20260119,61565,松上五,200000,2,7.91,7.92,7.915,2
20260119,61828,合晶八,5000000,1,26.22,26.22,26.22,2
20260119,61907,萬泰科七,100000,1,39.1,39.1,39.1,3
20260119,61973,佳必琪三,1000000,3,30.45,30.72,30.565,2
20260119,62075,雷科五,3400000,7,20.97,23.4,21.9288,2
20260119,62076,雷科六,2700000,3,21.45,23.47,22.4004,2
20260119,62093,今國光三,8000000,7,55.48,63.17,57.1655,3
20260119,62194,富旺四,2600000,3,14.53,15.37,14.9846,3
20260119,62745,台燿五,72800000,51,43.33,46.41,43.5767,3
20260119,62822,康舒二,72300000,72,27.9,32.5,30.583,1
20260119,62843,佳邦三,4200000,10,26.49,28.8,28.1238,1
20260119,64145,樺漢五,59900000,21,18.05,20.97,18.5842,1
20260119,64422,光聖二,1400000,5,41.59,42.87,42.2636,2
20260119,64423,光聖三,1500000,6,43.7922,45.56,44.21,2
20260119,64693,大樹三,3200000,5,7.07,7.85,7.2725,3
20260119,65096,聚和六,200000,2,9.37,9.37,9.37,1
20260119,65101,精測一,19400000,32,41.085,46.28,44.047,3
20260119,65521,易華電一,1400000,4,2.1,2.6457,2.4436,1
20260119,66241,萬年清一,100000,1,60.91,60.91,60.91,2
20260119,66702,復盛應用二,4700000,21,24.87,26.35,25.5087,3
20260119,67152,嘉基二,700000,1,7.39,7.39,7.39,1
20260119,67531,龍德造船一,200000,1,33.51,33.51,33.51,2
20260119,67681,志強一KY,900000,1,27.34,27.34,27.34,2
20260119,68401,東研信超一,1000000,1,28.05,28.05,28.05,2
20260119,68461,綠茵一,500000,1,9.23,9.23,9.23,3
20260119,68901,來億一KY,24900000,10,20.02,21.71,20.3689,3
20260119,69821,大井泵浦一,800000,4,10.84,10.84,10.84,2
20260119,77131,威力德生醫一,1600000,2,7.15,8.53,8.0988,2
20260119,80426,金山電六,1300000,8,42.19,44.34,43.2323,2
20260119,80914,翔名四,4400000,6,25.4,27.76,25.9166,1
20260119,811210,至上十,11600000,11,28.77,31.19,30.2043,2
20260119,81551,博智一,2300000,8,47.29,48.52,48.1117,2
20260119,81714,天宇四,2700000,6,21.61,23.46,21.7674,2
20260119,82551,朋程一,3100000,7,5.64,6.8,6.051,1
20260119,84041,百和興業一KY,2100000,5,19.85,20.55,20.2571,2
20260119,84113,福貞三KY,2600000,4,4.98,5.53,5.0377,3
20260119,84222,可寧衛二,200000,2,138.51,143.51,141.01,3
20260119,84422,威宏二KY,100000,1,10.29,10.29,10.29,1
20260119,98026,鈺齊六KY,100000,1,20.89,20.89,20.89,1
20260119,99392,宏全二,100000,1,8.1,8.1,8.1,2
20260120,11011,台泥一永,5000000,2,4.87,5.775,5.232,2
20260120,14722,三洋實業二,1000000,1,6.72,6.72,6.72,2
20260120,15142,亞力二,10100000,29,35.99,38.6,36.8738,2
20260120,15601,中砂一,900000,4,51.1,52.46,51.7144,2
20260120,15864,和勤四,2500000,3,14.38,15.2,14.62,1
20260120,16095,大亞五,23100000,23,13.99,16.73,15.2088,2
20260120,21043,國際中橡三,3100000,1,0.81,0.81,0.81,1
20260120,22283,劍麟三,500000,5,29.74,32.07,30.786,2
20260120,22471,汎德永業一,2700000,8,11.63,12.1,11.7352,3
20260120,22472,汎德永業二,1400000,5,13.12,14.38,13.6036,3
20260120,23511,順德一,4400000,8,31.37,34.73,33.0598,3
20260120,23683,金像電三,46000000,67,50.46,56.14,51.9148,3
20260120,24023,毅嘉三,1500000,10,29.53,30.8,29.86,2
20260120,24361,偉詮電一,6000000,9,12.11,13.06,12.347,1
20260120,24394,美律四,200000,2,9.04,9.28,9.16,2
20260120,24395,美律五,1700000,3,9.53,9.86,9.7082,2
20260120,24672,志聖二,40300000,51,31.71,35.81,32.8349,2
20260120,25483,華固三,1900000,3,8.65,8.65,8.65,2
20260120,25484,華固四,1800000,2,8.64,9.25,8.7078,2
20260120,26107,華航七,2100000,3,31.26,32.38,31.3705,1
20260120,26418,正德八,1000000,1,20.85,20.85,20.85,3
20260120,27271,王品一,2700000,5,6.26,6.44,6.2833,1
20260120,27271,王品一,200000,2,13.97,14.22,14.095,3
20260120,27431,山富一,2200000,3,6.71,6.91,6.8964,2
20260120,27451,五福一,300000,2,15.92,16.34,16.06,2
20260120,27531,八方雲集一,6500000,7,16.04,16.75,16.3769,3
20260120,27532,八方雲集二,400000,1,16.73,16.73,16.73,3
20260120,30061,晶豪科一,2500000,2,85,92.5267,92.2256,1
20260120,30134,晟銘電四,600000,3,28.39,29.36,29.1817,2
20260120,30165,嘉晶五,2400000,1,16.12,16.12,16.12,2
20260120,30371,欣興一,15000000,29,76.64,99.28,91.338,3
20260120,30882,艾訊二,2000000,5,11.98,12.86,12.563,1
20260120,31311,弘塑一,3900000,10,31.93,34.29,32.7056,3
20260120,31312,弘塑二,200000,1,36.44,36.44,36.44,3
20260120,31351,凌航一,62000000,6,97.5,138.9898,117.1379,2
20260120,31672,大量二,2100000,4,42.91,48.56,45.0795,3
20260120,32571,虹冠電一,1000000,5,22.57,23.17,22.73,2
20260120,32608,威剛八,97600000,66,41.4,56.09,45.0734,2
20260120,33245,雙鴻五,3700000,14,47.22,49.11,48.3614,2
20260120,33571,臺慶科一,1600000,5,65.33,69.33,66.1263,1
20260120,33621,先進光一,5700000,7,7.53,7.97,7.6632,2
20260120,33763,新日興三,1200000,8,38.33,41.93,39.8067,2
20260120,33881,崇越電一,200000,1,11.48,11.48,11.48,2
20260120,33902,旭軟二,100000,1,29.53,29.53,29.53,3
20260120,34163,融程電三,500000,2,31.35,31.6,31.5,1
20260120,34793,安勤三,900000,4,9.09,10.43,9.4944,1
20260120,35221,御嵿一,400000,1,8.93,8.93,8.93,1
20260120,35265,凡甲五,18400000,1,58,58,58,2
20260120,35266,凡甲六,600000,2,35.43,35.56,35.495,1
20260120,35267,凡甲七,30900000,5,24.69,25.71,24.9901,3
20260120,35431,州巧一,2600000,16,37.54,46.06,43.1946,3
20260120,35482,兆利二,400000,4,4.93,5.02,4.9675,1
20260120,35483,兆利三,4500000,10,6.69,8.31,7.0467,3
20260120,35513,世禾三,3500000,13,36.31,39.12,37.9929,3
20260120,35831,辛耘一,700000,3,18.1,18.2,18.1429,1
20260120,35832,辛耘二,1400000,7,19.34,21.19,20.0014,1
20260120,35832,辛耘二,500000,1,22.36,22.36,22.36,2
20260120,35871,閎康一,5400000,12,18.38,19.53,18.8309,1
20260120,36173,碩天三,600000,2,11.34,11.54,11.5067,3
20260120,36841,榮昌一,1700000,2,27.17,31.2,27.8812,2
20260120,36913,碩禾三,7600000,16,17.94,19,18.3182,2
20260120,37022,大聯大二,100000,1,8.13,8.13,8.13,2
20260120,37023,大聯大三,1400000,3,9.17,9.345,9.3164,2
20260120,37083,上緯投控三,3400000,4,47.2,48.16,47.3082,1
20260120,41135,聯上五,900000,2,13.95,21.06,17.11,3
20260120,41236,晟德六,5100000,1,25.5518,25.5518,25.5518,3
20260120,41295,聯合五,100000,1,24.32,24.32,24.32,3
20260120,41645,承業醫五,400000,1,18.12,18.12,18.12,3
20260120,41684,醣聯四,4300000,7,25.4792,32.71,27.8844,3
20260120,44383,廣越三,2000000,1,16.85,16.85,16.85,3
20260120,45491,桓達一,600000,2,7.47,7.88,7.5383,2
20260120,45554,氣立四,1100000,2,13.79,13.84,13.8355,3
20260120,45663,時碩工業三,200000,1,23.61,23.61,23.61,1
20260120,47223,國精化三,800000,4,40.75,43.35,42.1963,3
20260120,47393,康普三,6500000,11,6.65,7.4,7.0905,1
20260120,47394,康普四,7800000,33,27.95,32.61,30.9782,3
20260120,47721,台特化一,4500000,17,35.96,37.28,36.6427,3
20260120,49066,正文六,2500000,6,13.18,15.92,15.1536,1
20260120,49793,華星光三,1600000,4,67.73,68.23,67.7925,1
20260120,49794,華星光四,100000,1,48.93,48.93,48.93,1
20260120,52635,智崴五,1500000,3,21.4,23.8933,22.9127,2
20260120,53064,桂盟四,700000,5,3.61,4.09,3.8271,1
20260120,53096,系統電六,3000000,10,24.21,26.59,25.6733,3
20260120,53097,系統電七,200000,1,29.07,29.07,29.07,2
20260120,53887,中磊七,7800000,12,4.98,5.53,5.3069,1
20260120,54391,高技一,10400000,15,29.41,31.04,29.9093,3
20260120,54501,南良一,100000,1,10.29,10.29,10.29,3
20260120,56086,四維航六,4200000,6,5.26,5.76,5.4243,1
20260120,56087,四維航七,500000,2,15.95,16.39,16.214,2
20260120,61565,松上五,1200000,1,9.0625,9.0625,9.0625,2
20260120,61828,合晶八,5000000,1,25.86,25.86,25.86,2
20260120,61843,大豐電三,1500000,2,3.85,4.92,4.5633,2
20260120,61907,萬泰科七,4800000,10,38.13,40.04,38.9171,3
20260120,61973,佳必琪三,700000,2,30.23,30.23,30.23,2
20260120,62075,雷科五,1400000,4,22.86,23.98,23.3286,2
20260120,62076,雷科六,500000,1,26.44,26.44,26.44,2
20260120,62093,今國光三,300000,1,65.65,65.65,65.65,3
20260120,62194,富旺四,700000,1,14.0929,14.0929,14.0929,3
20260120,62695,台郡五,1400000,2,7.01,7.77,7.2271,2
20260120,62745,台燿五,7000000,15,43.4,45.11,44.4309,3
20260120,62822,康舒二,64300000,63,28.59,42.69,35.4593,1
20260120,62843,佳邦三,5000000,27,25.29,28.53,26.4714,1
20260120,64145,樺漢五,6600000,19,16.48,18.07,17.0747,1
20260120,64422,光聖二,7000000,12,43.59,44.57,43.7296,2
20260120,64423,光聖三,3800000,21,45.12,47,46.0787,2
20260120,64693,大樹三,7300000,12,8.48,11.36,10.31,3
20260120,65101,精測一,34200000,42,36.22,56.08,50.8757,3
20260120,65521,易華電一,200000,1,2.81,2.81,2.81,1
20260120,65914,動力四KY,10000000,1,12.64,12.64,12.64,2
20260120,66241,萬年清一,200000,1,62.4,62.4,62.4,2
20260120,66642,群翊二,2300000,4,32.12,32.38,32.267,2
20260120,66702,復盛應用二,8400000,17,25.28,26.35,25.6436,3
20260120,67531,龍德造船一,2900000,9,36.39,40.3,38.1993,2
20260120,67681,志強一KY,2200000,4,27.16,28.14,27.3345,2
20260120,68901,來億一KY,69100000,9,19.85,20.87,19.9632,3
20260120,68902,來億二KY,20900000,5,20.45,21.38,20.587,3
20260120,77131,威力德生醫一,1100000,3,8.22,9.05,8.3182,2
20260120,80426,金山電六,600000,5,37.83,39.23,38.4717,2
20260120,80914,翔名四,4400000,4,26.35,27.49,27.298,1
20260120,811210,至上十,3700000,7,25.2,27.11,26.7924,2
20260120,81551,博智一,2800000,15,49.36,52.09,50.4289,2
20260120,81714,天宇四,4800000,7,21.65,23.15,22.9875,2
20260120,82551,朋程一,600000,2,5.86,6.25,5.99,1
20260120,84041,百和興業一KY,600000,1,23.61,23.61,23.61,2
20260120,84113,福貞三KY,200000,2,5.13,5.3,5.215,3
20260120,84222,可寧衛二,200000,1,138.5,138.5,138.5,3
20260120,84732,山林水二,2700000,2,19.58,20,19.5956,1
20260120,89277,北基七,500000,1,6.66,6.66,6.66,2
20260120,99332,中鼎二,4400000,1,1.8759,1.8759,1.8759,2
20260120,99392,宏全二,1000000,5,7.7,8.09,7.873,2
20260121,11011,台泥一永,4500000,3,5.2633,5.84,5.4389,2
20260121,140201,遠東新E1永,1000000,1,6.22,6.22,6.22,2
20260121,15142,亞力二,16000000,55,39.09,44.98,41.9252,2
20260121,15601,中砂一,1900000,8,50.6,53.13,51.9689,2
20260121,16095,大亞五,30400000,39,16.11,19.69,17.6928,2
20260121,17813,合世三,200000,1,8.01,8.01,8.01,2
20260121,21043,國際中橡三,100000,1,0.51,0.51,0.51,1
20260121,22283,劍麟三,1600000,9,26.53,29.66,27.42,2
20260121,22471,汎德永業一,8000000,16,11.66,14.48,13.4774,3
20260121,22472,汎德永業二,3700000,10,14.62,16.02,15.2449,3
20260121,23511,順德一,11100000,26,34.3,37.72,35.928,3
20260121,23683,金像電三,160700000,97,45.57,52.73,49.7606,3
20260121,24023,毅嘉三,7400000,18,23.91,29.51,25.4418,2
20260121,24361,偉詮電一,200000,2,10.38,10.43,10.405,1
20260121,24394,美律四,7600000,11,8.68,10.47,9.2475,2
20260121,24672,志聖二,25600000,54,30.89,36.95,35.2256,2
20260121,25484,華固四,100000,1,8.94,8.94,8.94,2
20260121,26107,華航七,300000,2,32.43,34.47,33.79,1
20260121,27271,王品一,1500000,3,5.75,5.85,5.7793,1
20260121,27271,王品一,200000,1,14.11,14.11,14.11,3
20260121,27324,六角四,500000,1,11.71,11.71,11.71,2
20260121,27431,山富一,1800000,3,6.7,7.1,6.7944,2
20260121,27451,五福一,1900000,6,16.23,17.01,16.4226,2
20260121,27531,八方雲集一,1500000,3,15.68,16.03,15.8173,3
20260121,27532,八方雲集二,500000,1,16.52,16.52,16.52,3
20260121,30061,晶豪科一,4700000,6,64.9,92.99,73.4353,1
20260121,30134,晟銘電四,4700000,19,23.89,27.44,24.9668,2
20260121,30165,嘉晶五,4000000,3,19.47,24.25,22.35,2
20260121,30337,威健七,4500000,3,10.42,11.23,10.9178,2
20260121,30371,欣興一,25900000,11,96.7,103.04,98.8724,3
20260121,30454,台灣大四,2500000,2,3.21,3.72,3.312,3
20260121,30455,台灣大五,3000000,1,6.37,6.37,6.37,3
20260121,30882,艾訊二,900000,4,10.14,10.86,10.6544,1
20260121,31311,弘塑一,7100000,16,31.18,32.88,32.0879,3
20260121,31312,弘塑二,2300000,11,34.46,36.13,35.0065,3
20260121,31672,大量二,900000,5,40.26,43.81,41.2656,3
20260121,32571,虹冠電一,1100000,1,21.4027,21.4027,21.4027,2
20260121,32608,威剛八,36300000,46,41.7433,56.28,51.9464,2
20260121,33133,斐成三,300000,2,13.52,13.77,13.6033,2
20260121,33245,雙鴻五,2900000,10,44.61,46.56,45.4917,2
20260121,33571,臺慶科一,1200000,4,60.08,62.32,61.2033,1
20260121,33621,先進光一,3000000,12,7.22,7.96,7.6207,2
20260121,33763,新日興三,3400000,14,37.65,40.5,38.5629,2
20260121,33881,崇越電一,800000,4,11.44,12.44,12.0975,2
20260121,34163,融程電三,200000,1,30.59,30.59,30.59,1
20260121,34163,融程電三,600000,1,29.84,29.84,29.84,2
20260121,34793,安勤三,100000,1,11.49,11.49,11.49,1
20260121,34834,力致四,100000,1,9.52,9.52,9.52,2
20260121,35181,柏騰一,1000000,1,9.515,9.515,9.515,2
20260121,35265,凡甲五,28800000,3,53.99,53.99,53.99,2
20260121,35266,凡甲六,800000,1,35.68,35.68,35.68,1
20260121,35267,凡甲七,1200000,5,22.6933,25.35,23.1725,3
20260121,35431,州巧一,1700000,9,40.1,45,42.5353,3
20260121,35482,兆利二,400000,3,4.71,5.04,4.8175,1
20260121,35483,兆利三,5300000,7,6.6828,7.4,6.8405,3
20260121,35513,世禾三,900000,4,36.83,37.11,37.0367,3
20260121,35831,辛耘一,500000,1,18.96,18.96,18.96,1
20260121,35832,辛耘二,2100000,7,19.28,19.85,19.5205,1
20260121,35871,閎康一,5400000,14,16.92,18.37,17.5726,1
20260121,36053,宏致三,5000000,1,31.23,31.23,31.23,2
20260121,36173,碩天三,1300000,5,10.19,11.33,11.1231,3
20260121,36804,家登四,400000,3,36.86,37.71,37.165,1
20260121,36872,歐買尬二,1000000,1,17.225,17.225,17.225,2
20260121,36913,碩禾三,3200000,13,16.29,18.25,17.3509,2
20260121,370201,大聯大E1,1386800000,128,14.38,16.16,15.0071,3
20260121,37022,大聯大二,2300000,7,7.17,7.57,7.3635,2
20260121,37023,大聯大三,1200000,4,7.87,9.46,8.6625,2
20260121,37083,上緯投控三,900000,3,46.95,48.48,47.5622,1
20260121,41295,聯合五,4400000,5,22.26,23.09,22.517,3
20260121,41684,醣聯四,900000,3,31.49,33.02,32.4078,3
20260121,44383,廣越三,400000,1,18.7,18.7,18.7,3
20260121,45554,氣立四,1700000,2,14.58,15.16,14.7506,3
20260121,45663,時碩工業三,200000,1,25,25,25,1
20260121,45721,駐龍一,3300000,3,8.74,16.77,9.767,1
20260121,47223,國精化三,2000000,6,42.1,45.39,43.216,3
20260121,47393,康普三,4100000,9,6.84,7.94,7.2741,1
20260121,47394,康普四,3500000,19,29.68,33.91,31.4257,3
20260121,47721,台特化一,10200000,34,33.5,36.27,34.3564,3
20260121,53064,桂盟四,1100000,2,3.59,3.69,3.6445,1
20260121,53096,系統電六,900000,4,22.87,26.54,25.5544,3
20260121,53097,系統電七,500000,1,30.25,30.25,30.25,2
20260121,53887,中磊七,5800000,6,5.48,5.78,5.5447,1
20260121,54391,高技一,9000000,9,31.11,32.63,31.6447,3
20260121,54501,南良一,400000,1,5.805,5.805,5.805,1
20260121,56087,四維航七,300000,1,16.08,16.08,16.08,2
20260121,61263,信音三,2700000,3,40.02,42.52,41.9904,1
20260121,61565,松上五,1400000,3,9.47,9.56,9.4979,2
20260121,61875,萬潤五,600000,1,44.32,44.32,44.32,2
20260121,61907,萬泰科七,3900000,9,36.62,40.66,39.2008,3
20260121,61973,佳必琪三,1600000,8,26.5,29.5,28.3919,2
20260121,62075,雷科五,1000000,1,23.52,23.52,23.52,2
20260121,62695,台郡五,700000,1,7,7,7,2
20260121,62745,台燿五,16500000,44,41.51,45.69,42.908,3
20260121,62822,康舒二,61300000,70,35.38,44.08,38.837,1
20260121,62843,佳邦三,4500000,17,22.29,26.52,25.0087,1
20260121,64145,樺漢五,2600000,11,16.44,18.96,16.6985,1
20260121,64422,光聖二,4400000,8,43.06,45.85,44.8807,2
20260121,64423,光聖三,2200000,13,45.16,47.44,46.2186,2
20260121,64693,大樹三,900000,7,9.08,10.15,9.4644,3
20260121,65096,聚和六,700000,4,9.45,11.16,10.4386,1
20260121,65101,精測一,3600000,13,57.91,62.41,59.8039,3
20260121,65521,易華電一,100000,1,2.55,2.55,2.55,1
20260121,66642,群翊二,4300000,11,29.3,29.89,29.7828,2
20260121,66702,復盛應用二,6800000,19,23.77,24.99,24.2821,3
20260121,67062,惠特二,200000,1,2.02,2.02,2.02,2
20260121,67531,龍德造船一,4700000,14,41.08,44.29,43.5447,2
20260121,68401,東研信超一,2000000,1,28.51,28.51,28.51,2
20260121,68431,進典一,400000,1,10.51,10.51,10.51,2
20260121,68541,錼創科技一KY創,300000,2,4.63,5.95,5.07,2
20260121,68702,騰雲二,300000,1,10.59,10.59,10.59,2
20260121,68901,來億一KY,32400000,11,18.28,23.33,20.9585,3
20260121,68902,來億二KY,400000,2,19.48,19.53,19.4925,3
20260121,69571,裕慶一KY,5500000,2,16.76,17.38,16.9855,2
20260121,75562,意德士二,200000,2,17.06,17.21,17.135,3
20260121,77131,威力德生醫一,500000,1,8.21,8.21,8.21,2
20260121,80426,金山電六,2000000,11,34.08,37.21,35.728,2
20260121,80914,翔名四,3700000,10,26.38,30.75,27.0989,1
20260121,811210,至上十,2900000,4,22.33,23.5876,23.1872,2
20260121,81551,博智一,2600000,11,46.44,50.33,47.7585,2
20260121,81714,天宇四,100000,1,18.64,18.64,18.64,2
20260121,82551,朋程一,3800000,11,5.97,6.84,6.3571,1
20260121,84041,百和興業一KY,1500000,3,16.78,20.04,18.004,2
20260121,84113,福貞三KY,500000,1,5.42,5.42,5.42,3
20260121,84222,可寧衛二,100000,1,137.49,137.49,137.49,3
20260121,98026,鈺齊六KY,1800000,5,18.09,18.47,18.3161,1
20260121,99392,宏全二,1000000,4,7.64,8.18,8.005,2
20260122,11011,台泥一永,500000,1,4.95,4.95,4.95,2
20260122,15142,亞力二,7400000,24,41.65,44.1167,42.8445,2
20260122,15601,中砂一,5600000,5,52.69,54.58,53.1611,2
20260122,16095,大亞五,34200000,57,20.6,25.16,22.8913,2
20260122,22283,劍麟三,1800000,6,25.64,29.4,27.0522,2
20260122,22471,汎德永業一,1700000,6,12.63,13.6,13.2782,3
20260122,22472,汎德永業二,300000,1,15.7433,15.7433,15.7433,3
20260122,23511,順德一,10400000,20,32.38,38.26,35.6495,3
20260122,23683,金像電三,58900000,45,49.28,52.4867,51.0421,3
20260122,24023,毅嘉三,1900000,10,26.78,27.83,27.5468,2
20260122,24394,美律四,15500000,16,8.51,9.46,8.8119,2
20260122,24395,美律五,4700000,5,9.99,11.54,10.1643,2
20260122,24672,志聖二,34100000,56,31.91,35.94,32.9449,2
20260122,24762,鉅祥二,100000,1,41.93,41.93,41.93,1
20260122,25283,皇普三,600000,1,9.56,9.56,9.56,2
20260122,25483,華固三,25700000,4,8.04,9.03,8.6329,2
20260122,25484,華固四,3100000,2,9.63,12.01,9.7068,2
20260122,26107,華航七,500000,3,33.96,35.86,35.24,1
20260122,27271,王品一,100000,1,5.65,5.65,5.65,1
20260122,27271,王品一,200000,1,12.81,12.81,12.81,3
20260122,27324,六角四,500000,1,11.67,11.67,11.67,2
20260122,27431,山富一,600000,2,6.56,6.64,6.6133,2
20260122,27451,五福一,500000,1,16.25,16.25,16.25,2
20260122,27531,八方雲集一,1700000,6,15.73,16.64,16.1382,3
20260122,27532,八方雲集二,300000,1,16.52,16.52,16.52,3
20260122,30061,晶豪科一,100000,1,76.12,76.12,76.12,1
20260122,30134,晟銘電四,1700000,3,27.18,27.84,27.2788,2
20260122,30165,嘉晶五,3700000,4,23.3266,24.82,23.7605,2
20260122,30337,威健七,1900000,1,10.65,10.65,10.65,2
20260122,30371,欣興一,3100000,8,102.56,110.26,105.221,3
20260122,30454,台灣大四,8000000,3,3.2,3.71,3.315,3
20260122,30455,台灣大五,100000,1,7.02,7.02,7.02,3
20260122,30882,艾訊二,1500000,7,11.9,13.4,12.54,1
20260122,31311,弘塑一,2100000,7,32.37,34.87,33.4667,3
20260122,31312,弘塑二,300000,2,37.42,37.42,37.42,3
20260122,31672,大量二,4100000,3,41.91,43.4,42.4429,3
20260122,32571,虹冠電一,1800000,10,24.52,25.9,25.6217,2
20260122,32608,威剛八,17500000,32,52.84,61.07,57.7787,2
20260122,33133,斐成三,500000,3,13.57,14.56,13.996,2
20260122,33245,雙鴻五,3200000,17,46.26,47.6,47.0791,2
20260122,33571,臺慶科一,1100000,2,65.25,67.31,67.1227,1
20260122,33621,先進光一,4500000,15,7.55,8.76,8.0602,2
20260122,33763,新日興三,1100000,8,37.11,40.48,38.1345,2
20260122,33881,崇越電一,1800000,6,12.015,12.44,12.2261,2
20260122,34163,融程電三,100000,1,36.53,36.53,36.53,1
20260122,34793,安勤三,1000000,4,9.07,10.3,9.737,1
20260122,34843,崧騰三,400000,2,24.95,25.14,25.045,1
20260122,35181,柏騰一,1200000,3,10.19,10.49,10.4525,2
20260122,35266,凡甲六,3200000,3,35.8,36.32,36.1925,1
20260122,35267,凡甲七,9700000,23,23.84,26.44,25.3791,3
20260122,35431,州巧一,1800000,10,40.48,46.55,44.5811,3
20260122,35482,兆利二,200000,2,4.52,4.71,4.615,1
20260122,35483,兆利三,600000,2,6.75,6.8,6.7917,3
20260122,35831,辛耘一,100000,1,18.65,18.65,18.65,1
20260122,35832,辛耘二,900000,8,19.59,21.34,20.4511,1
20260122,35871,閎康一,2000000,8,16.95,17.37,17.063,1
20260122,36053,宏致三,2700000,2,34.27,35.33,34.4663,2
20260122,36173,碩天三,4500000,7,10.55,11.02,10.6209,3
20260122,36804,家登四,2500000,11,36.2,40.15,37.504,1
20260122,36841,榮昌一,100000,1,25.12,25.12,25.12,2
20260122,36872,歐買尬二,1000000,1,16.98,16.98,16.98,2
20260122,36913,碩禾三,5500000,15,16.92,19.49,17.5256,2
20260122,370201,大聯大E1,80700000,25,14.76,17.59,15.5526,3
20260122,37022,大聯大二,3100000,13,7.04,7.66,7.419,2
20260122,37023,大聯大三,2700000,4,9.13,9.5,9.3985,2
20260122,41135,聯上五,2000000,1,14.66,14.66,14.66,3
20260122,41236,晟德六,1300000,3,25.17,25.74,25.6492,3
20260122,41295,聯合五,700000,1,24.28,24.28,24.28,3
20260122,41684,醣聯四,3000000,4,31.22,32.72,31.6387,3
20260122,44383,廣越三,400000,1,22.38,22.38,22.38,3
20260122,45554,氣立四,1400000,4,14.05,14.6,14.165,3
20260122,45663,時碩工業三,200000,1,25.58,25.58,25.58,1
20260122,47223,國精化三,900000,5,41.79,43.31,42.6578,3
20260122,47393,康普三,5000000,13,6.64,8.89,7.7428,1
20260122,47394,康普四,7800000,33,28.21,32.69,29.9576,3
20260122,47721,台特化一,6100000,19,33.54,34.53,34.0667,3
20260122,49066,正文六,700000,3,15.24,15.33,15.3043,1
20260122,49674,十銓四,1223500000,235,52.12,55.97,53.741,3
20260122,49793,華星光三,200000,1,72.69,72.69,72.69,1
20260122,52635,智崴五,2900000,5,20.54,21.6,20.9545,2
20260122,53096,系統電六,2700000,5,24.58,27.04,25.8948,3
20260122,53097,系統電七,3200000,4,31.49,33.83,31.9628,2
20260122,53887,中磊七,15500000,15,5.5163,6.07,5.6961,1
20260122,54391,高技一,900000,3,32.98,34.59,33.8522,3
20260122,54501,南良一,1200000,1,10.51,10.51,10.51,3
20260122,56086,四維航六,100000,1,4.69,4.69,4.69,1
20260122,56087,四維航七,300000,2,16.34,16.73,16.47,2
20260122,61263,信音三,2400000,2,41.5775,43.49,43.1713,1
20260122,61565,松上五,2200000,3,8.81,9.95,9.0232,2
20260122,61828,合晶八,300000,1,30.92,30.92,30.92,2
20260122,61875,萬潤五,300000,1,46.06,46.06,46.06,2
20260122,61907,萬泰科七,3100000,6,39.12,41.44,39.961,3
20260122,61973,佳必琪三,100000,1,30.44,30.44,30.44,2
20260122,62075,雷科五,400000,1,24.34,24.34,24.34,2
20260122,62076,雷科六,400000,1,24.96,24.96,24.96,2
20260122,62093,今國光三,500000,4,68.09,70.09,69.31,3
20260122,62745,台燿五,25000000,41,41.82,45.88,44.3912,3
20260122,62822,康舒二,57200000,82,31.23,43.14,36.5717,1
20260122,62843,佳邦三,2500000,11,25.72,27.0367,26.216,1
20260122,64145,樺漢五,2300000,15,15.38,17.6,16.6043,1
20260122,64324,今展科四,500000,1,29.27,29.27,29.27,1
20260122,64422,光聖二,5000000,13,43.315,45.09,43.728,2
20260122,64423,光聖三,1100000,7,46.14,47.33,46.8491,2
20260122,65096,聚和六,4500000,10,10.23,11.28,10.668,1
20260122,65101,精測一,10600000,19,56.45,65.4,60.6817,3
20260122,66642,群翊二,4000000,10,29.39,30.82,30.0378,2
20260122,66702,復盛應用二,15200000,29,22.76,28.02,23.4377,3
20260122,67531,龍德造船一,2600000,13,39.28,44.44,40.42,2
20260122,67681,志強一KY,300000,1,27.91,27.91,27.91,2
20260122,68901,來億一KY,49100000,10,18.417,19.4,18.8783,3
