日期,代號,名稱,資買,資賣,現償,資餘額,券賣,券買,券償,券餘額
20260203,6903,巨漢,53,80,2,1808,3,0,0,16
20260203,6913,鴻呈,11,14,0,1246,0,0,0,1
20260203,6922,宸曜,1,3,0,60,0,0,0,0
20260203,6925,意藍,0,1,0,90,0,0,0,0
20260203,6953,家碩,4,2,0,277,0,0,0,0
20260203,6967,汎瑋材料,0,15,0,197,0,0,0,2
20260203,6968,萬達寵物,4,1,0,250,0,0,0,4
20260203,6982,大井泵浦,7,2,0,385,0,3,0,9
20260203,6996,力領科技,0,6,0,178,0,0,0,0
20260203,7402,邑錡,72,33,0,4352,1,2,0,47
20260203,7547,碩網,5,0,0,5,0,0,0,0
20260203,7556,意德士,2,0,0,62,0,0,0,0
20260203,7584,樂意,1,1,0,35,0,0,0,0
20260203,7642,昶瑞機電,0,0,0,57,0,0,0,0
20260203,7703,銳澤,0,15,1,453,0,0,0,0
20260203,7704,明遠精密,2,0,0,107,0,0,0,0
20260203,7712,博盛半導體,12,13,0,664,0,0,0,0
20260203,7714,創泓科技,5,17,0,523,0,0,0,0
20260203,7715,裕山,36,15,2,333,0,0,0,0
20260203,7718,友鋮,0,0,0,29,0,0,0,0
20260203,7723,築間,0,12,0,73,0,0,0,0
20260203,7728,光焱科技,138,85,61,751,1,1,0,73
20260203,7734,印能科技,135,99,0,436,0,0,0,1
20260203,8024,佑華,0,0,0,276,0,0,0,0
20260203,8027,鈦昇,1125,518,1,7911,18,1,0,316
20260203,8032,光菱,1,0,0,838,0,0,0,0
20260203,8034,榮群,23,27,0,4035,0,1,0,12
20260203,8040,九暘,2,30,0,867,0,0,0,4
20260203,8042,金山電,131,138,0,3840,1,37,0,169
20260203,8043,蜜望實,268,182,1,4707,16,56,0,1514
20260203,8044,網家,28,13,31,2777,0,6,0,46
20260203,8047,星雲,0,0,0,17,0,0,0,0
20260203,8048,德勝,53,27,1,3012,0,0,0,5
20260203,8049,晶采,0,4,0,432,0,0,0,0
20260203,8050,廣積,13,0,2,3043,0,0,0,2
20260203,8054,安國,477,234,8,11163,24,21,0,455
20260203,8059,凱碩,0,0,0,0,0,0,0,0
20260203,8064,東捷,283,302,1,5457,12,12,0,286
20260203,8066,來思達,0,0,0,517,0,0,0,0
20260203,8068,全達,25,18,0,1850,0,12,0,13
20260203,8069,元太,469,67,51,8578,4,3,0,45
20260203,8071,能率網通,5,36,0,2825,1,0,0,5
20260203,8074,鉅橡,354,358,1,6133,48,1,0,278
20260203,8076,伍豐,19,151,3,9416,0,0,0,2
20260203,8080,泰霖,0,0,0,0,0,0,0,0
20260203,8083,瑞穎,0,1,0,59,0,0,0,0
20260203,8085,福華,5,0,65,2511,0,0,0,81
20260203,8086,宏捷科,127,200,0,3666,5,0,0,250
20260203,8087,麗升能源,0,0,0,20,0,0,0,0
20260203,8088,品安,745,1603,0,6485,54,173,0,249
20260203,8089,康全電訊,16,12,0,3304,18,2,0,321
20260203,8091,翔名,17,4,0,563,0,0,0,5
20260203,8093,保銳,0,0,0,0,0,0,0,0
20260203,8096,擎亞,828,888,0,16252,49,382,1,1102
20260203,8097,常珵,98,60,116,10302,0,0,0,164
20260203,8099,大世科,53,6,0,10321,0,0,0,15
20260203,8107,大億金茂,4,1,0,2641,0,0,0,11
20260203,8109,博大,3,2,13,623,0,0,0,0
20260203,8111,立碁,332,208,1,12309,36,2,0,253
20260203,8121,越峰,0,0,0,0,0,0,0,0
20260203,8147,正淩,42,16,2,802,0,0,0,0
20260203,8155,博智,269,663,0,3973,1,8,131,650
20260203,8171,天宇,15,2,0,8472,0,0,0,98
20260203,8176,智捷,0,0,0,0,0,0,0,0
20260203,8182,加高,8,4,5,712,0,0,0,3
20260203,8183,精星,5,7,0,1848,4,0,0,6
20260203,8227,巨有科技,45,48,0,2661,1,4,0,3
20260203,8234,新漢,36,95,0,5217,3,2,0,82
20260203,8240,華宏,77,90,0,1884,2,2,0,14
20260203,8255,朋程,13,4,0,1744,0,0,0,1
20260203,8277,商丞,0,0,0,0,0,0,0,0
20260203,8279,生展,6,0,0,86,0,0,0,0
20260203,8284,三竹,0,0,0,19,0,0,0,0
20260203,8289,泰藝,231,252,0,2072,5,0,0,7
20260203,8299,群聯,1838,2201,8,15929,0,57,1,114
20260203,8342,益張,0,0,0,0,0,0,0,0
20260203,8349,恒耀,2,0,0,1864,0,0,0,6
20260203,8354,冠好,34,0,0,4371,0,0,0,0
20260203,8358,金居,95,434,25,18416,13,140,6,3149
20260203,8383,千附,0,4,0,1729,0,0,0,1
20260203,8390,金益鼎,200,76,0,2719,2,4,0,69
20260203,8401,白紗科,0,0,0,211,0,0,0,0
20260203,8403,盛弘,0,0,0,646,0,0,0,1
20260203,8410,森田,7,0,0,1584,0,0,0,0
20260203,8415,大國鋼,0,5,12,764,0,0,0,0
20260203,8421,旭源,0,0,0,553,0,0,0,0
20260203,8423,保綠-KY,0,0,0,409,0,0,0,0
20260203,8424,惠普,0,0,0,0,0,0,0,0
20260203,8426,紅木-KY,5,1,0,982,0,0,0,0
20260203,8431,匯鑽科,277,203,5,4825,6,1,0,178
20260203,8432,東生華,0,0,0,148,0,0,0,0
20260203,8433,弘帆,0,0,0,216,0,0,0,0
20260203,8435,鉅邁,0,0,0,10,0,0,0,0
20260203,8436,大江,31,74,0,1362,3,1,0,7
20260203,8437,大地-KY,4,0,0,456,0,0,0,0
20260203,8440,綠電,0,5,4,1040,0,0,0,1
20260203,8444,綠河-KY,0,0,0,346,0,0,0,0
20260203,8446,華研,0,0,0,264,0,0,0,0
20260203,8450,霹靂,5,0,0,231,0,0,0,0
20260203,8472,夠麻吉,0,0,0,5,0,0,0,0
20260203,8477,創業家,0,0,0,0,0,0,0,0
20260203,8489,三貝德,30,16,0,3775,0,0,0,4
20260203,8905,裕國,9,35,0,100,0,0,0,1
20260203,8906,花王,0,2,0,215,0,0,0,0
20260203,8908,欣雄,0,0,1,51,0,0,0,0
20260203,8916,光隆,2,0,0,139,0,0,0,0
20260203,8917,欣泰,0,0,0,4,0,0,0,0
20260203,8923,時報,0,0,0,316,0,0,0,0
20260203,8924,大田,0,0,0,229,0,0,0,0
20260203,8927,北基,17,18,0,4998,0,10,0,1
20260203,8928,鉅明,0,0,0,680,0,0,0,0
20260203,8929,富堡,0,3,0,371,0,0,0,0
20260203,8930,青鋼,1,0,0,589,0,0,0,0
20260203,8931,大汽電,2,0,0,5819,0,0,0,1
20260203,8932,智通*,564,1546,1,18288,19,20,0,171
20260203,8933,愛地雅,0,0,0,0,0,0,0,0
20260203,8935,邦泰,0,0,0,0,0,0,0,0
20260203,8936,國統,64,31,13,10660,0,0,0,0
20260203,8937,合騏,5,23,1,6683,3,1,0,54
20260203,8938,明安,3,6,0,664,0,0,0,2
20260203,8941,關中,0,1,0,19,0,0,0,0
20260203,8942,森鉅,9,0,0,494,0,0,0,9
20260203,9949,琉園,19,0,0,5279,0,0,0,3
20260203,9950,萬國通,0,0,0,0,0,0,0,0
20260203,9951,皇田,47,0,0,349,0,0,0,0
20260203,9960,邁達康,0,4,0,95,0,0,0,0
20260203,9962,有益,10,2,0,450,0,0,0,0
20260204,1240,茂生農經,0,1,0,41,0,0,0,0
20260204,1259,安心,4,1,0,44,0,0,0,0
20260204,1264,德麥,0,0,0,0,0,0,0,0
20260204,1268,漢來美食,0,0,0,104,0,0,0,0
20260204,1294,漢田生技,0,0,0,30,0,0,0,0
20260204,1295,生合,0,0,0,65,0,0,0,0
20260204,1336,台翰,4,52,0,2682,0,0,0,0
20260204,1565,精華,1,34,0,931,0,0,0,0
20260204,1569,濱川,31,18,3,14385,1,0,0,283
20260204,1570,力肯,8,3,0,1652,0,0,0,1
20260204,1580,新麥,0,0,0,28,0,0,0,0
20260204,1584,精剛,164,140,4,8161,1,1,0,18
20260204,1586,和勤,18,11,0,12938,0,0,0,2
20260204,1591,駿吉-KY,28,9,0,1910,0,0,0,8
20260204,1593,祺驊,0,1,0,121,0,0,0,0
20260204,1595,川寶,99,49,0,1961,2,1,0,7
20260204,1599,宏佳騰,0,0,0,377,0,0,0,0
20260204,1742,台蠟,0,15,0,3020,0,0,0,9
20260204,1777,生泰,0,1,1,43,0,0,0,0
20260204,1781,合世,0,0,0,0,0,0,0,0
20260204,1784,訊聯,15,7,1,2331,0,0,0,4
20260204,1785,光洋科,196,312,25,25695,6,2,0,44
20260204,1788,杏昌,0,0,0,1,0,0,0,0
20260204,1796,金穎生技,0,0,0,310,0,0,0,0
20260204,1799,易威,0,0,0,0,0,0,0,0
20260204,1813,寶利徠,0,0,0,70,0,0,0,0
20260204,1815,富喬,10280,4473,12,73528,208,253,63,1799
20260204,2035,唐榮,0,0,0,1,0,0,0,0
20260204,2061,風青,61,190,2,3366,0,4,0,3
20260204,2063,世鎧,0,0,2,102,0,0,0,0
20260204,2064,晉椿,0,0,0,45,0,0,0,0
20260204,2065,世豐,2,0,0,152,0,0,0,0
20260204,2066,世德,0,3,0,4244,0,0,0,0
20260204,2067,嘉鋼,0,0,0,0,0,0,0,0
20260204,2070,精湛,3,65,1,1865,0,2,0,91
20260204,2221,大甲,1,0,0,166,0,0,0,0
20260204,2230,泰茂,56,10,81,4160,1,1,0,51
20260204,2235,謚源,0,0,0,39,0,0,0,0
20260204,2596,綠意,6,0,0,1933,0,0,0,0
20260204,2640,大車隊,3,0,0,74,0,0,0,0
20260204,2641,正德,154,83,2,10756,0,0,0,1515
20260204,2643,捷迅,1,0,0,76,0,0,0,0
20260204,2718,全心投控,6,0,0,291,0,0,0,0
20260204,2719,燦星旅,0,0,1,83,0,0,0,0
20260204,2724,藝舍-KY,0,0,0,0,0,0,0,0
20260204,2726,雅茗-KY,12,1,10,367,0,0,0,0
20260204,2729,瓦城,0,0,0,14,0,0,0,0
20260204,2732,六角,0,1,0,208,0,0,0,0
20260204,2734,易飛網,1,2,0,634,0,0,0,0
20260204,2736,富野,6,7,0,953,0,0,0,12
20260204,2743,山富,1,9,1,877,0,0,0,20
20260204,2745,五福,7,7,13,1263,0,0,0,1
20260204,2751,王座,0,0,0,3,0,0,0,0
20260204,2754,亞洲藏壽司,2,0,0,203,0,0,0,0
20260204,2755,揚秦,2,0,0,83,0,0,0,2
20260204,2756,聯發國際,1,5,0,203,0,0,0,0
20260204,2916,滿心,1,0,0,287,0,0,0,0
20260204,2924,宏太-KY,0,0,0,5,0,0,0,0
20260204,2926,誠品生活,0,0,0,13,0,0,0,0
20260204,3064,泰偉,0,0,0,0,0,0,0,0
20260204,3066,李洲,4,1,5,496,0,0,0,0
20260204,3071,協禧,6,28,0,1153,0,0,0,3
20260204,3073,天方能源,10,2,0,968,6,0,0,6
20260204,3078,僑威,7,40,2,5765,3,0,0,33
20260204,3081,聯亞,6,56,0,5213,1,27,3,529
20260204,3083,網龍,13,3,0,1528,0,0,0,1
20260204,3085,新零售,0,0,0,0,0,0,0,0
20260204,3086,華義,27,18,0,913,0,0,0,37
20260204,3088,艾訊,10,5,8,2971,0,0,0,1
20260204,3093,港建*,1,6,0,1438,0,0,0,0
20260204,3095,及成,0,0,0,3,0,0,0,0
20260204,3105,穩懋,2429,2651,6,38349,228,86,2,905
20260204,3114,好德,4,1,0,461,0,0,0,0
20260204,3118,進階,0,0,0,38,0,0,0,0
20260204,3122,笙泉,0,0,0,427,0,0,0,0
20260204,3128,昇銳,8,26,0,2270,0,0,0,0
20260204,3131,弘塑,16,26,0,417,0,1,0,1
20260204,3141,晶宏,38,51,0,4127,0,3,0,38
20260204,3147,大綜,31,32,0,1407,5,0,0,7
20260204,3152,璟德,311,69,0,1923,0,0,0,0
20260204,3162,精確,85,282,0,7012,13,0,0,13
20260204,3163,波若威,63,433,1,8720,11,64,0,1101
20260204,3169,亞信,0,10,0,976,0,0,0,0
20260204,3171,炎洲流通,0,0,0,487,0,0,0,0
20260204,3176,基亞,11,9,0,847,0,0,0,0
20260204,3178,公準,16,20,0,896,1,0,0,1
20260204,3188,鑫龍騰,24,25,7,2674,0,0,0,14
20260204,3191,雲嘉南,0,0,0,0,0,0,0,0
20260204,3205,佰研,18,1,0,1283,0,0,0,79
20260204,3206,志豐,0,0,0,298,0,0,0,0
20260204,3207,耀勝,36,22,4,6741,0,0,0,20
20260204,3211,順達,288,361,1,6355,4,5,0,366
20260204,3213,茂訊,3,5,0,2244,0,0,0,1
20260204,3217,優群,6,6,2,1661,0,0,0,1
20260204,3218,大學光,4,5,0,644,0,0,0,0
20260204,3219,倚強科,0,11,0,1413,0,0,0,21
20260204,3221,台嘉碩,1153,874,0,3559,156,7,0,234
20260204,3224,三顧,1,2,0,8897,0,0,0,1
20260204,3226,龍鋒,0,0,0,11,0,0,0,0
20260204,3227,原相,66,24,6,4892,2,4,0,33
20260204,3228,金麗科,0,0,0,0,0,0,0,0
20260204,3230,錦明,138,126,0,8094,6,26,0,70
20260204,3232,昱捷,9,1,0,2692,0,0,0,0
20260204,3234,光環,0,0,0,0,0,0,0,0
20260204,3236,千如,128,90,0,3990,10,14,0,136
20260204,3252,海灣,10,10,0,12371,0,0,0,0
20260204,3259,鑫創,0,0,0,0,0,0,0,0
20260204,3260,威剛,3285,824,7,14885,222,49,0,1206
20260204,3264,欣銓,550,1650,1,13399,23,28,0,469
20260204,3265,台星科,147,95,30,3649,4,2,0,50
20260204,3268,海德威,3,14,0,879,0,0,0,0
20260204,3272,東碩,4,6,0,1338,0,0,0,5
20260204,3276,宇環,0,8,0,709,0,0,0,0
20260204,3284,太普高,5,5,0,888,0,0,0,0
20260204,3285,微端,22,22,0,182,0,0,0,0
20260204,3287,廣寰科,5,7,0,2003,0,0,0,0
20260204,3288,點晶,0,0,0,0,0,0,0,0
20260204,3289,宜特,667,301,2,7091,0,0,0,0
20260204,3290,東浦,350,115,0,12698,3,6,0,18
20260204,3293,鈊象,105,75,1,3917,0,0,0,3
20260204,3294,英濟,49,49,1,8968,14,1,0,280
20260204,3297,杭特,3,11,2,1500,0,0,0,142
20260204,3303,岱稜,1,18,0,1421,0,0,0,1
20260204,3306,鼎天,14,29,0,1156,0,5,0,33
20260204,3310,佳穎,37,28,0,2557,0,0,0,0
20260204,3313,斐成,0,0,5,1919,0,0,0,161
20260204,3317,尼克森,23,25,1,3076,0,0,0,22
20260204,3322,建舜電,6,44,5,9438,0,0,0,15
20260204,3323,加百裕,328,232,0,7037,40,35,0,187
20260204,3324,雙鴻,382,839,6,5765,7,2,0,560
20260204,3325,旭品,0,17,185,1675,0,0,0,0
20260204,3332,幸康,1,2,0,293,0,0,0,0
20260204,3339,泰谷,17,19,12,6061,2,0,0,90
20260204,3354,律勝,31,8,0,1170,0,0,0,35
20260204,3357,臺慶科,66,23,11,2247,16,0,3,232
20260204,3360,尚立,42,66,0,3092,0,0,0,16
20260204,3362,先進光,36,55,2,5804,1,0,0,44
20260204,3363,上詮,211,210,7,6693,41,14,0,216
20260204,3372,典範,0,0,0,25,0,0,0,0
20260204,3373,熱映,16,14,0,896,3,0,0,21
20260204,3374,精材,190,139,26,13208,0,7,0,80
20260204,3379,彬台,10,31,0,2545,10,4,0,74
20260204,3388,崇越電,1,0,0,140,0,0,0,0
20260204,3390,旭軟,8,25,1,3696,4,6,0,9
20260204,3402,漢科,16,18,0,2033,0,0,0,2
20260204,3430,奇鈦科,12,11,0,1735,0,3,0,4
20260204,3434,哲固,14,5,0,2203,0,0,0,1
20260204,3438,類比科,16,16,0,919,0,0,0,5
20260204,3441,聯一光,4,28,0,2079,0,0,0,6
20260204,3444,利機,11,4,2,678,0,2,0,32
20260204,3455,由田,51,234,12,2802,5,0,0,51
20260204,3465,進泰電子,7,0,0,418,0,0,0,0
20260204,3466,德晉,106,10,0,11545,1,7,0,105
20260204,3467,台灣精材,0,0,0,130,0,0,0,0
20260204,3479,安勤,1,9,0,1046,0,5,0,7
20260204,3483,力致,30,20,0,5055,0,4,0,27
20260204,3484,崧騰,30,17,0,1780,0,0,0,16
20260204,3489,森寶,0,3,0,1266,0,0,0,0
20260204,3490,單井,28,14,0,1703,0,0,0,1
20260204,3491,昇達科,8,123,5,3017,10,21,0,333
20260204,3492,長盛,3,7,0,851,0,0,0,0
20260204,3498,陽程,209,317,0,2375,2,0,0,109
20260204,3499,環天科,0,0,0,0,0,0,0,0
20260204,3508,位速,0,0,0,0,0,0,0,0
20260204,3511,矽瑪,8,17,0,2466,2,0,0,6
20260204,3512,皇龍,9,0,0,552,0,0,0,0
20260204,3516,亞帝歐,25,25,0,8545,0,0,0,0
20260204,3520,華盈,3,2,0,2335,0,0,0,2
20260204,3521,台鋼建設,30,22,0,1101,0,0,0,0
20260204,3522,御嵿,0,0,0,0,0,0,0,0
20260204,3523,迎輝,0,0,0,0,0,0,0,0
20260204,3526,凡甲,43,24,0,1431,0,0,0,14
20260204,3527,聚積,11,21,0,1298,0,0,0,0
20260204,3529,力旺,116,45,0,1820,0,0,0,11
20260204,3531,先益,0,0,0,82,0,0,0,0
20260204,3537,堡達,5,1,0,1240,2,1,0,28
20260204,3540,曜越,4,6,0,1122,0,0,0,0
20260204,3541,西柏,0,0,0,518,0,0,0,0
20260204,3546,宇峻,13,1,1,2999,0,0,0,1
20260204,3548,兆利,16,22,5,4563,1,2,0,27
20260204,3551,世禾,39,36,0,1806,0,0,0,21
20260204,3552,同致,14,7,0,1206,0,3,0,4
20260204,3555,博士旺,178,156,4,768,1,73,1,3
20260204,3556,禾瑞亞,12,15,1,356,0,0,0,0
20260204,3558,神準,12,25,0,1806,1,0,0,2
20260204,3564,其陽,5,3,0,1229,0,0,0,1
20260204,3567,逸昌,2,0,0,593,0,0,0,0
20260204,3570,大塚,0,0,0,79,0,0,0,0
20260204,3577,泓格,2,4,0,1510,0,0,0,2
20260204,3580,友威科,35,34,10,2696,1,0,0,2
20260204,3581,博磊,91,64,0,2823,0,0,0,27
20260204,3587,閎康,210,74,3,2732,0,0,0,7
20260204,3594,磐儀,30,3,0,3831,0,1,0,7
20260204,3597,映興,14,10,0,1479,0,0,0,0
20260204,3609,三一東林,4,2,0,1190,0,0,0,0
20260204,3611,鼎翰,0,1,0,170,0,0,0,0
20260204,3615,安可,328,436,0,4289,2,0,0,6
20260204,3623,富晶通,18,2,0,649,0,0,0,14
20260204,3624,光頡,139,123,0,6647,11,3,0,68
20260204,3625,西勝,0,0,0,0,0,0,0,0
20260204,3628,盈正,5,7,0,1461,0,0,0,25
20260204,3630,新鉅科,100,141,0,4100,1,1,0,13
20260204,3631,晟楠,14,9,0,896,0,0,0,2
20260204,3632,研勤,0,0,0,0,0,0,0,0
20260204,3646,艾恩特,0,0,0,1386,0,0,0,0
20260204,3663,鑫科,308,202,13,4194,23,7,0,99
20260204,3664,安瑞-KY,0,0,0,0,0,0,0,0
20260204,3666,光耀,0,0,0,649,0,1,0,1
20260204,3672,康聯訊,0,0,0,0,0,0,0,0
20260204,3675,德微,25,26,1,2134,0,0,0,7
20260204,3680,家登,13,42,0,1939,0,1,0,70
20260204,3684,榮昌,17,2,0,363,0,0,0,0
20260204,3685,元創精密,0,0,0,67,0,0,0,0
20260204,3687,歐買尬,10,2,3,1346,0,6,0,99
20260204,3689,湧德,264,166,1,6775,0,3,0,74
20260204,3691,碩禾,384,703,557,2371,12,0,0,193
20260204,3693,營邦,848,364,0,3751,60,0,0,105
20260204,3707,漢磊,164,473,3,13327,14,2,20,331
20260204,3709,鑫聯大投控,790,749,0,6774,1,1,0,51
20260204,3710,連展投控,0,0,0,0,0,0,0,0
20260204,4102,永日,0,2,0,223,0,0,0,0
20260204,4105,東洋,58,3,0,990,0,0,0,1
20260204,4107,邦特,8,2,0,198,0,0,0,0
20260204,4109,加捷生醫,9,35,0,3822,0,0,0,20
20260204,4111,濟生,16,1,0,881,0,0,0,0
20260204,4113,聯上,29,15,22,13580,0,0,0,9
20260204,4114,健喬,15,9,4,2118,0,0,0,1
20260204,4116,明基醫,0,1,0,246,0,0,0,0
20260204,4120,友華,1,1,0,542,0,0,0,0
20260204,4121,優盛,216,18,1,8860,0,22,0,185
20260204,4123,晟德,47,69,0,8596,1,12,0,1226
20260204,4126,太醫,1,0,0,793,0,0,0,0
20260204,4127,天良,23,61,0,585,0,0,0,8
20260204,4128,中天,49,126,1,7834,12,0,0,34
20260204,4129,聯合,10,9,0,882,0,1,0,2
20260204,4130,健亞,168,170,0,5175,28,116,0,377
20260204,4138,曜亞,1,0,0,46,0,0,0,0
20260204,4139,馬光-KY,5,0,0,1307,0,0,0,0
20260204,4147,中裕,47,41,5,9055,0,6,0,38
20260204,4153,鈺緯,0,7,130,2736,0,0,0,0
20260204,4157,太景*-KY,77,120,2,7762,0,0,0,42
20260204,4160,訊聯基因,2,2,0,116,0,0,0,0
20260204,4161,聿新科,4,10,0,999,0,0,0,0
20260204,4162,智擎,13,20,7,3432,0,0,0,3
20260204,4163,鐿鈦,2,2,0,54,0,0,0,0
20260204,4167,松瑞藥,304,88,0,10456,0,0,0,16
20260204,4168,醣聯,0,0,0,336,0,0,0,0
20260204,4171,瑞基,15,21,0,965,0,0,0,37
20260204,4173,久裕,2,0,0,494,0,0,0,0
20260204,4174,浩鼎,0,49,1,1440,0,0,0,0
20260204,4175,杏一,0,0,0,41,0,0,0,0
20260204,4205,中華食,0,0,0,1,0,0,0,0
20260204,4207,環泰,22,8,0,818,0,0,0,1
20260204,4303,信立,101,133,0,9060,36,1,0,59
20260204,4304,勝昱,0,0,0,0,0,0,0,0
20260204,4305,世坤,0,0,0,4,0,0,0,0
20260204,4401,東隆興,0,0,0,1027,0,0,0,0
20260204,4406,新昕纖,0,0,0,378,0,0,0,1
20260204,4413,飛寶企業,13,7,0,302,0,0,0,0
20260204,4416,三圓,30,0,0,476,0,0,0,0
20260204,4417,金洲,1,0,0,219,0,0,0,0
20260204,4420,光明,0,0,0,176,0,0,0,0
20260204,4430,耀億,0,0,0,114,0,0,0,0
20260204,4432,銘旺實,0,0,28,548,2,0,0,4
20260204,4433,興采,9,0,0,208,0,0,0,0
20260204,4442,竣邦-KY,1,0,0,140,0,0,0,0
20260204,4502,健信,2,0,0,917,0,0,0,0
20260204,4503,金雨,6,5,1,2664,1,0,0,17
20260204,4506,崇友,0,0,0,2,0,0,0,0
20260204,4510,高鋒,718,520,4,7560,52,42,0,998
20260204,4513,福裕,16,21,17,2892,0,0,0,27
20260204,4523,永彰,22,26,11,1443,0,0,0,0
20260204,4527,方土霖,0,0,0,217,0,0,0,0
20260204,4528,江興鍛,2,0,0,143,0,0,0,0
20260204,4529,淳紳,0,0,0,0,0,0,0,0
20260204,4530,宏易,0,0,0,0,0,0,0,0
20260204,4533,協易機,229,409,5,10449,32,30,0,472
20260204,4534,慶騰,0,0,0,0,0,0,0,0
20260204,4535,至興,0,0,0,133,0,0,0,0
20260204,4538,大詠城,0,0,0,373,0,0,0,0
20260204,4541,晟田,26,44,0,4552,0,4,0,12
20260204,4542,科嶠,231,176,0,3918,58,0,2,444
20260204,4543,萬在,18,5,1,1197,1,0,0,7
20260204,4549,桓達,2,5,0,1227,0,0,0,0
20260204,4550,長佳,1,0,0,154,0,0,0,0
20260204,4554,橙的,0,1,0,26,0,0,0,0
20260204,4556,旭然,5,0,0,472,0,0,0,0
20260204,4558,寶緯,0,10,0,444,0,0,0,0
20260204,4561,健椿,22,12,3,2090,2,0,0,58
20260204,4563,百德,20,9,0,1592,3,0,0,22
20260204,4568,科際精密,0,0,0,50,0,0,0,0
20260204,4577,達航科技,250,182,0,1611,52,7,0,83
20260204,4580,捷流閥業,0,0,0,182,0,0,0,0
20260204,4609,唐鋒,0,0,0,0,0,0,0,0
20260204,4702,中美實,15,56,0,2621,0,0,0,0
20260204,4706,大恭,0,2,0,202,0,0,0,0
20260204,4707,磐亞,43,10,0,2517,0,0,0,0
20260204,4711,永純,1,0,0,336,0,0,0,0
20260204,4714,永捷,76,96,1,7458,75,0,0,79
20260204,4716,大立,2,5,0,8091,30,4,0,247
20260204,4721,美琪瑪,1,9,0,1699,1,0,0,1
20260204,4726,永昕,0,4,0,601,0,0,0,0
20260204,4728,雙美,0,0,0,1825,0,0,0,0
20260204,4729,熒茂,18,12,3,2343,0,0,0,6
20260204,4735,豪展,0,0,0,208,0,0,0,0
20260204,4741,泓瀚,3,6,0,334,0,0,0,1
20260204,4743,合一,677,220,10,12168,5,14,0,212
20260204,4744,皇將,18,5,0,4643,1,0,0,4
20260204,4745,合富-KY,0,20,13,616,0,0,0,0
20260204,4747,強生,0,0,0,1291,0,0,0,0
20260204,4749,新應材,60,89,1,3141,1,2,0,105
20260204,4754,國碳科,0,0,0,118,0,0,0,0
20260204,4760,勤凱,36,36,0,1595,0,0,0,15
20260204,4767,誠泰科技,0,0,0,15,0,0,0,0
20260204,4768,晶呈科技,471,153,0,3821,13,7,0,394
20260204,4772,台特化,167,90,2,3539,3,1,0,44
20260204,4804,大略-KY,0,0,0,0,0,0,0,0
20260204,4806,桂田文創,0,0,0,0,0,0,0,0
20260204,4903,聯光通,61,101,0,3536,23,5,0,29
20260204,4905,台聯電,0,0,0,67,0,0,0,0
20260204,4907,富宇,3,28,3,309,0,0,0,0
20260204,4908,前鼎,5,9,1,3428,1,1,0,32
20260204,4909,新復興,160,145,2,6066,42,3,0,2366
20260204,4911,德英,0,0,0,199,0,0,0,0
20260204,4923,力士,1,6,0,476,0,0,0,4
20260204,4924,欣厚-KY,0,0,0,0,0,0,0,0
20260204,4931,新盛力,213,210,0,8371,19,32,0,617
20260204,4933,友輝,1,15,0,1048,0,0,0,6
20260204,4939,亞電,277,131,2,5740,1,3,0,373
20260204,4951,精拓科,1,8,0,719,0,0,0,0
20260204,4953,緯軟,48,13,0,1061,0,0,0,0
20260204,4966,譜瑞-KY,44,27,37,5292,2,2,0,45
20260204,4971,IET-KY,665,418,3,6710,135,4,0,720
20260204,4972,湯石照明,0,0,0,102,0,0,0,0
20260204,4973,廣穎,69,249,10,4096,7,10,0,103
20260204,4974,亞泰,77,70,0,1536,0,0,0,3
20260204,4979,華星光,1769,1564,7,13772,103,26,4,1174
20260204,4987,科誠,0,0,0,16,0,0,0,0
20260204,4991,環宇-KY,767,1290,1,9625,409,7,0,559
20260204,4995,晶達,0,0,0,1875,0,0,0,0
20260204,5009,榮剛,72,114,0,6846,1,3,0,85
20260204,5011,久陽,17,0,0,3541,0,0,0,0
20260204,5013,強新,0,0,0,2,0,0,0,0
20260204,5014,建錩,9,7,0,3350,0,0,0,2
20260204,5015,華祺,1,0,0,130,0,0,0,0
20260204,5016,松和,0,0,0,135,0,0,0,0
20260204,5201,凱衛,12,1,0,7769,0,0,0,2
20260204,5202,力新,7,11,0,2530,0,0,0,0
20260204,5206,坤悅,3,0,0,810,0,0,0,0
20260204,5209,新鼎,3,0,0,71,0,0,0,1
20260204,5210,寶碩,0,0,0,0,0,0,0,0
20260204,5211,蒙恬,1,0,0,257,0,0,0,0
20260204,5212,凌網,1,0,0,62,0,0,0,0
20260204,5213,亞昕,3,32,0,2824,0,0,0,0
20260204,5220,萬達光電,2,5,0,165,0,0,0,0
20260204,5223,安力-KY,0,0,0,232,0,0,0,0
20260204,5227,立凱-KY,1,11,0,70,0,0,0,0
20260204,5228,鈺鎧,11,31,0,720,0,0,0,6
20260204,5230,雷笛克光學,2,2,0,1497,0,0,0,0
20260204,5236,凌陽創新,4,9,1,516,0,0,0,5
20260204,5245,智晶,297,97,0,1129,4,33,0,109
20260204,5251,天鉞電,1,1,0,2479,0,7,0,76
20260204,5263,智崴,24,36,5,5720,2,8,0,51
20260204,5272,笙科,65,19,0,881,0,0,0,0
20260204,5274,信驊,11,0,0,91,0,0,0,7
20260204,5278,尚凡*,1,0,0,1601,0,0,0,0
20260204,5287,數字,0,0,0,106,0,0,0,0
20260204,5289,宜鼎,367,123,0,3260,1,6,0,108
