日期,代號,名稱,收市,漲跌,開市,最高,最低,筆數,單位,金額,明日參價
20260122,31382,耀登二,154,4,155,156,152,35,84,12879000,154
20260122,31413,晶宏三,,,,,,,,,99.95
20260122,31672,大量二,132.6,2.4,131.2,135.75,131.2,16,48,6344950,132.6
20260122,31882,鑫龍騰二,99,0.4,99,99,99,2,4,396000,99
20260122,32071,耀勝一,103.05,,103.05,103.05,103.05,1,1,103050,103.05
20260122,32571,虹冠電一,119.95,2.7,120,120,119,13,18,2157850,119.95
20260122,32608,威剛八,153,6.5,151,155,151,120,249,38008000,153
20260122,32723,東碩三,,,,,,,,,93
20260122,32843,太普高三,,,,,,,,,97.35
20260122,33035,岱稜五,,,,,,,,,100
20260122,33055,昇貿五,,,,,,,,,159
20260122,33121,弘憶股一,,,,,,,,,94.45
20260122,33133,斐成三,109.45,0.25,110,110,109.45,5,5,548950,109.45
20260122,33225,建舜電五,,,,,,,,,98.45
20260122,33233,加百裕三,,,,,,,,,129
20260122,33245,雙鴻五,144.5,1.65,145,145,144,26,35,5060500,144.5
20260122,33466,麗清六,97.9,1.1,97.9,97.9,97.9,2,3,293700,97.9
20260122,33571,臺慶科一,163,4,165,165,162,33,90,14716000,163
20260122,33621,先進光一,105.8,1.3,105,105.8,105,25,46,4842550,105.8
20260122,33763,新日興三,134.5,0.5,137.95,138,134.5,41,66,9044150,134.5
20260122,33881,崇越電一,107,0.3,107.1,107.1,107,13,27,2891050,107
20260122,33902,旭軟二,,,,,,,,,124.35
20260122,34163,融程電三,132.95,5.95,132.95,132.95,132.95,1,1,132950,132.95
20260122,34793,安勤三,107.85,-0.8,107,107.85,106.2,9,12,1281350,107.85
20260122,34834,力致四,,,,,,,,,104.5
20260122,34843,崧騰三,125,0.05,125.05,125.05,125,3,4,500100,125
20260122,35161,亞帝歐一,,,,,,,,,106.1
20260122,35181,柏騰一,107,0.4,106.8,107,106.7,6,12,1282700,107
20260122,35221,御嵿一,,,,,,,,,108.4
20260122,35265,凡甲五,158,7,158,158,158,1,1,158000,158
20260122,35266,凡甲六,133,0.45,133,134,133,18,35,4660000,133
20260122,35267,凡甲七,118,1.3,116.7,118,116.5,55,159,18667850,118
20260122,35431,州巧一,139.8,6.2,134,139.8,134,19,47,6488250,139.8
20260122,35482,兆利二,101.9,,101.9,101.9,101.9,2,2,203800,101.9
20260122,35483,兆利三,101,-0.1,101.05,101.05,101,4,6,606250,101
20260122,35513,世禾三,,,,,,,,,128.5
20260122,35642,其陽二,,,,,,,,,95
20260122,35831,辛耘一,117.5,0.5,117.5,117.5,117.5,1,1,117500,117.5
20260122,35832,辛耘二,119.15,1,118.15,119.9,118.15,8,9,1072550,119.15
20260122,35871,閎康一,116,0.15,115.8,116,115.8,14,45,5219400,116
20260122,35914,艾笛森四,104,,104,104,104,1,10,1040000,104
20260122,36053,宏致三,131,4,130,131,130,4,27,3515000,131
20260122,36173,碩天三,104,-0.3,104.25,104.25,103.95,21,50,5200400,104
20260122,36804,家登四,134,-0.15,137.45,137.45,134,14,25,3378300,134
20260122,36841,榮昌一,120,1.05,120,120,120,1,1,120000,120
20260122,36872,歐買尬二,110.9,-0.1,111,111,110,3,10,1107700,110.9
20260122,36873,歐買尬三,,,,,,,,,108.1
20260122,36894,湧德四,,,,,,,,,198
20260122,36913,碩禾三,113.3,0.3,115.5,115.5,113.25,43,135,15349700,113.3
20260122,37012,大眾控二,,,,,,,,,100.05
20260122,370201,大聯大E1,106.85,,107,107.35,106.8,113,718,76806700,106.85
20260122,37022,大聯大二,101.4,0.35,101.35,101.5,101.05,25,54,5469650,101.4
20260122,37023,大聯大三,103.7,0.6,103.45,103.7,103.1,12,27,2792150,103.7
20260122,37075,漢磊五,161,-7,171,171,161,9,14,2306000,161
20260122,37083,上緯投控三,147,-2.5,147,147,146.95,6,6,881800,147
20260122,37084,上緯投控四,,,,,,,,,148.05
20260122,37131,新晶投控一,,,,,,,,,99.3
20260122,37151,定穎投控一,122.2,11.1,122.2,122.2,122.2,80,246,30061200,122.2
20260122,37171,聯嘉投控一,109.9,-0.9,111.35,111.5,108,135,447,48876100,109.9
20260122,41135,聯上五,,,,,,,,,108.2
20260122,41236,晟德六,120,,120.45,120.5,120,8,33,3969950,120
20260122,41237,晟德七,108.5,0.5,109.4,109.4,107.5,9,27,2909600,108.5
20260122,41295,聯合五,117,2,117.05,117.05,117,6,9,1053100,117
20260122,41372,麗豐二KY,,,,,,,,,98.35
20260122,41645,承業醫五,,,,,,,,,107.95
20260122,41684,醣聯四,126.3,-0.55,126.3,126.4,126.3,4,9,1136800,126.3
20260122,41903,佐登三KY,98.75,-0.2,98.95,98.95,98.4,8,74,7288550,98.75
20260122,44163,三圓三,,,,,,,,,104
20260122,44383,廣越三,109,-1.8,114.5,114.5,109,4,12,1336000,109
20260122,44391,冠星一KY,101.05,,101,101.05,101,2,2,202050,101.05
20260122,44421,竣邦一KY,,,,,,,,,122
20260122,45102,高鋒二,105,0.35,104.5,105,104.1,3,3,313600,105
20260122,45421,科嶠一,115.5,0.5,115.5,115.5,115.5,1,5,577500,115.5
20260122,45491,桓達一,,,,,,,,,101.5
20260122,45554,氣立四,108.5,-1.4,108.8,108.8,108.5,5,14,1519900,108.5
20260122,45581,寶緯一,,,,,,,,,100.2
20260122,45641,元翎一,,,,,,,,,99.05
20260122,45663,時碩工業三,123.1,0.6,123.1,123.1,123.1,1,2,246200,123.1
20260122,45691,六方科一KY,,,,,,,,,100
20260122,45721,駐龍一,,,,,,,,,115
20260122,45811,光隆精密一KY,99.95,0.05,99.95,99.95,99.95,1,1,99950,99.95
20260122,47223,國精化三,135,-1.9,134.15,135,134.1,8,13,1746400,135
20260122,47393,康普三,105.8,-0.15,106,106.9,104.8,25,53,5604950,105.8
20260122,47394,康普四,124.55,0.3,125,126,121,54,85,10486800,124.55
20260122,47471,強生一,,,,,,,,,102
20260122,47721,台特化一,123.85,0.05,123.3,124.25,123.25,56,158,19557400,123.85
20260122,49066,正文六,114.2,,114.5,116,114,10,14,1600200,114.2
20260122,49165,事欣科五,,,,,,,,,150
20260122,49674,十銓四,148,6,145.5,149,145.5,579,7895,1158933400,148
20260122,49793,華星光三,164,-3,170,170,162,39,234,38618000,164
20260122,49794,華星光四,,,,,,,,,155
20260122,50097,榮剛七,,,,,,,,,99.5
20260122,52011,凱衛一,,,,,,,,,124
20260122,52091,新鼎一,121.95,-0.1,120.05,121.95,120,3,11,1322000,121.95
20260122,52121,凌網一,,,,,,,,,100
20260122,52303,雷笛克光學三,,,,,,,,,106.1
20260122,52441,弘凱一,,,,,,,,,102.1
20260122,52452,智晶二,,,,,,,,,97.05
20260122,52635,智崴五,118,-0.8,119,119.2,118,15,20,2373850,118
20260122,53064,桂盟四,,,,,,,,,101.75
20260122,53095,系統電五,181,7,180,181,180,5,16,2886000,181
20260122,53096,系統電六,117.8,3.8,115.95,117.8,115.95,15,75,8756500,117.8
20260122,53097,系統電七,126.1,3.6,122.5,127,122.5,38,108,13477800,126.1
20260122,53211,美而快一,,,,,,,,,100.2
20260122,53887,中磊七,103.4,0.2,103.5,103.5,103.2,36,155,16021600,103.4
20260122,54342,崇越二,179,3,179,179,179,1,1,179000,179
20260122,54391,高技一,126,2.85,124.5,126,124.5,6,11,1380750,126
20260122,54501,南良一,105.5,,105.5,105.5,105.5,1,12,1266000,105.5
20260122,54573,宣德三,96.5,0.85,94.3,96.5,94.3,4,13,1229300,96.5
20260122,55434,桓鼎四KY,,,,,,,,,106.85
20260122,56086,四維航六,103.75,-0.75,103.75,103.75,103.75,1,1,103750,103.75
20260122,56087,四維航七,112.05,0.65,112.05,112.05,112.05,2,3,336150,112.05
20260122,59055,南仁湖四,100.7,0.35,100.7,100.7,100.7,1,1,100700,100.7
20260122,60151,宏遠證一,,,,,,,,,100.5
20260122,60152,宏遠證二,,,,,,,,,129.3
20260122,61041,創惟一,,,,,,,,,110
20260122,61112,大宇資二,97.5,-0.15,97.5,97.55,97.5,5,5,487550,97.5
20260122,61171,迎廣一,110,,110,110,110,1,24,2640000,110
20260122,61172,迎廣二,108.6,2.6,108.6,108.6,108.6,1,2,217200,108.6
20260122,61255,廣運五,,,,,,,,,100
20260122,61263,信音三,139,-1,137.85,140,137.65,8,29,4048250,139
20260122,61394,亞翔四,380,,380,380,380,2,73,27740000,380
20260122,61506,撼訊六,97.05,-0.5,97.55,97.55,97.05,14,38,3689450,97.05
20260122,61565,松上五,103,-0.4,103.45,103.95,103,7,26,2686700,103
20260122,61635,華電網五,,,,,,,,,283
20260122,61777,達麗七,,,,,,,,,117
20260122,61793,亞通三,,,,,,,,,101.85
20260122,61794,亞通四,108.3,3.65,104.7,108.3,104.7,4,15,1595000,108.3
20260122,61827,合晶七,100,0.5,100,100,100,1,1,100000,100
20260122,61828,合晶八,121.3,-0.7,126,127.5,121.3,49,97,12008950,121.3
20260122,61843,大豐電三,100.6,,100.6,100.6,100.6,7,14,1408400,100.6
20260122,61875,萬潤五,140.5,0.5,141,141,140.5,3,8,1125500,140.5
20260122,61894,豐藝四,,,,,,,,,118
20260122,61907,萬泰科七,129.2,2.45,129,131.4,129,21,59,7667400,129.2
20260122,61965,帆宣五,238,,238,238,238,1,1,238000,238
20260122,61973,佳必琪三,124.95,3.95,124.95,124.95,124.95,1,1,124950,124.95
20260122,61993,天品三,111.8,-1.05,113.15,113.2,111.75,17,64,7200600,111.8
20260122,61994,天品四,100,-1.55,100.95,102,96.35,39,257,25261500,100
20260122,62075,雷科五,118,3,118,118,118,2,5,590000,118
20260122,62076,雷科六,118,0.1,118,118,118,2,5,590000,118
20260122,62093,今國光三,164,8,159,164,159,20,41,6665000,164
20260122,62194,富旺四,,,,,,,,,107.95
20260122,62433,迅杰三,,,,,,,,,94.2
20260122,62695,台郡五,,,,,,,,,102
20260122,62696,台郡六,,,,,,,,,96.6
20260122,62745,台燿五,138.5,3.5,135.15,139,135.15,139,526,72297650,138.5
20260122,62756,元山六,,,,,,,,,249
20260122,62822,康舒二,133.45,-2.5,139.6,141.8,130,377,802,109029600,133.45
20260122,62843,佳邦三,124.05,3.05,123.5,124.35,123,25,43,5320750,124.05
20260122,629010,良維十,,,,,,,,,222
20260122,64145,樺漢五,115,0.5,116.45,116.45,114,22,28,3216150,115
20260122,64251,易發一,,,,,,,,,139
20260122,64324,今展科四,128,1,128.1,130,128,7,15,1934100,128
20260122,64422,光聖二,138.5,1.5,138.75,138.75,137.5,27,55,7589950,138.5
20260122,64423,光聖三,140.9,1.7,140.9,140.95,140,19,30,4213350,140.9
20260122,64512,訊芯二KY,94.05,-0.45,94.05,94.05,94.05,1,1,94050,94.05
20260122,64693,大樹三,,,,,,,,,102.7
20260122,64773,安集三,,,,,,,,,101.1
20260122,64774,安集四,,,,,,,,,96
20260122,64775,安集五,95.6,-0.8,95.8,95.8,95.4,9,32,3058350,95.6
20260122,65096,聚和六,109.5,,109,110,108.9,22,46,5021450,109.5
20260122,65101,精測一,153,-4,158,158,149.05,139,762,116335250,153
20260122,65331,晶心科一,100,,100,100.5,99.5,9,19,1895500,100
20260122,65381,倉和一,90.1,-0.1,90.2,90.2,90.1,4,6,541100,90.1
20260122,65461,正基一,,,,,,,,,98.5
20260122,65521,易華電一,,,,,,,,,100.5
20260122,65841,南俊國際一,171,2,174,174,171,3,6,1034000,171
20260122,65842,南俊國際二,,,,,,,,,175
20260122,65851,鼎基一,,,,,,,,,106.95
20260122,65852,鼎基二,,,,,,,,,109
20260122,65914,動力四KY,,,,,,,,,105.25
20260122,66163,特昇三KY,,,,,,,,,98.8
20260122,66241,萬年清一,,,,,,,,,158
20260122,66292,泰金二KY,,,,,,,,,105.95
20260122,66411,基士德一KY,,,,,,,,,98.35
20260122,66451,金萬林一創,,,,,,,,,104.65
20260122,66642,群翊二,123,1,123.4,123.4,121.95,19,40,4890150,123
20260122,66702,復盛應用二,116.3,-0.7,117.3,117.5,116.3,52,112,13071350,116.3
20260122,66721,騰輝電子一KY,110,10,110,110,110,8,40,4400000,110
20260122,66801,鑫創電子一,,,,,,,,,108
20260122,67062,惠特二,95,-0.95,96.65,96.65,95,3,6,573350,95
20260122,67152,嘉基二,,,,,,,,,104.2
20260122,67531,龍德造船一,134.75,-4.25,140,140,134,31,52,7053850,134.75
20260122,67681,志強一KY,121.4,0.4,121.4,121.4,121.4,1,3,364200,121.4
20260122,67711,平和環保一創,106,0.25,105.8,106,105.55,6,17,1797150,106
20260122,67961,晉弘一,98.8,,98.8,98.8,98.8,3,3,296400,98.8
20260122,67962,晉弘二,98,-0.05,98,98,98,1,1,98000,98
20260122,68041,明係一,99,0.35,99,99,98.8,3,4,395800,99
20260122,68061,森崴能源一,98.5,,98.5,98.5,98.5,1,1,98500,98.5
20260122,68211,聯寶一,,,,,,,,,102.5
20260122,68231,濾能一,,,,,,,,,108.55
20260122,68301,汎銓一,,,,,,,,,126.9
20260122,68351,圓裕一,,,,,,,,,98.35
20260122,68401,東研信超一,121,-2.95,117,121,117,3,6,706000,121
20260122,68431,進典一,,,,,,,,,104.9
20260122,68461,綠茵一,,,,,,,,,100.25
20260122,68462,綠茵二,,,,,,,,,106.4
20260122,68541,錼創科技一KY創,,,,,,,,,104
20260122,68631,永道一KY,92.6,0.55,92.55,92.6,92.55,4,14,1295950,92.6
20260122,68701,騰雲一,,,,,,,,,101
20260122,68702,騰雲二,,,,,,,,,103
20260122,68731,泓德能源一,,,,,,,,,137.55
20260122,68732,泓德能源二,,,,,,,,,93.1
20260122,68741,倍力一,,,,,,,,,97.65
20260122,68901,來億一KY,108.6,0.1,108.95,108.95,108.3,43,635,68939650,108.6
20260122,68902,來億二KY,108.95,0.4,106,108.95,106,10,69,7484950,108.95
20260122,69041,伯鑫一,,,,,,,,,101.3
20260122,69571,裕慶一KY,,,,,,,,,111.1
20260122,69821,大井泵浦一,102.1,-0.9,102.05,102.55,102.05,7,14,1431050,102.1
20260122,69822,大井泵浦二,103.3,-2.1,103.4,103.4,103,5,16,1650050,103.3
20260122,74022,邑錡二,,,,,,,,,147.1
20260122,75561,意德士一永,,,,,,,,,105.2
20260122,75562,意德士二,109.4,2.55,109.4,109.4,109.4,2,10,1094000,109.4
20260122,77131,威力德生醫一,103.15,0.15,103.15,103.15,103.15,1,1,103150,103.15
20260122,80212,尖點二,137.95,8.65,129.8,139,129.8,137,396,53352850,137.95
20260122,80273,鈦昇三,,,,,,,,,165
20260122,80282,昇陽半導體二,127.6,1.1,129.95,129.95,127,13,34,4328350,127.6
20260122,80426,金山電六,126.1,0.6,126.1,126.1,126.1,1,1,126100,126.1
20260122,80506,廣積六,,,,,,,,,102
20260122,80872,麗升能源二,95.7,-0.1,95.7,95.7,95.65,4,32,3061250,95.7
20260122,80914,翔名四,128,3,125,129.8,125,22,56,7113000,128
20260122,80924,建暐四,,,,,,,,,122.8
20260122,81042,錸寶二,,,,,,,,,98
20260122,811210,至上十,118.55,1.4,120,124,118.55,29,114,13813100,118.55
20260122,81473,正淩三,,,,,,,,,106
20260122,81551,博智一,146.5,5.35,142.4,146.5,142.4,16,29,4188950,146.5
20260122,81714,天宇四,117.4,3.4,116.9,117.5,116.9,3,4,469300,117.4
20260122,81715,天宇五,99,-0.9,98.5,99.5,98.5,3,5,495000,99
20260122,82551,朋程一,105.6,0.8,105,105.95,105,20,32,3377500,105.6
20260122,82992,群聯二,366,21,353,366,353,7,7,2515000,366
20260122,83742,羅昇二,,,,,,,,,96
20260122,84041,百和興業一KY,116.8,2.8,116,116.8,116,8,25,2905600,116.8
20260122,84113,福貞三KY,,,,,,,,,100.45
20260122,84221,可寧衛一,285,-11,295,295,285,3,3,865000,285
20260122,84222,可寧衛二,216,-11,230,230,216,75,275,61588000,216
20260122,84312,匯鑽科二,103.4,0.9,100.05,103.4,100.05,11,12,1213550,103.4
20260122,84331,弘帆一,,,,,,,,,101.9
20260122,84332,弘帆二,98.7,0.05,98.55,98.7,98.55,4,15,1479750,98.7
20260122,84333,弘帆三,98.6,-0.4,98.6,98.6,98.6,1,1,98600,98.6
20260122,84422,威宏二KY,,,,,,,,,108.6
20260122,84623,柏文三,,,,,,,,,114.5
20260122,84662,美吉吉二KY,99.6,7.5,97.2,99.7,97.2,12,12,1186300,99.6
20260122,84672,波力二KY,,,,,,,,,117
20260122,84673,波力三KY,,,,,,,,,103.65
20260122,84732,山林水二,,,,,,,,,116.6
20260122,84781,東哥遊艇一,93.55,,93.85,93.85,93.55,3,6,561600,93.55
20260122,84881,吉源一KY,,,,,,,,,98.35
20260122,84891,三貝德一,,,,,,,,,147
20260122,89277,北基七,,,,,,,,,104.45
20260122,89278,北基八,99.5,,99.5,99.5,99.5,1,1,99500,99.5
20260122,89964,高力四,,,,,,,,,319
20260122,98026,鈺齊六KY,116.95,,116.95,116.95,116.95,1,1,116950,116.95
20260122,99063,欣巴巴三,,,,,,,,,95.65
20260122,99332,中鼎二,94.05,,94.05,94.2,94.05,8,58,5458900,94.05
20260122,99353,慶豐富三,,,,,,,,,96.85
20260122,99392,宏全二,102.4,-0.7,101.8,102.45,101.8,11,22,2249800,102.4
20260122,99412,裕融二,97.1,0.1,97.05,97.1,97.05,2,2,194150,97.1
20260122,99587,世紀鋼七,,,,,,,,,98.25
20260122,99588,世紀鋼八永,,,,,,,,,97.9
20260123,11011,台泥一永,99.7,0.6,99.7,99.7,99.1,3,4,397600,99.7
20260123,12561,鮮活果汁一KY,,,,,,,,,98
20260123,13164,上曜四,100.6,,100.5,100.6,100.5,5,89,8951900,100.6
20260123,13166,上曜六,,,,,,,,,110
20260123,13382,廣華二KY,101.85,,101.5,101.85,101.5,5,17,1727950,101.85
20260123,140201,遠東新E1永,,,,,,,,,102.05
20260123,140202,遠東新E2永,,,,,,,,,97.4
20260123,14363,華友聯三,99.95,,100,100,99.8,4,5,499450,99.95
20260123,14364,華友聯四,95.55,-0.2,95.45,95.75,95.45,7,36,3438100,95.55
20260123,14381,三地開發一,,,,,,,,,119.7
20260123,14664,聚隆四,,,,,,,,,104.2
20260123,14722,三洋實業二,,,,,,,,,104.55
20260123,14723,三洋實業三,96.35,,96.35,96.35,96.35,1,15,1445250,96.35
20260123,14743,弘裕三,,,,,,,,,91.8
20260123,15142,亞力二,135.35,-0.45,139.65,139.65,134,47,79,10698800,135.35
20260123,15261,日馳一,98.2,-0.3,98.3,98.3,98.2,5,94,9240000,98.2
20260123,15364,和大四,99.05,0.25,99.35,99.95,98.9,28,38,3775650,99.05
20260123,15601,中砂一,150,,150,151,148.45,38,75,11220050,150
20260123,15864,和勤四,,,,,,,,,110
20260123,15865,和勤五,101,,101,101,101,2,3,303000,101
20260123,15894,永冠四KY,100.95,0.05,100.95,100.95,100.95,1,1,100950,100.95
20260123,15952,川寶二,,,,,,,,,119.55
20260123,15984,岱宇四,,,,,,,,,96.55
20260123,16095,大亞五,108.7,-8.3,119.5,119.5,108,252,807,90016750,108.7
20260123,17813,合世三,,,,,,,,,103.85
20260123,17863,科妍三,,,,,,,,,123
20260123,18156,富喬六,,,,,,,,,765
20260123,19094,榮成四,,,,,,,,,96.55
20260123,20344,允強四,,,,,,,,,109.9
20260123,20662,世德二,,,,,,,,,98.45
20260123,21043,國際中橡三,,,,,,,,,99.1
20260123,22013,裕隆三,99.6,0.4,99.2,99.6,99.2,2,2,198800,99.6
20260123,22283,劍麟三,121.8,1.8,119.55,123,119.55,11,38,4563450,121.8
20260123,22331,宇隆一,111.1,10.1,111.1,111.1,111.1,5,180,19998000,111.1
20260123,22362,百達二KY,,,,,,,,,190
20260123,22471,汎德永業一,106.05,-0.45,106.05,106.05,106,7,8,848250,106.05
20260123,22472,汎德永業二,108.1,-0.65,107.8,108.1,107.8,4,11,1187300,108.1
20260123,23372,旺宏二,315,-12,316,316,299,15,44,13486000,315
20260123,23383,光罩三,,,,,,,,,98.15
20260123,23511,順德一,126,-2.2,127.45,127.5,125,13,40,5050550,126
20260123,23683,金像電三,148.65,3.3,145.8,149,145.5,196,1260,186043950,148.65
20260123,24023,毅嘉三,126.1,4.1,122.15,126.1,122.15,22,27,3362850,126.1
20260123,24271,三商電一,104.45,0.45,104.3,104.5,104,5,15,1564900,104.45
20260123,24361,偉詮電一,,,,,,,,,109.55
20260123,24394,美律四,105,,105.05,105.45,105,8,16,1682050,105
20260123,24395,美律五,106.1,-0.9,106.2,106.2,106.05,4,29,3079450,106.1
20260123,24423,新美齊三,,,,,,,,,98.2
20260123,24424,新美齊四,99.75,2.25,99.75,99.75,99.75,1,4,399000,99.75
20260123,24552,全新二,110.2,10,110.2,110.2,110.2,1,1,110200,110.2
20260123,24616,光群雷六,,,,,,,,,138
20260123,24624,良得電四,103.95,1.45,103.95,103.95,103.95,2,2,207900,103.95
20260123,24642,盟立二,105.95,0.3,107.85,107.85,105.95,4,7,746700,105.95
20260123,24672,志聖二,125.3,-1.9,127.2,127.2,122,131,298,37220350,125.3
20260123,24673,志聖三,123.3,-2.2,124,124.3,121,113,276,33700600,123.3
20260123,24762,鉅祥二,140,1,140,140,140,1,1,140000,140
20260123,24866,一詮六,118.6,9.6,118.5,118.6,118,8,62,7346850,118.6
20260123,25283,皇普三,106,,106,106,106,1,5,530000,106
20260123,25284,皇普四,92.05,0.05,92.05,92.05,92.05,1,1,92050,92.05
20260123,25303,華建三,97,0.5,97,97,97,2,3,291000,97
20260123,25304,華建四,98.4,,98.4,98.4,98.4,2,5,492000,98.4
20260123,25483,華固三,103.8,,103.8,103.8,103.8,1,37,3840600,103.8
20260123,25484,華固四,,,,,,,,,103.85
20260123,26107,華航七,133.6,-1.4,133.6,133.6,133,3,3,400200,133.6
20260123,26417,正德七,,,,,,,,,102
20260123,26418,正德八,,,,,,,,,109.9
20260123,27271,王品一,,,,,,,,,106.45
20260123,27323,六角三,,,,,,,,,100.65
20260123,27324,六角四,104.35,-0.7,104.35,104.35,104.35,1,1,104350,104.35
20260123,27431,山富一,,,,,,,,,102.6
20260123,27451,五福一,111.5,-0.1,111.6,111.6,111.5,5,11,1226900,111.5
20260123,27531,八方雲集一,108.5,0.15,108.1,108.5,108,7,15,1623550,108.5
20260123,27532,八方雲集二,,,,,,,,,109
20260123,27551,揚秦一,,,,,,,,,135
20260123,27561,聯發國際一,,,,,,,,,109
20260123,29051,三商一,,,,,,,,,99.9
20260123,29061,高林一,99.5,1.5,99.5,99.5,99.5,1,1,99500,99.5
20260123,30061,晶豪科一,167,-6,190,190,166,100,243,44594000,167
20260123,30134,晟銘電四,120,-2,122,122,120,7,16,1942050,120
20260123,30165,嘉晶五,,,,,,,,,116.5
20260123,30321,偉訓一,92.85,-0.35,93.2,93.2,92.75,8,12,1116550,92.85
20260123,30322,偉訓二,94.3,-0.3,94.6,95,94.3,4,23,2178900,94.3
20260123,30336,威健六,,,,,,,,,131.95
20260123,30337,威健七,104.45,,104.45,104.45,104.45,1,5,522250,104.45
20260123,30371,欣興一,205,9,197,205,197,476,2405,483759000,205
20260123,30401,遠見一,106.8,1.05,106.8,106.8,106.8,2,2,213600,106.8
20260123,30454,台灣大四,98.55,-0.25,98.8,98.8,98.5,18,223,22012350,98.55
20260123,30455,台灣大五,101.65,-0.25,101.6,101.8,101.6,5,53,5387500,101.65
20260123,30882,艾訊二,110.5,-0.9,110.5,110.5,110.5,3,5,552500,110.5
20260123,30922,鴻碩二,,,,,,,,,98.75
20260123,30954,及成四,,,,,,,,,112.2
20260123,31222,笙泉二,99.5,,99.5,99.5,99.5,1,1,99500,99.5
20260123,31282,昇銳二,,,,,,,,,99.9
20260123,31311,弘塑一,126.35,-0.15,124.55,126.35,124,19,29,3610750,126.35
20260123,31312,弘塑二,129,,129,129,128.5,23,42,5409500,129
20260123,31351,凌航一,217,-3,207,218,207,8,15,3234000,217
20260123,31382,耀登二,152,-2,150,156,146,36,89,13499400,152
20260123,31413,晶宏三,,,,,,,,,99.95
20260123,31672,大量二,135,2.4,133,136,131.85,17,67,9000050,135
20260123,31882,鑫龍騰二,,,,,,,,,99
20260123,32071,耀勝一,,,,,,,,,103.05
20260123,32571,虹冠電一,119.9,-0.05,120,120,119,9,10,1197950,119.9
20260123,32608,威剛八,153,,152,158,145,141,307,46726300,153
20260123,32723,東碩三,93.1,0.1,93.05,93.1,93,4,5,465150,93.1
20260123,32843,太普高三,,,,,,,,,97.35
20260123,33035,岱稜五,100,,100,100,100,1,20,2000000,100
20260123,33055,昇貿五,170,11,165,170,162,11,19,3184000,170
20260123,33121,弘憶股一,,,,,,,,,94.45
20260123,33133,斐成三,110.8,1.35,109.25,110.8,109.25,2,2,220050,110.8
20260123,33225,建舜電五,,,,,,,,,98.45
20260123,33233,加百裕三,128.1,-0.9,132.3,132.3,128.1,2,3,392700,128.1
20260123,33245,雙鴻五,144.5,,144.5,144.5,144.5,4,7,1011500,144.5
20260123,33466,麗清六,,,,,,,,,97.8
20260123,33571,臺慶科一,157,-6,163,163,157,24,46,7333000,157
20260123,33621,先進光一,104.55,-1.25,105.5,105.5,104.55,6,12,1261350,104.55
20260123,33763,新日興三,133,-1.5,131.65,133.5,131,16,21,2769250,133
20260123,33881,崇越電一,107,,107.5,107.5,107,4,9,963700,107
20260123,33902,旭軟二,123,-1.35,124.4,124.4,122,11,11,1350950,123
20260123,34163,融程電三,,,,,,,,,132.95
20260123,34793,安勤三,108.25,0.4,107.95,108.25,107.95,2,2,216200,108.25
20260123,34834,力致四,103,-1.5,103,103,103,1,2,206000,103
20260123,34843,崧騰三,123.25,-1.75,126,126.7,123.25,4,4,502650,123.25
20260123,35161,亞帝歐一,106.1,,106.1,106.1,106.1,1,1,106100,106.1
20260123,35181,柏騰一,107,,108.45,108.45,107,3,6,649250,107
20260123,35221,御嵿一,,,,,,,,,108.4
20260123,35265,凡甲五,159,1,159,159,159,3,37,5883000,159
20260123,35266,凡甲六,133,,133,133,133,2,10,1330000,133
20260123,35267,凡甲七,118,,118.5,119.45,118,58,134,15889900,118
20260123,35431,州巧一,136,-3.8,142,142,135,41,103,14281750,136
20260123,35482,兆利二,102.3,0.4,102.3,102.3,102.3,3,4,409200,102.3
20260123,35483,兆利三,101.2,0.2,101.25,101.25,101.2,2,4,404900,101.2
20260123,35513,世禾三,131.05,2.55,130,131.5,130,10,15,1961600,131.05
20260123,35642,其陽二,,,,,,,,,95
20260123,35831,辛耘一,119,1.5,117,119,117,2,2,236000,119
20260123,35832,辛耘二,,,,,,,,,119
20260123,35871,閎康一,116,,116,116,116,6,13,1508000,116
20260123,35914,艾笛森四,104,,104,104,104,1,10,1040000,104
20260123,36053,宏致三,,,,,,,,,131
20260123,36173,碩天三,104.5,0.5,104,104.9,104,10,15,1565250,104.5
20260123,36804,家登四,135.75,1.75,134,136.7,134,4,6,811200,135.75
20260123,36841,榮昌一,,,,,,,,,120
20260123,36872,歐買尬二,110.1,-0.8,111,112.5,110.1,3,6,668100,110.1
20260123,36873,歐買尬三,,,,,,,,,108.1
20260123,36894,湧德四,,,,,,,,,198
20260123,36913,碩禾三,113.5,0.2,113.5,114.1,112.6,31,82,9326000,113.5
20260123,37012,大眾控二,,,,,,,,,100.05
20260123,370201,大聯大E1,106.85,,106.85,106.9,106.5,62,531,56637800,106.85
20260123,37022,大聯大二,101.35,-0.05,101,101.35,101,4,6,606650,101.35
20260123,37023,大聯大三,,,,,,,,,103.4
20260123,37075,漢磊五,159,-2,162,162,159,3,4,639000,159
20260123,37083,上緯投控三,145.8,-1.2,145,146,145,20,38,5527000,145.8
20260123,37084,上緯投控四,,,,,,,,,148.05
20260123,37131,新晶投控一,,,,,,,,,99.3
20260123,37151,定穎投控一,128.95,6.75,122.25,134.4,122.25,451,1917,243659800,128.95
20260123,37171,聯嘉投控一,109.85,-0.05,108.2,109.85,108.15,39,172,18750650,109.85
20260123,41135,聯上五,,,,,,,,,108.2
