日期,代號,名稱,借券賣出,借券還券,當日餘額,參考價
20260306,6169,昱泉,0,0,71000,17
20260306,6170,統振,15000,0,805000,48.1
20260306,6171,大城地產,0,0,93000,27.25
20260306,6173,信昌電,6000,93000,4109000,64.1
20260306,6174,安碁,0,0,149000,22.3
20260306,6175,立敦,1000,24000,1808000,44
20260306,6176,瑞儀,12000,1141000,9993000,104
20260306,6177,達麗,86000,2000,8866000,46.25
20260306,6179,亞通,145000,78000,5527000,25
20260306,6180,橘子,47000,178000,5108000,50.8
20260306,6182,合晶,122000,2733000,38410000,33.75
20260306,6183,關貿,0,0,87000,95
20260306,6184,大豐電,1000,0,520000,47.8
20260306,6185,幃翔,0,0,495000,14.1
20260306,6186,新潤,35000,106000,4104000,42.05
20260306,6187,萬潤,38000,113000,3073000,590
20260306,6188,廣明,175000,475000,20446000,94.6
20260306,6189,豐藝,368000,316000,12993000,44.15
20260306,6190,萬泰科,362000,293000,7744000,48.6
20260306,6191,精成科,272000,208000,23797000,98
20260306,6192,巨路,7000,0,886000,126.5
20260306,6194,育富,0,0,401000,31.55
20260306,6195,詩肯,0,0,74000,25.45
20260306,6196,帆宣,12000,108000,3593000,280.5
20260306,6197,佳必琪,257000,168000,6828000,148.5
20260306,6199,天品,1000,0,403000,95.3
20260306,6201,亞弘電,0,0,71000,52.8
20260306,6202,盛群,100000,457000,5684000,59.1
20260306,6203,海韻電,1000,0,807000,67.1
20260306,6204,艾華,0,10000,322000,66.9
20260306,6205,詮欣,10000,33000,994000,53.8
20260306,6206,飛捷,294000,119000,8101000,94.4
20260306,6207,雷科,38000,0,3976000,54.7
20260306,6208,日揚,0,2000,204000,46
20260306,6209,今國光,7000,45000,8157000,56.6
20260306,6210,慶生,0,0,51000,20.35
20260306,6212,理銘,0,0,24000,34.75
20260306,6213,聯茂,0,204000,11672000,127.5
20260306,6214,精誠,0,121000,7544000,112
20260306,6215,和椿,30000,0,3390000,104.5
20260306,6216,居易,0,0,990000,26.3
20260306,6217,中探針,13000,218000,2253000,111
20260306,6218,豪勉,29000,1000,475000,23.95
20260306,6219,富旺,0,33000,1971000,15.25
20260306,6220,岳豐,0,40000,994000,41.95
20260306,6221,晉泰,8000,0,1363000,28.45
20260306,6222,立軒,0,0,54000,19.4
20260306,6223,旺矽,2000,745000,3159000,2965
20260306,6224,聚鼎,0,0,1332000,43.1
20260306,6227,茂綸,7000,12000,1352000,82.9
20260306,6229,研通,0,0,138000,22.8
20260306,6230,尼得科超眾,106000,0,440000,182.5
20260306,6231,系微,74000,50000,3731000,196.5
20260306,6233,旺玖,2000,19000,1070000,26.8
20260306,6234,高僑,25000,11000,1387000,26.05
20260306,6235,華孚,425000,751000,8434000,50.5
20260306,6237,驊訊,14000,26000,2602000,38
20260306,6239,力成,203000,9000,35401000,225
20260306,6240,松崗,0,0,39000,18.7
20260306,6243,迅杰,11000,0,703000,34.05
20260306,6244,茂迪,150000,101000,22543000,33
20260306,6245,立端,13000,6000,4863000,64
20260306,6248,沛波,0,0,549000,20.3
20260306,6257,矽格,548000,207000,16925000,131
20260306,6259,百徽,0,0,53000,17.5
20260306,6261,久元,0,0,816000,74.5
20260306,6263,普萊德,0,6000,329000,123.5
20260306,6265,方土昶,116000,120000,2148000,36.4
20260306,6266,泰詠,30000,2000,1562000,28.9
20260306,6269,台郡,463000,401000,9142000,59.2
20260306,6270,倍微,3000,35000,1060000,23.45
20260306,6271,同欣電,504000,513000,6542000,159
20260306,6274,台燿,0,762000,13671000,504
20260306,6275,元山,1000,0,1352000,50.5
20260306,6276,安鈦克,0,8000,104000,34.45
20260306,6277,宏正,0,0,327000,59.3
20260306,6278,台表科,54000,1401000,6706000,100
20260306,6279,胡連,16000,17000,6529000,114
20260306,6281,全國電,1000,0,364000,60.1
20260306,6282,康舒,1083000,1068000,31813000,46.4
20260306,6283,淳安,1000,0,1141000,21.2
20260306,6284,佳邦,20000,119000,2214000,79.6
20260306,6285,啟碁,2254000,1127000,21936000,166
20260306,6290,良維,262000,103000,5653000,239.5
20260306,6291,沛亨,21000,40000,446000,265.5
20260306,6292,迅德,0,0,198000,41.2
20260306,6294,智基,0,0,97000,41.5
20260306,6405,悅城,8000,0,1178000,32.2
20260306,6409,旭隼,68000,35000,3658000,865
20260306,6411,晶焱,3000,8000,1662000,81.6
20260306,6412,群電,3321000,1796000,11984000,90.3
20260306,6414,樺漢,31000,26000,4015000,273
20260306,6415,矽力*-KY,665000,751000,27668000,252.5
20260306,6416,瑞祺電通,8000,1000,979000,80.4
20260306,6417,韋僑,0,0,368000,107.5
20260306,6418,詠昇,5000,5000,825000,32.05
20260306,6419,京晨科,0,0,75000,69.5
20260306,6423,億而得,7000,5000,400000,93.8
20260306,6425,易發,0,0,2662000,68.3
20260306,6426,統新,0,0,532000,149
20260306,6432,今展科,4000,0,754000,35.65
20260306,6435,大中,0,5000,639000,155.5
20260306,6438,迅得,16000,120000,4196000,149.5
20260306,6441,廣錠,0,0,272000,21.15
20260306,6442,光聖,100000,214000,2302000,1895
20260306,6443,元晶,356000,355000,36037000,48.1
20260306,6446,藥華藥,491000,541000,4875000,698
20260306,6449,鈺邦,61000,106000,1406000,163
20260306,6451,訊芯-KY,64000,45000,3461000,190
20260306,6456,GIS-KY,435000,114000,10392000,62.7
20260306,6462,神盾,145000,37000,6710000,105.5
20260306,6464,台數科,0,0,60000,78
20260306,6469,大樹,78000,41000,6104000,84
20260306,6470,宇智,3000,0,349000,53.7
20260306,6472,保瑞,73000,5000,11800000,485
20260306,6477,安集,40000,202000,3128000,37.85
20260306,6482,弘煜科,0,0,15000,34.25
20260306,6485,點序,0,38000,1266000,82.7
20260306,6486,互動,130000,0,558000,85.8
20260306,6488,環球晶,652000,307000,29873000,467
20260306,6491,晶碩,25000,77000,1620000,282.5
20260306,6492,生華科,0,5000,374000,51.8
20260306,6494,九齊,0,0,310000,46.5
20260306,6496,科懋,0,0,75000,27.05
20260306,6498,久禾光,0,18000,419000,87.7
20260306,6499,益安,1000,125000,3848000,83.3
20260306,6504,南六,0,0,322000,39.95
20260306,6505,台塑化,1826000,3451000,45237000,62
20260306,6506,雙邦,0,0,73000,16.05
20260306,6508,惠光,0,0,287000,26.3
20260306,6509,聚和,2000,128000,1555000,40.25
20260306,6510,精測,8000,99000,1078000,3695
20260306,6515,穎崴,1000,10000,608000,5250
20260306,6516,勤崴國際,0,2000,223000,62.8
20260306,6517,保勝光學,9000,5000,724000,58.3
20260306,6523,達爾膚,1000,0,219000,117.5
20260306,6525,捷敏-KY,0,0,1049000,80.3
20260306,6526,達發,102000,16000,2611000,505
20260306,6530,創威,0,4000,1667000,78
20260306,6531,愛普*,35000,121000,12121000,434.5
20260306,6532,瑞耘,1000,139000,556000,60.5
20260306,6533,晶心科,10000,124000,4296000,200.5
20260306,6534,正瀚-創,0,3000,393000,83.2
20260306,6538,倉和,2000,0,408000,66.5
20260306,6541,泰福-KY,56000,82000,3041000,44.8
20260306,6542,隆中,0,0,14000,51.5
20260306,6546,正基,15000,331000,1518000,81
20260306,6547,高端疫苗,192000,123000,15379000,36.8
20260306,6548,長科*,756000,689000,8573000,48.6
20260306,6552,易華電,0,7000,571000,27.3
20260306,6558,興能高,1000,35000,3344000,30.65
20260306,6560,欣普羅,0,4000,158000,43.3
20260306,6561,是方,12000,10000,1468000,368
20260306,6568,宏觀,20000,18000,731000,179.5
20260306,6569,醫揚,0,0,142000,96.1
20260306,6570,維田,3000,3000,296000,38.7
20260306,6577,勁豐,0,0,80000,74.3
20260306,6578,達邦蛋白,0,0,342000,18.1
20260306,6579,研揚,8000,0,680000,110
20260306,6581,鋼聯,1000,1000,91000,110
20260306,6582,申豐,0,0,347000,31.65
20260306,6584,南俊國際,0,0,70000,376.5
20260306,6585,鼎基,0,0,490000,86.8
20260306,6588,東典光電,0,0,310000,80.1
20260306,6589,台康生技,169000,150000,7893000,59.8
20260306,6591,動力-KY,2000,8000,1003000,66
20260306,6592,和潤企業,180000,11000,10597000,61.8
20260306,6593,台灣銘板,2000,1000,438000,40
20260306,6596,寬宏藝術,29000,0,1045000,149.5
20260306,6603,富強鑫,19000,32000,3435000,23.6
20260306,6605,帝寶,1000,57000,3531000,135.5
20260306,6606,建德工業,0,0,151000,25
20260306,6609,瀧澤科,9000,5000,996000,36.7
20260306,6612,奈米醫材,0,0,165000,68.6
20260306,6613,朋億*,9000,0,855000,190.5
20260306,6616,特昇-KY,0,0,123000,10.2
20260306,6617,共信-KY,26000,0,531000,80
20260306,6624,萬年清,0,0,17000,57.5
20260306,6625,必應,1000,0,1568000,82.1
20260306,6629,泰金-KY,0,0,96000,110.5
20260306,6637,醫影,1000,0,57000,75
20260306,6640,均華,0,15000,314000,891
20260306,6641,基士德-KY,0,0,214000,20.25
20260306,6642,富致,4000,0,283000,57.1
20260306,6643,M31,136000,8000,3332000,453
20260306,6649,台生材,0,0,926000,41.3
20260306,6651,全宇昕,1000,2000,495000,101
20260306,6654,天正國際,0,0,78000,93.2
20260306,6655,科定,0,0,10000,131.5
20260306,6657,華安,2000,0,1292000,47.1
20260306,6658,聯策,0,12000,584000,58.1
20260306,6664,群翊,45000,11000,817000,271
20260306,6666,羅麗芬-KY,7000,7000,55000,42.4
20260306,6667,信紘科,17000,76000,997000,266
20260306,6668,中揚光,26000,22000,3014000,35.5
20260306,6669,緯穎,485000,456000,10908000,4215
20260306,6670,復盛應用,105000,21000,1717000,269
20260306,6671,三能-KY,0,0,68000,37.05
20260306,6672,騰輝電子-KY,34000,21000,2197000,99.5
20260306,6674,鋐寶科技,0,0,154000,19.3
20260306,6679,鈺太,29000,34000,721000,244.5
20260306,6680,鑫創電子,0,0,25000,62.5
20260306,6683,雍智科技,17000,0,731000,907
20260306,6684,安格,0,1000,1349000,45.9
20260306,6689,伊雲谷,15000,5000,1509000,70.8
20260306,6690,安碁資訊,0,8000,111000,167
20260306,6691,洋基工程,2000,0,5317000,635
20260306,6692,進能服,0,0,109000,30.3
20260306,6693,廣閎科,1000,0,705000,82.3
20260306,6695,芯鼎,14000,0,3492000,40.3
20260306,6697,東捷資訊,0,0,67000,43.3
20260306,6698,旭暉應材,0,0,718000,32
20260306,6703,軒郁,0,2000,163000,107.5
20260306,6706,惠特,91000,55000,6117000,120
20260306,6712,長聖,26000,41000,1153000,144.5
20260306,6715,嘉基,8000,5000,299000,212.5
20260306,6716,應廣,0,0,201000,82.1
20260306,6719,力智,14000,41000,2212000,173.5
20260306,6720,久昌,4000,9000,199000,168.5
20260306,6725,矽科宏晟,0,0,83000,230
20260306,6727,亞泰金屬,42000,23000,293000,203
20260306,6728,上洋,0,0,140000,133
20260306,6732,昇佳電子,2000,7000,1294000,171.5
20260306,6735,美達科技,0,3000,255000,56.8
20260306,6739,竹陞科技,6000,15000,211000,1050
20260306,6741,91APP*-KY,0,28000,1103000,61.9
20260306,6742,澤米,2000,7000,3147000,41.15
20260306,6743,安普新,1000,0,708000,24.9
20260306,6751,智聯服務,0,2000,66000,55.3
20260306,6752,叡揚,0,3000,205000,117
20260306,6753,龍德造船,0,9000,2345000,139
20260306,6754,匯僑設計,0,0,65000,43.15
20260306,6756,威鋒電子,0,0,1186000,75.3
20260306,6757,台灣虎航,1789000,832000,14159000,51.7
20260306,6761,穩得,32000,49000,708000,168.5
20260306,6763,綠界科技*,9000,40000,3835000,51.4
20260306,6768,志強-KY,1000,0,5676000,93
20260306,6770,力積電,6074000,18946000,206352000,64.3
20260306,6771,平和環保-創,0,0,59000,43.35
20260306,6776,展碁國際,16000,24000,1090000,53.7
20260306,6781,AES-KY,0,1000,3078000,1035
20260306,6782,視陽,0,0,1272000,186.5
20260306,6785,昱展新藥,20000,29000,434000,192
20260306,6788,華景電,174000,63000,1386000,332
20260306,6789,采鈺,134000,348000,11051000,346
20260306,6790,永豐實,1000,0,621000,39.8
20260306,6791,虎門科技,0,0,39000,102.5
20260306,6792,詠業,0,5000,128000,62.3
20260306,6794,向榮生技,1000,0,43000,83.9
20260306,6796,晉弘,1000,32000,256000,80.8
20260306,6799,來頡,5000,15000,989000,76.7
20260306,6803,崑鼎,1000,0,318000,295
20260306,6804,明係,0,0,136000,16.6
20260306,6805,富世達,12000,664000,2258000,1845
20260306,6806,森崴能源,204000,1000,13175000,42.2
20260306,6807,峰源-KY,0,0,47000,45.4
20260306,6811,宏碁資訊,3000,0,518000,194
20260306,6821,聯寶,0,0,188000,36.8
20260306,6823,濾能,0,0,204000,60.7
20260306,6829,千附精密,0,21000,1028000,112
20260306,6830,汎銓,51000,99000,1514000,397.5
20260306,6834,天二科技,0,82000,775000,28.85
20260306,6835,圓裕,0,0,309000,39.15
20260306,6838,台新藥,1000,109000,1408000,27
20260306,6840,東研信超,23000,1000,142000,60.6
20260306,6841,長佳智能,15000,6000,2434000,61.2
20260306,6843,進典,0,0,27000,48.8
20260306,6846,綠茵,0,0,39000,72
20260306,6854,錼創科技-KY創,5000,3000,2882000,135
20260306,6859,伯特光,0,3000,296000,120.5
20260306,6861,睿生光電,0,0,256000,150.5
20260306,6862,三集瑞-KY,20000,0,394000,195
20260306,6863,永道-KY,20000,28000,792000,95.9
20260306,6865,偉康科技,0,0,15000,35.4
20260306,6869,雲豹能源,70000,23000,5459000,107.5
20260306,6870,騰雲,0,6000,321000,188
20260306,6873,泓德能源,13000,57000,6873000,100.5
20260306,6874,倍力,0,0,49000,72.6
20260306,6877,鏵友益,0,18000,558000,110
20260306,6885,全福生技,3000,0,1234000,25.85
20260306,6887,寶綠特-KY,0,0,22000,45.35
20260306,6890,來億-KY,83000,124000,3974000,178
20260306,6894,衛司特,22000,7000,243000,291.5
20260306,6895,宏碩系統,0,8000,386000,166.5
20260306,6899,創為精密,0,0,18000,51.3
20260306,6901,鑽石投資,8000,127000,2743000,16
20260306,6902,GOGOLOOK,0,0,142000,79.2
20260306,6903,巨漢,22000,17000,484000,314
20260306,6904,伯鑫,0,0,5000,124
20260306,6906,現觀科,0,0,246000,70
20260306,6909,創控,30000,39000,1056000,40.2
20260306,6913,鴻呈,3000,0,261000,118
20260306,6914,阜爾運通,0,0,340000,143
20260306,6916,華凌,0,0,92000,18.15
20260306,6918,愛派司,0,0,120000,84
20260306,6922,宸曜,0,4000,185000,159.5
20260306,6923,中台,1000,63000,2032000,90.5
20260306,6925,意藍,0,3000,389000,74
20260306,6928,攸泰科技,1000,0,519000,50.5
20260306,6931,青松健康,0,11000,238000,52.6
20260306,6933,AMAX-KY,0,0,456000,132
20260306,6936,永鴻生技,3000,0,17000,35.45
20260306,6937,天虹,30000,0,1489000,247.5
20260306,6944,兆聯實業,6000,3000,2148000,752
20260306,6949,沛爾生醫-創,0,3000,194000,564
20260306,6951,青新-創,0,0,69000,77.3
20260306,6952,大武山,0,0,59000,41.65
20260306,6953,家碩,0,0,106000,227
20260306,6957,裕慶-KY,2000,2000,185000,173
20260306,6958,日盛台駿,1000,0,171000,17.2
20260306,6962,奕力-KY,268000,820000,20218000,31.95
20260306,6965,中傑-KY,10000,0,458000,79.9
20260306,6967,汎瑋材料,1000,0,45000,68.5
20260306,6968,萬達寵物,0,0,82000,47.6
20260306,6982,大井泵浦,3000,25000,239000,56.2
20260306,6994,富威電力,0,21000,618000,84.9
20260306,6996,力領科技,0,10000,212000,180
20260306,7402,邑錡,0,8000,1339000,125
20260306,7556,意德士,0,0,80000,179
20260306,7584,樂意,0,0,3000,36.1
20260306,7642,昶瑞機電,0,0,142000,76.1
20260306,7703,銳澤,12000,9000,490000,199.5
20260306,7704,明遠精密,0,0,50000,44.5
20260306,7705,三商餐飲,1000,0,102000,37.25
20260306,7709,榮田,0,0,12000,51.8
20260306,7712,博盛半導體,0,22000,361000,105
20260306,7713,威力德生醫,0,0,24000,70.2
20260306,7714,創泓科技,1000,3000,34000,140.5
20260306,7715,裕山,0,3000,259000,30.9
20260306,7717,萊德光電-KY,0,1000,15000,658
20260306,7718,友鋮,0,0,26000,45.35
20260306,7721,微程式,0,0,71000,51.9
20260306,7722,LINEPAY,0,9000,261000,391
20260306,7723,築間,2000,0,300000,30.8
20260306,7728,光焱科技,6000,0,79000,757
20260306,7732,金興精密,0,0,15000,37.5
20260306,7734,印能科技,4000,18000,208000,1685
20260306,7736,虎山,3000,0,81000,86
20260306,7738,東聯互動,0,1000,19000,169
20260306,7740,熙特爾-創,0,2000,166000,196
20260306,7744,崴寶,0,4000,64000,449
20260306,7747,昕奇雲端,0,0,12000,118
20260306,7749,意騰-KY,14000,2000,1645000,402.5
20260306,7751,竑騰,0,0,60000,1200
20260306,7769,鴻勁,1230000,532000,1876000,4215
20260306,7777,能率亞洲,0,0,409000,28.6
20260306,7780,大研生醫*,137000,108000,1745000,22.15
20260306,7799,禾榮科,101000,70000,1116000,471
20260306,7810,捷創科技,3000,6000,36000,187.5
20260306,8011,台通,52000,0,4797000,20.7
20260306,8016,矽創,18000,22000,4460000,195
20260306,8021,尖點,299000,705000,6747000,234.5
20260306,8024,佑華,0,0,107000,12.8
20260306,8027,鈦昇,17000,29000,5336000,94
20260306,8028,昇陽半導體,415000,52000,11327000,176
20260306,8032,光菱,0,0,323000,36.05
20260306,8033,雷虎,73000,47000,4209000,150.5
20260306,8034,榮群,1000,0,1716000,26.25
20260306,8039,台虹,143000,425000,10743000,103
20260306,8040,九暘,0,6000,500000,49.9
20260306,8042,金山電,9000,195000,2932000,54.3
20260306,8043,蜜望實,0,20000,899000,69.4
20260306,8044,網家,1000,0,5059000,26.3
20260306,8045,達運光電,0,0,1465000,79.5
20260306,8046,南電,0,11406000,9682000,469.5
20260306,8048,德勝,12000,203000,920000,63.2
20260306,8049,晶采,0,0,619000,25.7
20260306,8050,廣積,22000,0,1859000,41.85
20260306,8054,安國,2000,85000,6144000,105.5
20260306,8064,東捷,2000,199000,4947000,49.5
20260306,8066,來思達,0,0,73000,19.8
20260306,8068,全達,0,27000,993000,21.75
20260306,8069,元太,805000,464000,26995000,165
20260306,8070,長華*,251000,771000,10856000,43.05
20260306,8071,能率網通,41000,2000,1079000,17.3
20260306,8072,陞泰,0,0,653000,28.65
20260306,8074,鉅橡,8000,31000,2412000,64.2
20260306,8076,伍豐,2000,0,3464000,22.85
20260306,8081,致新,108000,154000,1758000,243.5
20260306,8083,瑞穎,0,1000,117000,171.5
20260306,8085,福華,0,0,2016000,16.9
20260306,8086,宏捷科,165000,712000,13721000,126
20260306,8087,麗升能源,0,20000,70000,35.55
20260306,8088,品安,11000,131000,1930000,47.5
20260306,8089,康全電訊,5000,9000,1452000,25.15
20260306,8091,翔名,0,0,529000,135.5
20260306,8092,建暐,0,0,144000,13.5
20260306,8096,擎亞,8000,208000,7004000,61.7
20260306,8097,常珵,0,1000,1020000,54.8
20260306,8099,大世科,0,5000,947000,62.3
20260306,8103,瀚荃,22000,0,2411000,91.5
20260306,8104,錸寶,2000,0,3393000,35.9
20260306,8105,凌巨,22000,160000,7278000,12.8
20260306,8107,大億金茂,0,0,302000,13.65
20260306,8109,博大,1000,0,616000,106
20260306,8110,華東,1000,6000,13111000,54.7
20260306,8111,立碁,9000,0,5198000,65.8
20260306,8112,至上,1018000,559000,29353000,69.2
20260306,8114,振樺電,6000,1000,3405000,179.5
20260306,8131,福懋科,20000,1069000,10606000,63.4
20260306,8147,正淩,1000,0,302000,126.5
20260306,8150,南茂,338000,2142000,26574000,61.9
20260306,8155,博智,20000,62000,3416000,190.5
20260306,8162,微矽電子-創,0,0,165000,39.45
20260306,8163,達方,24000,306000,6939000,29.2
20260306,8171,天宇,1000,0,1545000,27.2
20260306,8182,加高,1000,0,229000,27.25
20260306,8183,精星,0,4000,968000,37.05
20260306,8210,勤誠,20000,21000,3262000,939
20260306,8213,志超,32000,12000,2362000,37.55
20260306,8215,明基材,0,9000,6273000,20.2
20260306,8222,寶一,52000,43000,2780000,39.15
20260306,8227,巨有科技,0,0,1443000,131.5
20260306,8234,新漢,6000,0,6118000,64.9
20260306,8240,華宏,7000,11000,1730000,41.5
20260306,8249,菱光,3000,11000,5693000,55.7
20260306,8255,朋程,10000,25000,3771000,121
20260306,8261,富鼎,51000,71000,2339000,101
20260306,8271,宇瞻,43000,292000,4501000,121
20260306,8279,生展,2000,0,72000,114.5
20260306,8284,三竹,0,0,38000,62
20260306,8289,泰藝,0,0,1052000,35.9
20260306,8299,群聯,906000,1436000,10570000,1770
20260306,8341,日友,12000,0,1872000,77.6
20260306,8342,益張,0,0,12000,83.3
20260306,8349,恒耀,0,6000,1464000,40.1
20260306,8354,冠好,0,0,140000,15.15
20260306,8358,金居,3055000,643000,13729000,258
20260306,8367,建新國際,0,0,99000,46
20260306,8374,羅昇,22000,22000,2707000,76.2
20260306,8383,千附,0,6000,1475000,40.85
20260306,8390,金益鼎,22000,0,2710000,95.4
20260306,8401,白紗科,0,0,163000,28.95
20260306,8403,盛弘,0,0,320000,23.05
20260306,8404,百和興業-KY,0,48000,6107000,22.1
20260306,8410,森田,0,0,143000,36.25
20260306,8411,福貞-KY,0,0,294000,12.15
20260306,8415,大國鋼,245000,311000,3342000,34
20260306,8421,旭源,0,0,178000,13.5
20260306,8422,可寧衛*,1652000,571000,104748000,32
20260306,8423,保綠-KY,0,0,27000,19
20260306,8424,惠普,0,0,29000,75.7
20260306,8426,紅木-KY,1000,0,147000,26.2
20260306,8429,金麗-KY,95000,95000,1375000,7.23
20260306,8431,匯鑽科,41000,112000,1372000,67.2
20260306,8432,東生華,1000,0,72000,52.1
20260306,8433,弘帆,2000,0,335000,54.4
20260306,8435,鉅邁,0,0,65000,57.3
20260306,8436,大江,7000,0,1631000,125.5
20260306,8437,大地-KY,0,0,129000,14.45
20260306,8438,昶昕,0,0,563000,70.8
20260306,8440,綠電,0,0,438000,24.95
20260306,8442,威宏-KY,0,0,304000,63.5
20260306,8443,阿瘦,0,0,164000,11.85
20260306,8446,華研,0,0,433000,96.1
20260306,8450,霹靂,0,0,183000,17.05
20260306,8454,富邦媒,286000,102000,8259000,181
20260306,8462,柏文,0,0,450000,140
20260306,8463,潤泰材,0,0,128000,26.85
20260306,8464,億豐,130000,66000,8062000,376
20260306,8466,美吉吉-KY,0,0,181000,20.5
20260306,8467,波力-KY,0,0,380000,162.5
20260306,8473,山林水,8000,0,1865000,37.7
20260306,8476,台境*,8000,0,1217000,19.1
20260306,8478,東哥遊艇,12000,40000,1722000,165.5
20260306,8481,政伸,0,0,40000,41.65
20260306,8482,商億-KY,0,0,58000,50
20260306,8487,愛爾達-創,0,0,56000,82.6
20260306,8488,吉源-KY,0,0,28000,9.95
20260306,8489,三貝德,0,0,277000,25.1
20260306,8499,鼎炫-KY,3000,10000,423000,265.5
20260306,8905,裕國,0,0,96000,37.35
20260306,8906,花王,0,0,79000,31.7
20260306,8908,欣雄,45000,0,296000,44.5
20260306,8916,光隆,0,0,556000,47.35
20260306,8917,欣泰,4000,0,13000,63
20260306,8923,時報,0,0,14000,19.55
20260306,8924,大田,0,0,628000,70.3
20260306,8926,台汽電,36000,60000,6544000,45.7
20260306,8927,北基,30000,0,7895000,25.1
20260306,8928,鉅明,0,0,118000,24.65
20260306,8929,富堡,0,0,107000,16.35
20260306,8930,青鋼,0,0,383000,33.1
20260306,8931,大汽電,0,0,148000,47.85
20260306,8936,國統,23000,1919000,6198000,51.8
20260306,8937,合騏,0,7000,2021000,148
20260306,8938,明安,0,0,1319000,67.7
20260306,8940,新天地,0,0,74000,19.65
20260306,8941,關中,0,0,15000,46.5
20260306,8942,森鉅,25000,10000,1855000,35.9
20260306,8996,高力,0,53000,719000,777
20260306,9103,美德醫療-DR,26000,5000,1461000,5.25
20260306,9105,泰金寶-DR,582000,2952000,68741000,5.74
20260306,9136,巨騰-DR,11000,18000,1177000,8.19
20260306,9802,鈺齊-KY,109000,97000,16264000,90.1
20260306,9902,台火,0,0,1589000,15.85
20260306,9904,寶成,1758000,478000,46943000,30.1
20260306,9905,大華,0,0,377000,20.7
20260306,9906,欣巴巴,1000,0,1427000,42.55
20260306,9907,統一實,400000,234000,20151000,18.95
20260306,9908,大台北,42000,0,883000,31.95
20260306,9910,豐泰,869000,98000,15649000,90.6
20260306,9911,櫻花,6000,17000,2059000,89
20260306,9914,美利達,164000,53000,14338000,70.3
20260306,9917,中保科,69000,59000,4864000,106
20260306,9918,欣天然,5000,1000,50000,55.8
20260306,9919,康那香,32000,13000,4724000,16.2
20260306,9921,巨大,272000,207000,11824000,77.9
20260306,9924,福興,1000,0,979000,46.3
20260306,9925,新保,156000,135000,2667000,40.85
20260306,9926,新海,15000,0,59000,52
20260306,9927,泰銘,0,0,368000,68.2
20260306,9928,中視,0,0,2000,17.95
20260306,9930,中聯資源,6000,0,557000,72
20260306,9931,欣高,7000,0,43000,46.65
20260306,9933,中鼎,502000,812000,33852000,30.45
20260306,9934,成霖,3000,46000,2025000,9.69
20260306,9935,慶豐富,1000,0,1320000,18.65
20260306,9937,全國,0,0,461000,59.1
20260306,9938,百和,246000,24000,8945000,50.1
20260306,9939,宏全,121000,49000,13462000,119.5
20260306,9940,信義,58000,9000,4490000,20.45
20260306,9941,裕融,636000,928000,19110000,75.9
20260306,9942,茂順,0,7000,560000,118.5
20260306,9943,好樂迪,0,0,377000,57
20260306,9944,新麗,0,0,70000,16.6
20260306,9945,潤泰新,304000,1544000,33555000,28.5
20260306,9946,三發地產,1000,0,1268000,17.3
20260306,9949,琉園,0,0,28000,28.65
20260306,9951,皇田,0,0,366000,54.1
20260306,9955,佳龍,0,0,1663000,34
20260306,9958,世紀鋼,29000,421000,10588000,123.5
20260306,9960,邁達康,0,0,50000,22.6
20260306,9962,有益,0,0,244000,11.55
20260309,1101,台泥,6792000,2207000,217996000,24.3
20260309,1102,亞泥,1503000,1707000,98060000,34.15
20260309,1103,嘉泥,44000,0,2419000,13.35
20260309,1104,環泥,43000,1000,6112000,28.25
20260309,1108,幸福,0,0,666000,14.9
20260309,1109,信大,14000,0,566000,15.25
20260309,1110,東泥,9000,18000,1057000,15.9
20260309,1201,味全,27000,0,2253000,14
20260309,1203,味王,0,0,57000,38.75
20260309,1210,大成,90000,46000,9266000,51.3
20260309,1215,卜蜂,211000,23000,6458000,159
20260309,1216,統一,3235000,148000,181196000,70.8
20260309,1217,愛之味,98000,49000,6303000,10.15
20260309,1218,泰山,36000,325000,6445000,17.9
20260309,1219,福壽,0,0,1199000,13.9
20260309,1220,台榮,0,2000,620000,13.25
20260309,1227,佳格,95000,18000,12674000,29.3
20260309,1229,聯華,1230000,305000,17622000,43.6
20260309,1231,聯華食,12000,69000,6299000,81.7
20260309,1232,大統益,2000,0,370000,151
20260309,1233,天仁,4000,0,137000,31.25
20260309,1234,黑松,3000,0,1219000,35.8
20260309,1235,興泰,0,0,42000,38.7
20260309,1236,宏亞,0,0,141000,27.65
20260309,1240,茂生農經,0,0,23000,58.9
20260309,1256,鮮活果汁-KY,0,0,312000,161
20260309,1259,安心,0,0,16000,60.5
20260309,1264,德麥,0,0,22000,278
20260309,1268,漢來美食,1000,0,67000,158
20260309,1294,漢田生技,2000,0,76000,89.6
20260309,1295,生合,0,1000,448000,72
20260309,1301,台塑,16887000,2298000,252023000,47.35
20260309,1303,南亞,9492000,1500000,115630000,74.1
20260309,1304,台聚,2361000,0,16854000,13.8
20260309,1305,華夏,1900000,0,14403000,14.05
20260309,1307,三芳,202000,46000,6436000,33.2
20260309,1308,亞聚,863000,12000,10606000,15.7
20260309,1309,台達化,156000,0,6806000,15.3
20260309,1310,台苯,506000,104000,12150000,11.55
20260309,1312,國喬,4086000,728000,49611000,13.95
20260309,1313,聯成,3900000,0,17788000,13.3
20260309,1314,中石化,9547000,431000,140191000,9.81
20260309,1315,達新,0,0,37000,62.7
20260309,1316,上曜,135000,0,17690000,12.55
20260309,1319,東陽,459000,295000,17231000,87.6
