日期,代號,名稱,成交量,成交值,開盤,最高,最低,收盤,成交筆數
20260109,7782,光速火箭,4000,115100,28.4,29,28.4,29,4
20260109,7805,威聯通,41000,27388000,669,675,664,666,36
20260109,7810,捷創科技,486000,124811500,264,264.5,249,259.5,453
20260109,8024,佑華,78000,934400,12,12.2,11.8,11.95,42
20260109,8027,鈦昇,2403000,250758000,106.5,106.5,103,104.5,1602
20260109,8032,光菱,135000,5112550,37,38.7,37,37.8,119
20260109,8034,榮群,505000,12272450,24,24.55,23.9,24.4,307
20260109,8038,長園科,5236000,294372700,54.2,58.8,53.2,58.5,3134
20260109,8040,九暘,116000,5684950,48.15,49.2,48.15,49.15,69
20260109,8042,金山電,14623000,908443700,57.6,63.8,57.4,63.8,7397
20260109,8043,蜜望實,19157000,1637630000,80.3,87.4,79.1,87.4,9369
20260109,8044,網家,348000,10441000,30.1,30.25,29.8,30.1,223
20260109,8047,星雲,187000,9226850,51.2,51.2,48,50.8,116
20260109,8048,德勝,284000,15790000,56,56.3,54.8,56.1,215
20260109,8049,晶采,797000,21484700,26.55,27.3,26.25,27.2,535
20260109,8050,廣積,233000,9815300,42.05,42.55,41.65,42.25,176
20260109,8054,安國,1879000,229565000,124,124.5,120.5,120.5,1342
20260109,8059,凱碩,1782000,40150350,22.35,23.25,21.7,22.6,1143
20260109,8064,東捷,3018000,139983750,46.9,47.2,45.85,46.2,1817
20260109,8066,來思達,2000,39600,19.8,19.8,19.8,19.8,2
20260109,8067,志旭,25000,376250,15.35,15.35,14.8,15.35,23
20260109,8068,全達,235000,6083850,26.55,26.55,25.1,25.75,183
20260109,8069,元太,8713000,1491790000,173,174.5,169.5,170.5,6086
20260109,8071,能率網通,288000,5079200,17.65,17.85,17.4,17.6,163
20260109,8074,鉅橡,36926000,1987207800,52,56.3,50.3,56.3,20049
20260109,8076,伍豐,432000,10024000,23.35,23.4,22.95,23.3,211
20260109,8077,洛碁,11000,496350,46.95,46.95,43,43,10
20260109,8080,泰霖,146000,4771150,32.5,32.7,32.5,32.7,77
20260109,8083,瑞穎,97000,15380000,158.5,159.5,158,159,78
20260109,8084,巨虹,219000,13280300,61.8,61.8,59.1,61.5,112
20260109,8085,福華,318000,4997700,15.9,16,15.5,15.8,158
20260109,8086,宏捷科,2776000,304677500,110,111.5,107.5,111,2011
20260109,8087,麗升能源,5000,157100,30.9,32.15,30.9,32.15,5
20260109,8088,品安,68065000,3658338300,55.8,57.8,50,53.1,34722
20260109,8089,康全電訊,308000,8773750,28,28.9,27.75,28.5,222
20260109,8091,翔名,183000,21694500,117,119.5,117,119,151
20260109,8092,建暐,279000,3840100,13.95,14.15,13.3,13.75,138
20260109,8096,擎亞,7754000,402124350,51.3,53.1,49.7,53.1,4582
20260109,8097,常珵,26000,1532900,58.4,59.9,58.4,59.9,23
20260109,8099,大世科,857000,64029300,71.2,77.2,71.2,74.2,456
20260109,8102,傑霖科技,27000,1578000,58.3,59,58.2,58.2,24
20260109,8107,大億金茂,109000,1501050,13.85,13.9,13.7,13.85,56
20260109,8109,博大,386000,39994000,102.5,105,101.5,105,262
20260109,8111,立碁,2725000,187034200,68.8,69.7,66.8,69.7,1752
20260109,8121,越峰,808000,23642700,29.45,30.45,28.35,29.1,474
20260109,8147,正淩,43000,4489500,104.5,105,103.5,104.5,31
20260109,8155,博智,2612000,459943000,170.5,179,169,179,1864
20260109,8171,天宇,217000,5125700,23.05,24.15,22.8,24,110
20260109,8176,智捷,191000,2036500,10.85,10.85,10.6,10.65,69
20260109,8182,加高,106000,2711000,25.85,25.95,25.45,25.6,55
20260109,8183,精星,273000,9069350,33.6,33.7,32.65,32.9,192
20260109,8227,巨有科技,259000,36158500,141,142.5,137.5,140,222
20260109,8234,新漢,596000,42222800,72.2,72.2,70,70.6,412
20260109,8240,華宏,4827000,204658800,43.35,43.5,41,41.55,2921
20260109,8255,朋程,150000,17638500,118,119.5,116,117.5,108
20260109,8272,全景軟體,7000,567000,82.4,82.4,79.1,81.4,7
20260109,8277,商丞,361000,3246190,8.9,9.13,8.9,9.09,109
20260109,8279,生展,17000,2014500,120,120,117,118.5,15
20260109,8284,三竹,3000,189900,63.3,63.3,63.3,63.3,3
20260109,8289,泰藝,53000,1084450,20.55,20.6,20.3,20.5,41
20260109,8299,群聯,3980000,6360885000,1660,1660,1530,1630,3192
20260109,8342,益張,7000,602000,86,86,86,86,3
20260109,8349,恒耀,48000,2088550,43.85,44,43.25,43.25,36
20260109,8354,冠好,164000,2541350,15.75,15.75,15.25,15.6,87
20260109,8358,金居,2030000,517369500,255,260,245,258.5,1203
20260109,8383,千附,592000,24547850,41.95,42.45,40.7,40.9,432
20260109,8390,金益鼎,955000,90265300,94.3,96.5,92.5,96.5,666
20260109,8401,白紗科,38000,1097750,28.9,28.95,28.8,28.9,26
20260109,8403,盛弘,132000,3096150,23.25,23.6,23.25,23.5,90
20260109,8409,商之器,7000,150450,21.5,21.55,21.45,21.55,6
20260109,8410,森田,47000,1683150,36,36,35.65,35.9,38
20260109,8415,大國鋼,389000,13088050,33.75,33.75,33.5,33.55,189
20260109,8416,實威,8000,1473000,182.5,186,182.5,185.5,8
20260109,8421,旭源,28000,373300,13.25,13.45,13.2,13.3,25
20260109,8423,保綠-KY,23000,411300,17.85,17.95,17.8,17.9,11
20260109,8424,惠普,5000,367400,73.4,73.5,73.4,73.5,5
20260109,8426,紅木-KY,16000,441600,27.75,27.85,27.5,27.5,12
20260109,8431,匯鑽科,4404000,343159600,79.2,80.7,75.8,76.6,2968
20260109,8432,東生華,48000,2661100,55.6,55.7,55.3,55.5,38
20260109,8433,弘帆,31000,1566600,50.5,51,50.4,50.5,25
20260109,8435,鉅邁,16000,848100,52.9,53.2,52.9,53,16
20260109,8436,大江,748000,91814500,123,124,120.5,123.5,530
20260109,8437,大地-KY,23000,377850,16.4,16.5,16.4,16.45,15
20260109,8440,綠電,62000,1494150,24.45,24.45,24,24.15,48
20260109,8444,綠河-KY,19000,208950,11.2,11.2,10.9,10.9,18
20260109,8446,華研,71000,6812000,96.4,96.6,95.5,96,63
20260109,8450,霹靂,30000,509500,17,17.25,16.8,17,27
20260109,8455,大拓-KY,34000,841650,23.35,26.2,22.75,24,31
20260109,8472,夠麻吉,9000,601000,66,69,65.1,69,9
20260109,8477,創業家,23000,271400,11.7,12.1,11.7,12.1,19
20260109,8489,三貝德,56000,2236700,39.5,40.5,39.25,40,31
20260109,8905,裕國,6000,187050,31.1,31.45,31,31.45,6
20260109,8906,花王,46000,1698050,36.7,37.5,36.4,36.9,26
20260109,8908,欣雄,68000,2922100,43.3,43.3,42.8,43.2,47
20260109,8916,光隆,62000,3067350,49.55,49.6,49.4,49.6,49
20260109,8917,欣泰,0,0,0,0,0,0,0
20260109,8921,沈氏,1000,18200,18.2,18.2,18.2,18.2,1
20260109,8923,時報,0,0,0,0,0,0,0
20260109,8924,大田,49000,3519500,71.7,72.1,71.7,71.7,36
20260109,8927,北基,451000,10844250,23.85,24.4,23.85,24.2,210
20260109,8928,鉅明,30000,739950,24.7,24.8,24.65,24.65,14
20260109,8929,富堡,24000,398700,16.75,16.8,16.4,16.7,16
20260109,8930,青鋼,62000,1986700,32.15,32.2,32,32.05,27
20260109,8931,大汽電,9000,411300,45.9,45.9,45.4,45.6,8
20260109,8932,智通*,1060000,179049000,171.5,173.5,166.5,170,488
20260109,8933,愛地雅,102000,608170,5.95,6.01,5.95,6,42
20260109,8935,邦泰,281000,4921900,17.95,17.95,17.4,17.5,135
20260109,8936,國統,1189000,64271000,54,54.6,53.2,54.4,668
20260109,8937,合騏,62000,9257500,150,150,148.5,149,48
20260109,8938,明安,376000,27040900,73,73,70.6,72.9,204
20260109,8941,關中,24000,1057850,45,45,43.1,44.2,20
20260109,8942,森鉅,256000,8703750,34.4,34.45,33.8,34,148
20260109,9949,琉園,53000,1282150,24.3,24.75,23.9,24.75,36
20260109,9950,萬國通,116000,1206050,10.35,10.5,10.35,10.4,16
20260109,9951,皇田,67000,3684600,55,55.3,54.8,55,54
20260109,9960,邁達康,7000,151300,21.85,21.85,21.45,21.6,5
20260109,9962,有益,137000,1491550,10.8,11.05,10.75,10.8,67
20260112,1240,茂生農經,25000,1499100,60,60,59.7,60,17
20260112,1259,安心,11000,680900,61,63.3,61,63.3,11
20260112,1264,德麥,18000,5037500,280,280,279.5,279.5,18
20260112,1268,漢來美食,73000,11670500,158.5,161,158,161,59
20260112,1294,漢田生技,86000,6513200,77.1,77.1,75.1,75.8,66
20260112,1295,生合,236000,20766100,86,90,85.6,87.6,200
20260112,1336,台翰,452000,7122450,16,16,15.65,15.7,197
20260112,1565,精華,149000,17216000,114.5,116.5,114.5,116.5,129
20260112,1569,濱川,1253000,63087950,51.1,51.5,49.7,50.1,663
20260112,1570,力肯,145000,4348400,29.65,30.25,29.65,30.2,76
20260112,1580,新麥,62000,8187500,133,133,131.5,133,57
20260112,1584,精剛,1420000,33557650,23.2,24,23,23.65,834
20260112,1586,和勤,1880000,54013800,29.85,29.85,28.1,28.35,1091
20260112,1591,駿吉-KY,115000,5830400,50.8,51.1,49.9,50.8,89
20260112,1593,祺驊,77000,2389800,31.7,31.7,30.45,30.5,69
20260112,1595,川寶,161000,6393550,39.9,40,39.25,39.7,119
20260112,1599,宏佳騰,23000,649550,28.25,28.85,28.15,28.15,15
20260112,1742,台蠟,107000,1719300,16.4,16.4,15.8,16,54
20260112,1777,生泰,79000,5687700,72.4,72.6,71.6,72.6,51
20260112,1781,合世,209000,2546850,11.35,12.35,11.35,12.35,138
20260112,1784,訊聯,1203000,133814000,109,115,108.5,113,847
20260112,1785,光洋科,7734000,495022400,64.2,65.5,63.3,63.5,4441
20260112,1788,杏昌,15000,2054000,136.5,137,136.5,137,14
20260112,1796,金穎生技,17000,794400,46.6,47.2,46.5,47.1,13
20260112,1799,易威,83000,2791650,33.2,33.95,33.2,33.75,57
20260112,1813,寶利徠,44000,606050,13.8,14.2,13.4,14.2,37
20260112,1815,富喬,42252000,3714993600,88.5,89.3,87,87.2,23241
20260112,2035,唐榮,26000,739850,28.25,28.6,28.25,28.6,14
20260112,2061,風青,130000,2388350,18.6,18.6,18.25,18.55,73
20260112,2063,世鎧,38000,944600,24.95,25,24.8,24.95,15
20260112,2064,晉椿,29000,333500,11.35,11.85,11.35,11.75,21
20260112,2065,世豐,90000,2664650,29.75,29.85,29.35,29.55,54
20260112,2066,世德,23000,1122300,48.5,49.8,48.5,48.8,18
20260112,2067,嘉鋼,78000,783290,10.1,10.1,9.9,9.99,37
20260112,2070,精湛,302000,13370300,43.3,44.85,43.1,44.75,224
20260112,2073,雄順,3000,78750,26.25,26.25,26.25,26.25,3
20260112,2221,大甲,42000,1295900,30.55,31,30.55,30.8,37
20260112,2230,泰茂,263000,24625100,93,94.7,92.8,93.3,174
20260112,2235,謚源,9000,297900,33.1,33.1,33.1,33.1,9
20260112,2596,綠意,151000,5822700,38.6,39.9,37.9,38.5,109
20260112,2640,大車隊,80000,10333500,130,130.5,128,130,58
20260112,2641,正德,4140000,86695300,20.95,21.05,20.8,21.05,1683
20260112,2643,捷迅,48000,3503700,73.6,73.6,72.8,72.8,38
20260112,2718,全心投控,50000,2567800,51.3,51.8,50.9,51.5,43
20260112,2719,燦星旅,25000,740200,30,30,29.55,29.6,20
20260112,2724,藝舍-KY,3000,62250,20.25,21,20.25,21,3
20260112,2726,雅茗-KY,40000,506200,12.7,12.8,12.55,12.65,30
20260112,2729,瓦城,46000,8025000,175,176,173,174.5,32
20260112,2732,六角,23000,1584100,68.4,69.5,68.4,69.4,19
20260112,2734,易飛網,92000,1698350,18.3,18.6,18.3,18.6,56
20260112,2736,富野,43000,625150,14.65,14.65,14.5,14.55,35
20260112,2740,天蔥,14000,406850,28.65,30,28.65,29,10
20260112,2743,山富,91000,7373000,82,82,80.5,81.2,75
20260112,2745,五福,283000,30564500,110.5,110.5,107,107.5,211
20260112,2751,王座,24000,1475900,61.8,61.8,61.2,61.6,22
20260112,2752,豆府,37000,7621000,207,207,205.5,206,23
20260112,2754,亞洲藏壽司,16000,1341700,85.5,85.5,83.5,84,14
20260112,2755,揚秦,15000,1781500,118,119.5,118,119.5,13
20260112,2756,聯發國際,152000,12042000,78,80.9,78,80.1,87
20260112,2916,滿心,266000,12648800,48.75,48.75,47.35,47.4,145
20260112,2924,宏太-KY,1000,20000,20,20,20,20,1
20260112,2926,誠品生活,29000,1138450,38.9,40.2,38.9,40.15,20
20260112,2937,集雅社,10000,436150,43.9,44,43.3,43.9,7
20260112,2941,米斯特,2000,84750,42.35,42.4,42.35,42.4,2
20260112,2947,振宇五金,12000,984900,81.9,82.5,81.9,82.1,10
20260112,2948,寶陞,12000,449500,37.4,37.6,37.2,37.5,7
20260112,2949,欣新網,0,0,0,0,0,0,0
20260112,3064,泰偉,1000,46850,46.85,46.85,46.85,46.85,1
20260112,3066,李洲,41000,566150,14,14,13.75,13.75,30
20260112,3067,全域,4000,75050,18.8,18.8,18.75,18.75,4
20260112,3071,協禧,694000,16584350,23.2,24.2,23.2,24.15,378
20260112,3073,天方能源,56000,1718100,30.8,31.15,30,30.8,54
20260112,3078,僑威,4532000,292003600,66,66,64,64.5,2960
20260112,3081,聯亞,6812000,4431954000,632,673,622,673,5431
20260112,3083,網龍,187000,6593750,34.7,35.6,34.7,35.5,138
20260112,3085,新零售,21000,271350,12.9,13,12.85,12.85,11
20260112,3086,華義,131000,26782000,206.5,208,202.5,203.5,113
20260112,3088,艾訊,656000,53836600,81.3,82.7,80.5,81.8,478
20260112,3093,港建*,124000,3116050,25.1,25.55,25,25.05,91
20260112,3095,及成,284000,9148300,32.3,33.95,29.3,29.3,192
20260112,3105,穩懋,53691000,12158274000,220,235,218.5,233,31970
20260112,3114,好德,83000,2150450,25.75,26.05,25.7,26.05,63
20260112,3115,富榮綱,5000,50700,10.15,10.15,10.1,10.1,4
20260112,3118,進階,20000,664150,33.2,33.4,33.05,33.2,16
20260112,3122,笙泉,76000,1604500,21.2,21.35,20.8,21.25,55
20260112,3128,昇銳,342000,9833800,28.75,29.1,28.5,28.7,217
20260112,3131,弘塑,1243000,2303085000,1855,1895,1810,1825,1115
20260112,3141,晶宏,437000,22082050,49.35,51.2,49.35,50.2,305
20260112,3147,大綜,640000,100641500,160.5,161.5,155.5,156.5,551
20260112,3152,璟德,1772000,268160000,143.5,155.5,143,155.5,1334
20260112,3158,嘉實,39000,3531300,91,91.5,90.2,90.2,20
20260112,3162,精確,3085000,186806000,61.9,62.3,59.6,59.6,1814
20260112,3163,波若威,909000,330629000,365.5,370.5,358.5,358.5,710
20260112,3169,亞信,131000,12719000,95.8,98.9,95.8,96.2,108
20260112,3171,炎洲流通,54000,2609850,48.35,48.6,47.9,48.25,46
20260112,3176,基亞,124000,3978450,32.25,32.35,31.85,31.9,97
20260112,3178,公準,214000,13113100,59.6,62.5,59.6,60.5,182
20260112,3188,鑫龍騰,214000,6312850,29.85,29.85,29.35,29.4,118
20260112,3191,雲嘉南,43000,775850,17.8,18.2,17.8,17.9,31
20260112,3205,佰研,158000,8181300,51.5,52.4,50.8,51.7,101
20260112,3206,志豐,26000,827450,32,32,31.55,31.8,13
20260112,3207,耀勝,4383000,361279000,81.2,83.3,78.6,83.3,2081
20260112,3211,順達,4039000,1195813000,304.5,305,292,298,3162
20260112,3213,茂訊,358000,37459000,104,105.5,104,105,240
20260112,3217,優群,717000,115052500,160.5,162.5,159,161,546
20260112,3218,大學光,231000,34652000,149,150.5,149,149.5,186
20260112,3219,倚強科,959000,69418100,71,73.7,70.4,72.6,757
20260112,3221,台嘉碩,587000,13407100,22.75,23.2,22.65,22.8,376
20260112,3224,三顧,74000,3447300,46.6,47.15,46,46.95,52
20260112,3226,龍鋒,64000,2752500,42.6,43.9,39.5,43.9,59
20260112,3227,原相,853000,177968000,208,210,206,209.5,696
20260112,3228,金麗科,249000,31432500,122.5,128,122.5,126.5,209
20260112,3230,錦明,422000,14779500,35.35,35.7,34.5,34.7,307
20260112,3232,昱捷,48000,1129550,23.35,23.85,23.3,23.85,30
20260112,3234,光環,641000,28831500,44.4,45.9,44.3,44.75,431
20260112,3236,千如,10542000,341505600,31.85,33.55,31.35,31.35,5799
20260112,3252,海灣,141000,2615600,18.3,18.6,18.3,18.55,32
20260112,3259,鑫創,87000,1803500,21,21,20.6,20.65,58
20260112,3260,威剛,2897000,779489500,265,274,263.5,274,1460
20260112,3264,欣銓,6023000,771339000,126.5,131,124,131,3768
20260112,3265,台星科,5374000,699497500,129.5,133,126.5,130,3698
20260112,3268,海德威,91000,1534050,16.8,17.2,16.7,17.1,61
20260112,3272,東碩,17000,335700,19.6,19.85,19.6,19.8,12
20260112,3276,宇環,260000,4130500,15.5,16.2,15.5,16,135
20260112,3284,太普高,236000,4738650,20.15,20.3,19.95,20,139
20260112,3285,微端,21000,598050,28.5,28.7,28.2,28.4,18
20260112,3287,廣寰科,75000,2187800,29.15,29.55,28.9,29.15,58
20260112,3288,點晶,24000,402050,17.25,17.25,16.25,16.3,21
20260112,3289,宜特,2113000,259205000,120.5,124.5,119,123,1550
20260112,3290,東浦,761000,35763400,46.5,47.45,46.35,47,418
20260112,3293,鈊象,1144000,841967000,732,741,728,741,930
20260112,3294,英濟,1063000,42147650,40.2,40.4,39.1,39.25,784
20260112,3297,杭特,127000,5235950,40.65,41.6,40.65,41.15,108
20260112,3303,岱稜,1494000,70362900,44.9,48.7,44.85,46.45,1053
20260112,3306,鼎天,440000,21321500,48.05,49.2,46.95,49.2,260
20260112,3310,佳穎,73000,5697500,80.6,80.7,76,78.9,61
20260112,3313,斐成,110000,1604300,14.55,14.8,14.55,14.6,65
20260112,3317,尼克森,381000,17536500,45.6,46.35,45.6,46,228
20260112,3322,建舜電,1156000,18865100,16.2,16.9,15.9,16.1,597
20260112,3323,加百裕,1638000,64588500,39.8,39.9,39.2,39.5,1104
20260112,3324,雙鴻,2278000,2207305000,976,985,961,963,1910
20260112,3325,旭品,481000,8002100,16.5,16.8,16.3,16.65,214
20260112,3332,幸康,28000,1586400,56.2,57.6,55.8,57.3,27
20260112,3339,泰谷,985000,26635050,26.2,27.5,26,27.4,573
20260112,3349,寶德,481000,14900050,30.5,31.4,30.2,31.3,239
20260112,3354,律勝,827000,23332550,27.2,29.1,26.8,28.75,612
20260112,3357,臺慶科,1741000,282074000,161.5,165.5,159,160,1371
20260112,3360,尚立,6296000,103458100,16.25,17,16,16,2749
20260112,3362,先進光,1970000,199319900,94.3,103,94.3,103,1233
20260112,3363,上詮,2694000,1165805500,435,439,425.5,433,2021
20260112,3372,典範,3888000,89818600,23.4,23.65,22.6,23.15,1793
20260112,3373,熱映,110000,1920650,17.3,17.6,17.3,17.4,72
20260112,3374,精材,16731000,2982331000,172,185,169.5,184,11114
20260112,3379,彬台,234000,11677800,50,50.2,49.55,49.8,161
20260112,3388,崇越電,64000,3950300,61.7,62,61.6,61.8,55
20260112,3390,旭軟,357000,8651150,24.15,24.45,24,24.4,213
20260112,3402,漢科,2863000,400297000,140.5,145,138,139.5,2208
20260112,3426,台興,19000,768100,41.05,41.05,40.2,40.55,17
20260112,3430,奇鈦科,3073000,254825400,80.3,86,80.3,82.8,1981
20260112,3434,哲固,109000,3329950,30.8,30.8,30.35,30.4,66
20260112,3438,類比科,138000,7393500,53.8,53.9,53.4,53.4,124
20260112,3441,聯一光,177000,6731200,37.75,38.45,37.65,37.8,124
20260112,3444,利機,149000,11084800,73.9,74.8,73.6,74.3,96
20260112,3455,由田,6389000,739957500,110.5,121.5,108,121.5,3467
20260112,3465,進泰電子,24000,1135750,47.5,48.5,46.3,48.5,20
20260112,3466,德晉,293000,11819050,40.1,40.8,40.05,40.25,186
20260112,3467,台灣精材,15000,679750,45.5,46.1,44.5,45,14
20260112,3479,安勤,276000,25644700,93,93.5,92.5,92.7,233
20260112,3483,力致,509000,45090200,89.4,89.7,88.1,88.2,399
20260112,3484,崧騰,321000,15600200,48.2,49,47.75,49,200
20260112,3489,森寶,46000,1032150,22.5,22.55,22.3,22.35,26
20260112,3490,單井,490000,12547300,25.3,25.95,25.1,25.7,216
20260112,3491,昇達科,3900000,3151609000,783,833,782,796,3345
20260112,3492,長盛,136000,3528900,26,26.2,25.75,25.95,85
20260112,3498,陽程,2179000,117785900,54.4,55.4,53,54.3,1267
20260112,3499,環天科,655000,12103250,17.85,19,17.35,19,385
20260112,3508,位速,135000,3187700,23.55,23.85,23.5,23.55,77
20260112,3511,矽瑪,447000,9677450,21.3,21.9,21.25,21.65,216
20260112,3512,皇龍,43000,923650,21.5,21.65,21.25,21.6,33
20260112,3516,亞帝歐,14000,277200,19.9,19.9,19.75,19.8,10
20260112,3520,華盈,152000,2421050,15.95,16.1,15.85,15.9,91
20260112,3521,鴻翊,187000,2727550,15.15,15.15,14.35,14.5,106
20260112,3522,御嵿,178000,3132050,17.2,17.95,17.2,17.7,116
20260112,3523,迎輝,55000,991600,18.3,18.3,17.8,18.05,27
20260112,3526,凡甲,218000,54031000,249.5,250.5,246.5,248.5,186
20260112,3527,聚積,83000,4710200,55,57.9,55,57.4,62
20260112,3529,力旺,515000,870020000,1680,1720,1660,1695,461
20260112,3531,先益,2000,43600,21.1,22.5,21.1,22.5,2
20260112,3537,堡達,555000,28401600,51.4,52.1,50.5,50.5,402
20260112,3540,曜越,740000,23712100,33.1,33.1,31.65,31.7,475
20260112,3541,西柏,375000,9685750,26.45,26.45,25.3,25.3,249
20260112,3546,宇峻,921000,76704100,84.5,85.5,81.7,81.7,676
20260112,3548,兆利,246000,21962300,88,91,88,89.1,194
20260112,3551,世禾,3502000,720008500,201.5,209,201.5,206,2748
20260112,3552,同致,128000,7733900,60.1,60.8,60.1,60.4,111
20260112,3555,博士旺,325000,27864700,85.8,87.9,84.4,85.9,246
20260112,3556,禾瑞亞,80000,2980100,37.3,37.5,37.1,37.2,59
20260112,3558,神準,728000,97072000,128,136.5,128,134.5,548
20260112,3564,其陽,82000,3925150,47.8,48.3,47.35,48.2,76
20260112,3567,逸昌,77000,1975550,25.35,26.3,25.35,25.5,46
20260112,3570,大塚,62000,10218000,165.5,165.5,163.5,165.5,51
20260112,3577,泓格,145000,9046700,62,63,61.7,62.5,98
20260112,3580,友威科,2786000,197368500,69,71.9,69,70.7,2079
20260112,3581,博磊,987000,71458800,72.4,72.4,72.4,72.4,497
20260112,3587,閎康,361000,69706500,192,194.5,191,193,293
20260112,3594,磐儀,225000,8136550,36.15,36.55,36.05,36.05,138
20260112,3597,映興,31000,786750,25.5,25.5,25.3,25.3,23
20260112,3609,三一東林,333000,12671200,39.15,39.15,37.25,38.05,208
20260112,3611,鼎翰,15000,3015000,200,201.5,200,201,15
20260112,3615,安可,417000,10737850,25.75,26.05,25.6,25.75,261
20260112,3623,富晶通,2725000,86153050,31.2,32.55,31,31.05,1821
20260112,3624,光頡,8384000,514162200,61.2,63,60.4,60.5,5180
20260112,3625,西勝,605000,12160550,20.15,20.25,19.9,20,298
20260112,3628,盈正,216000,14875200,67.7,69.5,67.7,69.5,168
20260112,3629,地心引力,10000,260250,26.45,26.45,24.85,25,9
20260112,3630,新鉅科,3406000,109868750,31.4,33.7,31.4,32.15,2044
20260112,3631,晟楠,81000,1873050,23.35,23.4,22.8,23.4,67
20260112,3632,研勤,7000,65130,9.3,9.33,9.3,9.3,7
20260112,3646,艾恩特,80000,1967000,24.25,25,24.25,24.8,64
20260112,3663,鑫科,3759000,216026300,56.4,57.9,56,57.9,2001
20260112,3664,安瑞-KY,163000,2671600,17.05,17.05,15.95,16.35,96
20260112,3666,光耀,147000,4524350,31.2,31.2,30.25,30.5,106
20260112,3672,康聯訊,79000,929250,11.85,12.1,11.6,12.1,59
20260112,3675,德微,344000,47818000,135,140.5,135,139,250
20260112,3680,家登,2607000,1097996500,420.5,426,412,425,2157
20260112,3684,榮昌,117000,7131300,58.4,62.8,58.4,60.4,102
20260112,3685,元創精密,564000,22403350,39,40.4,39,40,356
20260112,3687,歐買尬,192000,16063300,82.5,84.4,82.5,83.5,147
20260112,3689,湧德,4394000,547744500,124,127,122,125.5,2733
20260112,3691,碩禾,1324000,111197100,82,85.3,81.5,84.4,939
20260112,3693,營邦,4207000,1561484000,352,378,352,378,3017
20260112,3707,漢磊,10983000,618446900,54,57.6,54,56.5,6229
20260112,3709,鑫聯大投控,3463000,218063300,62.9,63.9,61.9,63.8,2107
20260112,3710,連展投控,580000,3320160,5.68,5.79,5.65,5.72,139
20260112,3713,新晶投控,478000,11183000,22.7,23.5,22.7,23.35,215
20260112,4102,永日,58000,1159200,19.95,20.05,19.9,20,28
20260112,4105,東洋,534000,43954500,83,83.3,81.8,82.4,403
20260112,4107,邦特,95000,11790500,123.5,125,123,124.5,68
20260112,4109,加捷生醫,491000,7241850,14.9,14.9,14.6,14.7,149
20260112,4111,濟生,122000,3571300,29.15,29.4,29.15,29.2,66
20260112,4113,聯上,153000,3480200,22.7,23,22.5,23,109
20260112,4114,健喬,831000,27614900,33.2,33.45,33.1,33.1,423
20260112,4116,明基醫,39000,1740700,44.6,44.8,44.55,44.75,20
20260112,4120,友華,42000,1868550,43.9,45.35,43.9,44.5,29
20260112,4121,優盛,88000,1335400,15.2,15.25,15.15,15.15,59
20260112,4123,晟德,1056000,43100700,41.2,41.2,40.5,40.95,575
20260112,4126,太醫,62000,5120000,83.3,83.3,82.1,82.4,52
20260112,4127,天良,49000,1480350,30,30.55,29.85,30,30
20260112,4128,中天,2920000,59698950,20.4,20.9,20.05,20.35,1421
20260112,4129,聯合,346000,38217500,113,113,109.5,110.5,181
20260112,4130,健亞,7329000,261898700,34.25,36.55,33.5,36.55,2313
20260112,4131,浩泰,119000,4888750,41.75,41.8,40.4,41.25,47
20260112,4138,曜亞,43000,2597900,59.9,60.9,59.8,60.8,40
20260112,4139,馬光-KY,5000,124500,25.4,25.4,24.6,24.8,5
20260112,4147,中裕,739000,45539700,61.5,62.5,60.9,61.4,511
20260112,4153,鈺緯,27000,944500,35.1,35.3,34.8,34.9,22
20260112,4154,樂威科-KY,0,0,0,0,0,0,0
20260112,4157,太景*-KY,10022000,147994850,15.35,15.55,14.4,14.65,3470
20260112,4160,訊聯基因,213000,11163900,52.7,53.7,51.3,52.6,169
20260112,4161,聿新科,86000,2153050,25.25,25.25,24.85,25,43
20260112,4162,智擎,1170000,82890000,72,72,70.4,70.7,847
20260112,4163,鐿鈦,11000,1028800,93,94.5,93,93.5,11
20260112,4166,友霖,115000,3143900,27.5,27.5,27.2,27.35,67
20260112,4167,松瑞藥,5216000,104450250,20.25,20.4,19.65,19.85,2192
20260112,4168,醣聯,530000,14048900,26.65,27.1,25.95,26.5,292
20260112,4171,瑞基,948000,18993400,20.75,20.75,19.5,19.6,502
20260112,4173,久裕,128000,2803850,21.8,22.1,21.75,21.8,90
20260112,4174,浩鼎,713000,18721450,26.6,26.6,26.1,26.15,374
20260112,4175,杏一,14000,813500,58,58.4,57.8,58.4,13
20260112,4183,福永生技,9000,149900,16.8,16.8,16.5,16.8,6
20260112,4188,安克,72000,1024500,14.2,14.5,14.2,14.3,37
20260112,4192,杏國,5000,121800,24.45,24.5,24.15,24.2,5
20260112,4198,欣大健康,19000,584350,31.5,31.5,30,30.95,18
20260112,4205,中華食,26000,2095000,80.5,81,80.4,80.7,22
20260112,4207,環泰,236000,4347100,18.45,18.6,18.35,18.5,90
20260112,4303,信立,988000,60895600,61.6,62,61.1,61.3,651
20260112,4304,勝昱,27000,876600,32.5,32.5,32.45,32.45,17
20260112,4305,世坤,7000,292800,41.85,41.9,41.8,41.85,5
20260112,4401,東隆興,35000,573450,16.5,16.5,16.3,16.35,15
20260112,4402,郡都開發,41000,821600,20,20.25,19.85,20.2,36
20260112,4406,新昕纖,0,0,0,0,0,0,0
