日期,代號,名稱,成交量,成交值,開盤,最高,最低,收盤,成交筆數
20260203,7714,創泓科技,81000,12063500,150.5,152,147,148,74
20260203,7715,裕山,101000,3193550,31.65,31.95,31.25,31.25,74
20260203,7716,昱臺國際,0,0,0,0,0,0,0
20260203,7717,萊德光電-KY,117000,70024000,610,610,581,603,110
20260203,7718,友鋮,2000,89000,44.5,44.5,44.5,44.5,2
20260203,7723,築間,113000,3637000,32.2,32.5,31.95,32.15,74
20260203,7728,光焱科技,1173000,939532000,790,816,780,816,991
20260203,7734,印能科技,563000,724805000,1250,1300,1250,1300,466
20260203,7738,東聯互動,39000,6624000,172,175,169,169,29
20260203,7743,金利食安,55000,1121800,20.55,20.55,20.25,20.3,37
20260203,7744,崴寶,95000,28519500,296.5,303.5,295.5,302,72
20260203,7747,昕奇雲端,31000,3682500,115.5,119.5,115.5,119.5,18
20260203,7751,竑騰,249000,210802000,839,861,830,842,228
20260203,7753,星亞,13000,569000,43.8,43.9,43.1,43.1,12
20260203,7757,金色三麥,41000,4508500,110.5,111,109,109,36
20260203,7767,仁大資訊,24000,1143800,47,48,47,47.75,17
20260203,7770,君曜,7000,382900,54.7,54.7,54.7,54.7,3
20260203,7777,能率亞洲,1527000,54292700,36.6,36.6,33,35.65,1057
20260203,7782,光速火箭,12000,324450,27.5,27.5,26.9,27.05,11
20260203,7792,安葆,599000,208231000,350,358.5,340,347,398
20260203,7805,威聯通,87000,50010000,576,585,565,578,84
20260203,7810,捷創科技,227000,46866500,216,216,201,207,209
20260203,8024,佑華,128000,1749350,14.55,14.55,13.15,13.15,101
20260203,8027,鈦昇,6226000,708603000,112.5,117.5,108.5,117,3737
20260203,8032,光菱,23000,847150,37,37,36.7,36.8,22
20260203,8034,榮群,316000,7432450,23.55,23.75,23.25,23.6,217
20260203,8038,長園科,1068000,51618050,48.8,50,47.2,47.65,703
20260203,8040,九暘,245000,11239350,46.7,46.9,45.05,46.6,182
20260203,8042,金山電,2151000,121376500,57.6,58.8,55,55,1272
20260203,8043,蜜望實,3709000,292621900,79.4,82.7,76.8,77.1,2319
20260203,8044,網家,453000,12430800,27.8,27.95,27.2,27.4,295
20260203,8047,星雲,151000,7119250,46.45,48.85,46.45,48.1,89
20260203,8048,德勝,333000,18185000,54.2,55.8,53.9,54.4,250
20260203,8049,晶采,74000,1951750,26.6,26.6,26.15,26.45,42
20260203,8050,廣積,135000,5659500,42.2,42.3,41.65,42,102
20260203,8054,安國,4181000,527967000,128.5,131.5,122,126,2815
20260203,8059,凱碩,287000,5769950,20.5,20.5,19.7,19.85,190
20260203,8064,東捷,3067000,161027700,52.8,54.2,51.2,53,2030
20260203,8066,來思達,8000,162800,20,20.6,20,20.45,7
20260203,8067,志旭,9000,122850,13.7,13.7,13.55,13.55,8
20260203,8068,全達,374000,8798050,23.65,24.1,23.05,23.7,274
20260203,8069,元太,5499000,938746000,173.5,174,168.5,170.5,3147
20260203,8071,能率網通,176000,3075100,17.75,17.8,17.35,17.4,97
20260203,8074,鉅橡,4353000,277366100,61.9,65,60.9,65,2296
20260203,8076,伍豐,581000,13293700,23.1,23.2,22.6,22.8,272
20260203,8077,洛碁,0,0,0,0,0,0,0
20260203,8080,泰霖,108000,3294950,31.25,31.25,29.95,30.8,87
20260203,8083,瑞穎,73000,12233000,170,170.5,166.5,167.5,67
20260203,8084,巨虹,155000,8162000,54,54.4,51.6,53.5,120
20260203,8085,福華,164000,2739500,16.85,17,16.55,16.75,110
20260203,8086,宏捷科,2361000,253214500,107.5,109,105,108,1762
20260203,8087,麗升能源,21000,605650,29.1,29.1,28.5,28.9,18
20260203,8088,品安,15889000,919892400,61.4,62.2,54.2,54.4,9369
20260203,8089,康全電訊,141000,3889900,28.8,28.8,27.15,27.4,110
20260203,8091,翔名,253000,35014500,138,140.5,136.5,138,156
20260203,8092,建暐,65000,943750,14.75,14.75,14.4,14.4,41
20260203,8093,保銳,39000,763400,20,20,19.5,19.95,20
20260203,8096,擎亞,6581000,489985400,76.5,76.5,72.3,73.9,3918
20260203,8097,常珵,247000,14151600,55.5,59.8,55.5,56.1,162
20260203,8099,大世科,322000,22573500,70,71.2,69.5,70.2,120
20260203,8102,傑霖科技,10000,567300,57,57,56.5,56.5,10
20260203,8107,大億金茂,86000,1306500,15.35,15.35,15.05,15.3,57
20260203,8109,博大,96000,10136500,106.5,106.5,105,106,77
20260203,8111,立碁,2925000,195786000,66.4,69.9,64.8,65.4,2072
20260203,8121,越峰,454000,12114400,26.55,27.35,26.1,27.1,268
20260203,8147,正淩,633000,68708000,102,110.5,102,107,404
20260203,8155,博智,2351000,501950500,220.5,220.5,209.5,214.5,1644
20260203,8171,天宇,134000,3868050,29.35,29.7,28.35,28.35,104
20260203,8176,智捷,80000,878950,10.75,11.1,10.75,11,35
20260203,8182,加高,69000,1883800,27.1,27.6,27.05,27.35,55
20260203,8183,精星,237000,7353250,31.1,31.45,30.75,31.2,155
20260203,8227,巨有科技,572000,78069000,138.5,139,133,139,461
20260203,8234,新漢,744000,52653200,71,72.1,69.7,70.5,478
20260203,8240,華宏,700000,27813850,41.4,41.65,38.6,39.5,437
20260203,8255,朋程,204000,25676500,129,129,125,125,135
20260203,8272,全景軟體,7000,552600,80.1,80.1,78.2,79.4,7
20260203,8277,商丞,286000,2823910,9.88,9.97,9.8,9.85,174
20260203,8279,生展,32000,4207000,133,133,130,132,32
20260203,8284,三竹,2000,126500,63.4,63.4,63.1,63.1,2
20260203,8289,泰藝,1029000,25363350,23.3,24.8,23.1,24.8,436
20260203,8299,群聯,18172000,37245750000,2275,2275,1935,1990,13661
20260203,8342,益張,7000,586900,83.5,85.1,82.8,85.1,7
20260203,8349,恒耀,87000,3760750,43.35,43.65,43,43.4,75
20260203,8354,冠好,49000,746300,15.2,15.35,15.2,15.2,22
20260203,8358,金居,2182000,534989500,250,250,236.5,247.5,1270
20260203,8383,千附,104000,4218350,40.6,40.85,40.3,40.6,84
20260203,8390,金益鼎,1686000,158323200,94.2,96.1,92.8,93.3,1020
20260203,8401,白紗科,52000,1505700,29.15,29.4,28.8,28.8,45
20260203,8403,盛弘,101000,2387400,23.55,23.75,23.55,23.55,47
20260203,8409,商之器,11000,228450,20.8,20.8,20.75,20.75,7
20260203,8410,森田,35000,1295250,37.8,37.8,36.7,37.3,24
20260203,8415,大國鋼,350000,11842800,34.05,34.3,33.55,33.9,171
20260203,8416,實威,2000,357500,177.5,180,177.5,180,2
20260203,8421,旭源,18000,233850,13.05,13.05,12.95,13.05,12
20260203,8423,保綠-KY,8000,148400,18.5,18.6,18.5,18.55,7
20260203,8424,惠普,6000,436500,72.4,73,72.4,72.9,6
20260203,8426,紅木-KY,21000,572300,27.3,27.6,27.1,27.45,13
20260203,8431,匯鑽科,1776000,109532300,61,64.3,59.2,62,1146
20260203,8432,東生華,13000,723100,55.4,55.9,55.3,55.9,11
20260203,8433,弘帆,9000,493500,55.3,55.3,54.5,55,8
20260203,8435,鉅邁,4000,213200,53.3,53.3,53.3,53.3,3
20260203,8436,大江,812000,123268500,153.5,155,150,151.5,604
20260203,8437,大地-KY,90000,1403600,16.05,16.05,15.45,15.5,56
20260203,8440,綠電,68000,1745550,26.25,26.25,25.5,25.6,57
20260203,8444,綠河-KY,72000,724550,10.05,10.4,10,10.05,39
20260203,8446,華研,28000,2632700,94,94.2,93.8,94,27
20260203,8450,霹靂,34000,575050,17,17.1,16.85,16.95,26
20260203,8455,大拓-KY,2000,40800,20.4,20.4,20.4,20.4,2
20260203,8472,夠麻吉,9000,536500,60,61.8,58.9,61.8,7
20260203,8477,創業家,58000,753450,13,13.05,12.85,13.05,24
20260203,8489,三貝德,50000,1846200,37.1,37.45,36.5,37.45,42
20260203,8905,裕國,279000,9971350,36.2,36.25,35.5,36.05,185
20260203,8906,花王,34000,1123950,33.3,33.3,33,33.05,23
20260203,8908,欣雄,46000,1920650,41.8,41.85,41.7,41.75,35
20260203,8916,光隆,107000,5236150,49.05,49.15,48.8,49.05,80
20260203,8917,欣泰,10000,566800,56.7,56.7,56.5,56.7,8
20260203,8921,沈氏,1000,18400,18.4,18.4,18.4,18.4,1
20260203,8923,時報,0,0,0,0,0,0,0
20260203,8924,大田,56000,3965100,71,71.2,70.5,71.1,44
20260203,8927,北基,827000,19705200,24.15,24.2,23.45,23.95,400
20260203,8928,鉅明,21000,548050,26.15,26.45,26,26.45,12
20260203,8929,富堡,12000,196300,16.4,16.5,16.25,16.5,11
20260203,8930,青鋼,76000,2289900,30.1,30.3,30,30,41
20260203,8931,大汽電,28000,1256150,44.8,45,44.7,44.95,13
20260203,8932,智通*,4777000,989079000,207,210,202.5,208,2926
20260203,8933,愛地雅,753000,5730740,7.11,7.78,7.11,7.57,365
20260203,8935,邦泰,553000,11163900,20.9,20.9,19.9,20,296
20260203,8936,國統,1590000,80592200,51.4,51.6,50.4,50.6,801
20260203,8937,合騏,146000,18641500,132,132,125,129.5,123
20260203,8938,明安,279000,19855800,71,72,70.2,70.8,149
20260203,8941,關中,6000,277400,46.45,46.6,45.05,46.4,5
20260203,8942,森鉅,257000,9624900,38.2,38.2,36.85,37.75,140
20260203,9949,琉園,33000,867000,26.6,26.75,26.15,26.15,11
20260203,9950,萬國通,431000,4786100,11.6,11.6,10.7,10.9,210
20260203,9951,皇田,107000,5874000,54.9,55.9,54.5,54.8,53
20260203,9960,邁達康,8000,184800,23.1,23.1,23.1,23.1,8
20260203,9962,有益,82000,940050,11.45,11.65,11.3,11.55,42
20260204,1240,茂生農經,13000,780600,60.1,60.1,60,60.1,11
20260204,1259,安心,4000,242500,60.5,61,60.5,61,4
20260204,1264,德麥,7000,1950000,278.5,279,278.5,279,5
20260204,1268,漢來美食,10000,1597000,160,160,159,159.5,9
20260204,1294,漢田生技,34000,2684500,80.8,80.8,77.6,79.9,31
20260204,1295,生合,29000,2310000,80,80,79.4,79.4,27
20260204,1336,台翰,76000,1206300,15.85,16,15.85,15.95,30
20260204,1565,精華,125000,14074000,112,113.5,111,113,95
20260204,1569,濱川,296000,15413600,51.8,52.8,51.7,52,227
20260204,1570,力肯,208000,6572050,30.65,32.4,30.65,32,101
20260204,1580,新麥,27000,3501500,130,130,129,130,23
20260204,1584,精剛,1820000,45597700,24.9,25.4,24.5,25.35,911
20260204,1586,和勤,285000,7017750,24.6,24.9,24.45,24.6,231
20260204,1591,駿吉-KY,198000,9995500,49.8,51.5,49.2,50.2,139
20260204,1593,祺驊,18000,523300,29.05,29.15,29,29.15,15
20260204,1595,川寶,497000,20640900,41,42.3,40.7,41.4,325
20260204,1599,宏佳騰,5000,130950,26.2,26.2,26.15,26.2,5
20260204,1742,台蠟,70000,1184650,16.8,17,16.6,16.6,43
20260204,1777,生泰,10000,718400,72.1,72.1,71.7,71.9,10
20260204,1781,合世,38000,486600,13,13,12.7,12.9,28
20260204,1784,訊聯,139000,13441800,95,98.2,94.5,98.2,112
20260204,1785,光洋科,2717000,165306000,60.7,61.3,60.2,61.3,1631
20260204,1788,杏昌,9000,1223500,136,136.5,135.5,136.5,9
20260204,1796,金穎生技,14000,619550,44.3,44.5,44.05,44.5,12
20260204,1799,易威,151000,4860600,32.55,33,31.8,32.7,99
20260204,1813,寶利徠,9000,119250,13.3,13.5,13.2,13.5,8
20260204,1815,富喬,109064000,10490173200,96.9,99.3,92.4,97,59136
20260204,2035,唐榮,0,0,0,0,0,0,0
20260204,2061,風青,621000,11676850,19.05,19.35,18.4,18.85,292
20260204,2063,世鎧,8000,211000,26.3,26.4,26.3,26.4,5
20260204,2064,晉椿,0,0,0,0,0,0,0
20260204,2065,世豐,32000,1044400,32.2,33,32.2,32.95,28
20260204,2066,世德,12000,620900,51,52,51,51.7,12
20260204,2067,嘉鋼,534000,5459200,9.96,10.75,9.96,10.65,143
20260204,2070,精湛,165000,6740050,39.8,41.3,39.8,41,86
20260204,2073,雄順,0,0,0,0,0,0,0
20260204,2221,大甲,25000,755350,30.15,30.3,30.15,30.3,14
20260204,2230,泰茂,226000,19499400,87,87.2,85,87.1,169
20260204,2235,謚源,1000,35150,35.15,35.15,35.15,35.15,1
20260204,2596,綠意,66000,2318550,34.75,35.5,34.6,35.25,46
20260204,2640,大車隊,35000,4339000,124,124.5,123.5,123.5,23
20260204,2641,正德,1648000,33088150,20,20.2,19.8,20.2,769
20260204,2643,捷迅,36000,2600600,72.2,72.4,72.2,72.4,25
20260204,2718,全心投控,39000,1900750,48.7,48.9,48.6,48.75,33
20260204,2719,燦星旅,14000,395150,28.4,28.4,28.1,28.1,12
20260204,2724,藝舍-KY,2000,40350,20.35,20.35,20,20,2
20260204,2726,雅茗-KY,123000,1524600,11.75,12.8,11.75,12.15,88
20260204,2729,瓦城,10000,1716500,171,172,171,172,8
20260204,2732,六角,11000,738300,68,68.8,66.3,66.6,11
20260204,2734,易飛網,73000,1289300,17.6,17.8,17.55,17.75,53
20260204,2736,富野,94000,1295550,13.85,13.85,13.65,13.8,61
20260204,2740,天蔥,20000,901200,46.3,46.4,43,45.25,20
20260204,2743,山富,64000,5016100,77.6,78.9,77.6,78.8,53
20260204,2745,五福,69000,7139000,103,104,103,103.5,64
20260204,2751,王座,11000,656700,59.7,60.1,59.6,59.6,8
20260204,2752,豆府,7000,1439000,205,207,205,207,5
20260204,2754,亞洲藏壽司,14000,1093000,77.8,78.5,77.8,78.5,11
20260204,2755,揚秦,40000,4626000,112.5,116.5,112.5,116,33
20260204,2756,聯發國際,52000,4022300,77,78.4,76,78.3,45
20260204,2916,滿心,4000,187200,46.8,46.9,46.7,46.9,4
20260204,2924,宏太-KY,2000,38250,19.15,19.15,19.1,19.1,2
20260204,2926,誠品生活,11000,417300,37.8,38,37.8,37.9,7
20260204,2937,集雅社,1000,44000,44,44,44,44,1
20260204,2941,米斯特,8000,320000,40,40,40,40,7
20260204,2947,振宇五金,18000,1456300,80.9,81,80.9,80.9,15
20260204,2948,寶陞,3000,114200,38,38.2,38,38.2,3
20260204,2949,欣新網,1000,64900,64.9,64.9,64.9,64.9,1
20260204,3064,泰偉,6000,268600,47.6,47.6,43.6,45.05,6
20260204,3066,李洲,63000,911200,14.35,14.7,14.35,14.5,41
20260204,3067,全域,0,0,0,0,0,0,0
20260204,3071,協禧,137000,3248350,23.25,24,23.25,24,95
20260204,3073,天方能源,180000,5553950,30.35,31.5,30.1,30.6,131
20260204,3078,僑威,433000,27237100,62.6,63.2,62.2,63.2,318
20260204,3081,聯亞,655000,727895000,1085,1135,1085,1135,490
20260204,3083,網龍,89000,2934600,32.9,33.2,32.85,32.95,77
20260204,3085,新零售,2000,26450,13.1,13.35,13.1,13.35,2
20260204,3086,華義,144000,33196500,226,233,226,233,118
20260204,3088,艾訊,115000,9486000,82.3,82.9,82,82.6,102
20260204,3093,港建*,60000,1549800,26.05,26.05,25.75,25.8,39
20260204,3095,及成,9000,279300,31.2,32.25,30.5,30.5,8
20260204,3105,穩懋,24802000,5999744500,236,253,228,251.5,15823
20260204,3114,好德,48000,1225400,25.35,25.7,25.35,25.7,32
20260204,3115,富榮綱,11000,116100,10.8,10.9,10.35,10.65,9
20260204,3118,進階,21000,693400,33.4,33.4,32.85,32.95,14
20260204,3122,笙泉,118000,2905650,24.25,25,24.05,24.55,84
20260204,3128,昇銳,189000,5054950,26.15,27,26.1,26.7,128
20260204,3131,弘塑,418000,673735000,1625,1625,1595,1615,369
20260204,3141,晶宏,214000,9723600,45.05,45.8,44.6,45.5,155
20260204,3147,大綜,397000,66902500,169,170.5,166,168.5,333
20260204,3152,璟德,1330000,210931000,151.5,164.5,151.5,163.5,1025
20260204,3158,嘉實,5000,446900,88.8,89.7,88.8,89.3,5
20260204,3162,精確,1698000,103679900,60,62.4,59.8,60.6,965
20260204,3163,波若威,2152000,1038879000,468,490,468,490,1343
20260204,3169,亞信,64000,6138900,95.3,96.3,95.3,96.1,60
20260204,3171,炎洲流通,5000,240000,48,48,48,48,1
20260204,3176,基亞,116000,3714450,32.05,32.15,31.85,32.1,83
20260204,3178,公準,211000,12469700,55.8,60.9,55.8,59.3,185
20260204,3188,鑫龍騰,165000,4813100,28.65,29.5,28.65,29.5,106
20260204,3191,雲嘉南,18000,279600,15.6,15.6,15.3,15.6,14
20260204,3205,佰研,62000,2972250,47.55,48.25,47.55,47.9,46
20260204,3206,志豐,24000,762700,31.8,31.8,31.7,31.8,16
20260204,3207,耀勝,218000,14758200,67.5,68.4,67.2,67.9,191
20260204,3211,順達,3990000,1237890000,314,316,305.5,311.5,3184
20260204,3213,茂訊,168000,16945900,99.4,101.5,99.4,101.5,120
20260204,3217,優群,235000,36809500,156,158,154.5,158,211
20260204,3218,大學光,102000,14341000,140.5,142,140,141,84
20260204,3219,倚強科,162000,9802100,59.4,61.2,59.4,61.2,112
20260204,3221,台嘉碩,17422000,532345550,29.2,31.5,29.05,31.15,9570
20260204,3224,三顧,24000,1074700,44.5,45.3,44.2,45.15,19
20260204,3226,龍鋒,6000,326800,54.4,54.6,54.4,54.4,5
20260204,3227,原相,1287000,249800500,194,196.5,192,195.5,1057
20260204,3228,金麗科,344000,45326000,133.5,134,130,133,240
20260204,3230,錦明,3668000,114874050,32.35,32.6,30.25,31.15,2257
20260204,3232,昱捷,31000,703550,22.7,22.8,22.6,22.65,17
20260204,3234,光環,3090000,183450800,55.1,60.6,54.5,60.6,1464
20260204,3236,千如,1860000,55307150,29.3,30.45,29.05,30.1,1228
20260204,3252,海灣,19000,352100,18.15,18.75,18.15,18.65,5
20260204,3259,鑫創,94000,1781450,19.2,19.7,18.8,18.85,58
20260204,3260,威剛,18965000,6140510000,307.5,337.5,307,333,11795
20260204,3264,欣銓,7437000,1131101000,154,155,150,154,4305
20260204,3265,台星科,954000,130580000,135.5,140,133.5,139.5,776
20260204,3268,海德威,47000,768850,16.3,16.55,16.3,16.45,16
20260204,3272,東碩,22000,432700,19.6,19.7,19.6,19.7,15
20260204,3276,宇環,57000,825900,14.35,14.65,14.35,14.5,36
20260204,3284,太普高,85000,1713650,20.2,20.5,20,20.5,42
20260204,3285,微端,315000,9589200,30.65,31.95,29.5,30.6,258
20260204,3287,廣寰科,38000,1152200,30.5,30.8,30.15,30.3,35
20260204,3288,點晶,9000,143600,15.95,16.05,15.9,16.05,9
20260204,3289,宜特,3617000,485516000,127.5,138,126.5,136.5,2480
20260204,3290,東浦,878000,43505200,49.8,50,49,49.6,453
20260204,3293,鈊象,2257000,1564896000,702,702,689,691,1871
20260204,3294,英濟,703000,26137700,36.65,37.75,36.3,37.75,532
20260204,3297,杭特,95000,3677900,38.75,39.05,38.5,38.95,87
20260204,3303,岱稜,92000,4201350,45.95,45.95,45.2,45.9,71
20260204,3306,鼎天,258000,12370700,46.8,48.5,46.75,47.95,178
20260204,3310,佳穎,78000,5570900,71.2,72.8,70,71.3,48
20260204,3313,斐成,139000,1852450,13.15,13.55,13.05,13.4,77
20260204,3317,尼克森,411000,19698950,47.5,48.4,47.25,48.35,280
20260204,3322,建舜電,221000,3472350,15.45,16,15.4,16,110
20260204,3323,加百裕,3484000,139228700,39.25,41.45,38.5,41.05,2286
20260204,3324,雙鴻,4390000,4435617000,1000,1030,992,1015,3473
20260204,3325,旭品,314000,4773050,15,15.5,14.8,15.45,148
20260204,3332,幸康,8000,446000,55.7,56,55.5,55.7,7
20260204,3339,泰谷,474000,13540500,28.45,29.2,28,28,309
20260204,3349,寶德,197000,5762300,29.2,29.65,28.85,29.35,109
20260204,3354,律勝,292000,7182950,24.5,24.95,24.2,24.9,199
20260204,3357,臺慶科,562000,85634000,150,154,150,153.5,460
20260204,3360,尚立,286000,4168500,14.4,14.7,14.3,14.7,153
20260204,3362,先進光,394000,41298500,105,105.5,103.5,105,267
20260204,3363,上詮,4145000,1796066000,429,441.5,422,441.5,3097
20260204,3372,典範,514000,10804550,21,21.3,20.35,21,320
20260204,3373,熱映,146000,2716300,18.5,18.75,18.35,18.7,92
20260204,3374,精材,1526000,249812000,163,165.5,161,165.5,1201
20260204,3379,彬台,279000,12874400,45.1,47,45.05,46.2,177
20260204,3388,崇越電,37000,2290200,61.8,62.1,61.7,61.9,27
20260204,3390,旭軟,140000,3175700,22.2,22.85,22.2,22.75,78
20260204,3402,漢科,271000,34856500,128,129.5,128,129.5,221
20260204,3426,台興,27000,1180450,43.3,44.9,43.3,44.9,20
20260204,3430,奇鈦科,211000,13619000,64,65.4,63.5,64.8,146
20260204,3434,哲固,183000,5622250,30.95,31.35,30.5,30.9,132
20260204,3438,類比科,78000,3754100,47.3,48.6,47.3,48.3,70
20260204,3441,聯一光,73000,2604850,35.4,36.1,35.4,36.1,61
20260204,3444,利機,237000,16002400,66.3,68.5,66.3,68.2,180
20260204,3455,由田,1182000,130704500,108,112.5,107.5,112.5,694
20260204,3465,進泰電子,17000,764250,46.4,46.4,44.15,45.75,15
20260204,3466,德晉,596000,22421700,38.5,38.5,37.1,38.05,348
20260204,3467,台灣精材,8000,319200,38.95,41,38.95,40.15,8
20260204,3479,安勤,142000,12782500,89,90.7,89,90,121
20260204,3483,力致,353000,30274800,83.2,86.8,83.2,86.8,265
20260204,3484,崧騰,194000,9592400,48.6,50.1,48.45,50.1,119
20260204,3489,森寶,32000,658450,20.7,20.7,20.5,20.5,21
20260204,3490,單井,597000,14532650,23.5,24.75,23.5,24.55,236
20260204,3491,昇達科,675000,918920000,1280,1405,1280,1380,526
20260204,3492,長盛,74000,1851550,24.85,25.3,24.8,25.15,59
20260204,3498,陽程,2775000,140088300,46.95,51.5,46.9,50.6,1746
20260204,3499,環天科,98000,1631350,16.4,16.8,16.25,16.7,56
20260204,3508,位速,4422000,140995750,31.75,32.1,31.45,32.1,1554
20260204,3511,矽瑪,240000,5039700,20.7,21.4,20.55,21.25,181
20260204,3512,皇龍,28000,570300,20.3,20.45,20.3,20.45,16
20260204,3516,亞帝歐,35000,700300,19.95,20.1,19.75,19.9,13
20260204,3520,華盈,61000,918200,14.8,15.2,14.6,15.15,49
20260204,3521,台鋼建設,307000,4939100,15.95,16.2,15.95,16.2,163
20260204,3522,御嵿,398000,6177100,15.15,15.7,15.15,15.55,350
20260204,3523,迎輝,6000,106800,17.8,18.05,17.5,18.05,6
20260204,3526,凡甲,291000,75309000,260,260.5,257.5,257.5,254
20260204,3527,聚積,182000,10061500,54.3,56.5,53.9,56.3,173
20260204,3529,力旺,990000,1693955000,1695,1755,1675,1715,888
20260204,3531,先益,5000,105250,21.05,21.05,21.05,21.05,4
20260204,3537,堡達,112000,5210400,47.2,47.2,46.3,46.7,76
20260204,3540,曜越,107000,3301350,31.2,31.2,30.7,31,81
20260204,3541,西柏,35000,911950,26,26.1,26,26.05,27
20260204,3546,宇峻,80000,5927600,73.9,74.7,73.4,74.2,67
20260204,3548,兆利,311000,26520500,83.7,86.8,83.3,86.8,238
20260204,3551,世禾,297000,53196000,181.5,181.5,178,179,243
20260204,3552,同致,203000,10928200,53.7,54.4,53.5,54.3,173
20260204,3555,博士旺,775000,90073500,118,120,113.5,116.5,570
20260204,3556,禾瑞亞,125000,5397100,43.2,43.7,42.7,43.65,102
20260204,3558,神準,100000,13700000,136.5,138,135.5,137,96
20260204,3564,其陽,92000,4400700,47.45,48.3,47.2,47.9,73
20260204,3567,逸昌,58000,1585350,27.9,27.9,27.1,27.2,46
20260204,3570,大塚,8000,1381000,173,173,172.5,172.5,7
20260204,3577,泓格,45000,2807700,63.1,63.1,61.9,62.4,35
20260204,3580,友威科,473000,32511600,66.2,69.8,66.1,68.5,392
20260204,3581,博磊,767000,56724000,71.9,75,71.2,74.9,600
20260204,3587,閎康,1353000,284791500,204,214.5,203.5,212,1097
20260204,3594,磐儀,324000,12844250,39.4,40.15,39.35,39.7,180
20260204,3597,映興,79000,1928300,24.2,24.75,23.8,24.65,56
20260204,3609,三一東林,116000,4153550,35.55,36.5,35.2,35.75,101
20260204,3611,鼎翰,36000,6964000,193.5,194,193,194,35
20260204,3615,安可,3373000,90387100,26.25,27.7,26.1,27.6,1761
20260204,3623,富晶通,79000,2012250,25.65,26,24.9,25.9,63
20260204,3624,光頡,1951000,111256200,56.5,57.8,55.3,57.3,1372
20260204,3625,西勝,424000,8293200,18.75,19.95,18.75,19.65,278
20260204,3628,盈正,112000,7320600,66,66,64.5,65.6,95
20260204,3629,地心引力,1000,21450,21.45,21.45,21.45,21.45,1
20260204,3630,新鉅科,1065000,34769450,31.8,33.15,31.65,33.15,743
20260204,3631,晟楠,172000,4947800,28.5,29.2,28.15,29.05,115
20260204,3632,研勤,8000,74280,9.26,9.3,9.26,9.29,8
20260204,3646,艾恩特,2000,49850,24.95,24.95,24.9,24.9,2
20260204,3663,鑫科,3144000,191542300,55.8,62.1,55.6,62.1,1914
20260204,3664,安瑞-KY,65000,1008850,15.75,15.8,15.35,15.4,39
20260204,3666,光耀,32000,893750,27.9,28.15,27.7,28.15,30
20260204,3672,康聯訊,34000,399700,11.8,12,11.7,12,23
20260204,3675,德微,152000,22378000,147.5,148,146.5,148,115
20260204,3680,家登,620000,254593500,404,413.5,403,413.5,569
20260204,3684,榮昌,72000,3916400,53.3,55,53.3,55,42
20260204,3685,元創精密,936000,35828250,38.5,39,37.85,38.9,432
20260204,3687,歐買尬,94000,7015100,74.3,75.2,73,74.5,85
20260204,3689,湧德,1958000,220478500,112.5,114,111.5,112.5,1263
20260204,3691,碩禾,3158000,392412500,115.5,127.5,115.5,121.5,1776
20260204,3693,營邦,3979000,1649163000,401.5,423.5,398,423.5,2784
20260204,3707,漢磊,4120000,236711800,56.7,58.4,56,57.4,2456
20260204,3709,鑫聯大投控,5873000,385789700,64.5,67.5,63.2,66.5,3533
20260204,3710,連展投控,309000,2085750,6.85,6.85,6.67,6.78,142
20260204,3713,新晶投控,184000,3671150,19.1,20.6,19.1,20.2,104
20260204,4102,永日,17000,342900,19.95,20.45,19.95,20.2,16
20260204,4105,東洋,449000,38032300,84.1,85.1,84.1,84.6,368
20260204,4107,邦特,24000,2867000,119.5,119.5,119,119.5,22
20260204,4109,加捷生醫,113000,1596000,14,14.25,13.95,14.15,72
20260204,4111,濟生,148000,4383700,29.6,29.8,29.55,29.8,39
20260204,4113,聯上,146000,3051750,21.35,21.35,20.7,20.85,81
20260204,4114,健喬,909000,29127450,31.9,32.25,31.9,32.2,308
20260204,4116,明基醫,20000,851100,42.3,42.9,42.3,42.9,14
20260204,4120,友華,28000,1260100,44.35,45.15,44.3,45,22
20260204,4121,優盛,522000,9811850,18.95,19,18.5,18.7,279
20260204,4123,晟德,1389000,55375900,39.45,40.1,39.3,40.1,695
20260204,4126,太醫,148000,11874800,80.6,80.6,79.7,80.2,121
20260204,4127,天良,175000,6483450,36.8,38.05,36.3,36.55,123
20260204,4128,中天,1255000,24274800,19.45,19.65,19.1,19.35,701
20260204,4129,聯合,209000,23038000,114,114,108.5,109,154
20260204,4130,健亞,896000,28742200,31.25,32.5,31.25,32.5,487
20260204,4131,浩泰,52000,2010950,39.25,39.25,38.1,39.1,11
20260204,4138,曜亞,8000,481400,60.2,60.4,59.8,60.2,8
20260204,4139,馬光-KY,21000,501200,23.95,24.05,23.6,24.05,10
20260204,4147,中裕,664000,37406900,56.8,56.8,55.8,56.3,388
20260204,4153,鈺緯,35000,1178250,34.15,34.35,33.25,34,22
20260204,4154,樂威科-KY,0,0,0,0,0,0,0
20260204,4157,太景*-KY,1199000,15960450,13.3,13.4,13.2,13.4,501
20260204,4160,訊聯基因,19000,988500,52.5,52.5,51.3,52.1,18
20260204,4161,聿新科,39000,992250,25.15,25.65,25.15,25.35,34
20260204,4162,智擎,286000,18561200,64.6,65.3,64.5,64.7,228
20260204,4163,鐿鈦,4000,372700,92.8,93.8,92.7,93.4,4
20260204,4166,友霖,38000,1017500,26.5,26.95,26.5,26.8,24
