日期,代號,名稱,收市,漲跌,開市,最高,最低,筆數,單位,金額,明日參價
20260107,12561,鮮活果汁一KY,,,,,,,,,97.4
20260107,13164,上曜四,101.95,0.15,101.8,101.95,101.8,7,12,1222400,101.95
20260107,13166,上曜六,,,,,,,,,112.1
20260107,13382,廣華二KY,,,,,,,,,101.05
20260107,140201,遠東新E1永,,,,,,,,,103.45
20260107,140202,遠東新E2永,,,,,,,,,98.05
20260107,14363,華友聯三,99.65,,99.65,99.7,99.25,8,16,1592500,99.65
20260107,14364,華友聯四,95.6,-0.15,95.6,96.1,95.6,9,10,956500,95.6
20260107,14381,三地開發一,,,,,,,,,119.7
20260107,14664,聚隆四,105.05,,105.05,105.05,105.05,1,5,525250,105.05
20260107,14722,三洋實業二,104.35,-0.2,104.35,104.35,104.35,2,3,313050,104.35
20260107,14723,三洋實業三,,,,,,,,,95.75
20260107,14743,弘裕三,,,,,,,,,93.95
20260107,15142,亞力二,115.6,-0.4,114.2,115.7,114.2,10,13,1489200,115.6
20260107,15261,日馳一,,,,,,,,,96.75
20260107,15364,和大四,97.1,,97.05,97.1,97,10,18,1746750,97.1
20260107,15601,中砂一,150,-6,154,154,148,75,206,31089950,150
20260107,15864,和勤四,107.45,1.95,107.45,107.45,107.45,1,3,322350,107.45
20260107,15865,和勤五,100.25,1.15,99.15,100.25,99.15,2,3,298550,100.25
20260107,15894,永冠四KY,100.75,0.05,100.75,100.75,100.7,8,22,2216200,100.75
20260107,15952,川寶二,,,,,,,,,119.55
20260107,15984,岱宇四,95.6,,95.6,95.6,95.6,2,5,478000,95.6
20260107,16095,大亞五,105.5,,105.3,105.5,105.3,4,10,1054500,105.5
20260107,17813,合世三,,,,,,,,,101.3
20260107,17863,科妍三,,,,,,,,,123
20260107,18156,富喬六,,,,,,,,,696
20260107,19094,榮成四,,,,,,,,,96.25
20260107,20344,允強四,110,2.4,108.9,110,108.9,13,44,4833200,110
20260107,20632,世鎧二,,,,,,,,,99.8
20260107,20662,世德二,,,,,,,,,97
20260107,21043,國際中橡三,98.6,0.15,98.6,98.6,98.6,1,5,493000,98.6
20260107,22013,裕隆三,99.7,0.15,99.55,99.7,99.05,3,22,2189750,99.7
20260107,22283,劍麟三,129.95,2.75,127.45,130.5,127.2,25,46,5939850,129.95
20260107,22362,百達二KY,,,,,,,,,190
20260107,22471,汎德永業一,104.4,-0.3,105.6,105.6,104,10,28,2921050,104.4
20260107,22472,汎德永業二,105.5,,105.5,105.5,105.5,5,8,844000,105.5
20260107,23372,旺宏二,251,22,245,251,232,80,242,59295000,251
20260107,23383,光罩三,98,,98,98,98,1,207,20286000,98
20260107,23511,順德一,121.1,1.1,121.9,121.9,121.1,2,3,364900,121.1
20260107,23683,金像電三,153,-3,156,156,149.7,200,543,81744550,153
20260107,24023,毅嘉三,128,-1,128.75,129,128,12,26,3349600,128
20260107,24271,三商電一,104,0.2,103.55,104,103.55,9,18,1870900,104
20260107,24361,偉詮電一,111.9,0.75,111,111.9,110.2,20,42,4670600,111.9
20260107,24394,美律四,,,,,,,,,103.9
20260107,24395,美律五,,,,,,,,,104.9
20260107,24423,新美齊三,,,,,,,,,100.3
20260107,24424,新美齊四,,,,,,,,,99.9
20260107,24616,光群雷六,,,,,,,,,138
20260107,24624,良得電四,,,,,,,,,102
20260107,24642,盟立二,108,0.4,108,108,108,1,1,108000,108
20260107,24762,鉅祥二,137.05,0.55,138.15,138.2,137.05,3,7,966200,137.05
20260107,24866,一詮六,,,,,,,,,108
20260107,25283,皇普三,103.3,-6.6,103.3,103.3,103.3,4,6,619800,103.3
20260107,25284,皇普四,91.6,-0.4,91.75,91.75,91.6,7,18,1650400,91.6
20260107,25303,華建三,,,,,,,,,95.25
20260107,25304,華建四,98.35,0.35,98.05,98.35,98,5,6,589150,98.35
20260107,25483,華固三,103,0.45,103,103,102.6,13,54,5556550,103
20260107,25484,華固四,,,,,,,,,104.1
20260107,26107,華航七,124.5,0.6,124,124.5,123.9,11,17,2110800,124.5
20260107,26417,正德七,102,1.3,101.8,102,101.8,3,5,509550,102
20260107,26418,正德八,109.8,0.85,109,110,109,18,73,7978050,109.8
20260107,27271,王品一,107.15,0.5,106.05,107.25,106,17,24,2557350,107.15
20260107,27323,六角三,,,,,,,,,100.55
20260107,27324,六角四,107.8,1.95,105.85,107.8,105.85,5,351,37155300,107.8
20260107,27431,山富一,102.5,-1,102.55,102.55,102.5,3,25,2562550,102.5
20260107,27451,五福一,109,-0.1,108.5,109.45,108.5,19,810,87909750,109
20260107,27531,八方雲集一,109.5,-0.5,110,110,108.75,6,30,3288500,109.5
20260107,27532,八方雲集二,110,,110,110,110,4,8,880000,110
20260107,27551,揚秦一,138,4.05,138.45,138.45,138,2,4,552900,138
20260107,27561,聯發國際一,,,,,,,,,109.95
20260107,29051,三商一,99.75,0.05,99.75,99.75,99.75,1,6,598500,99.75
20260107,29061,高林一,,,,,,,,,98
20260107,30061,晶豪科一,175,1,181,181,175,66,242,42944000,175
20260107,30134,晟銘電四,128.7,2.2,118,128.9,118,4,6,729600,128.7
20260107,30165,嘉晶五,,,,,,,,,105.5
20260107,30321,偉訓一,,,,,,,,,95
20260107,30322,偉訓二,96,0.05,95,96,95,4,10,953800,96
20260107,30336,威健六,135.9,3.9,132,136,132,9,13,1736900,135.9
20260107,30337,威健七,106,2.7,105.45,108.6,105.45,61,597,63347550,106
20260107,30371,欣興一,146.15,-0.85,147.5,151,145,193,420,62195450,146.15
20260107,30401,遠見一,,,,,,,,,114.05
20260107,30454,台灣大四,98.45,-0.05,98.45,98.5,98.45,5,6,590800,98.45
20260107,30455,台灣大五,101.9,-0.1,101.9,101.9,101.9,1,1,101900,101.9
20260107,30882,艾訊二,105.6,-1.3,108.25,108.25,105.6,5,7,745250,105.6
20260107,30922,鴻碩二,97.7,0.25,97.7,97.75,97.7,10,13,1270150,97.7
20260107,30954,及成四,,,,,,,,,109.95
20260107,31222,笙泉二,,,,,,,,,99.45
20260107,31282,昇銳二,,,,,,,,,97.55
20260107,31311,弘塑一,132,,135,135,130.1,38,91,12115000,132
20260107,31312,弘塑二,134.1,0.1,136.95,136.95,134,61,140,18973950,134.1
20260107,31351,凌航一,174,9,167,180,167,75,185,32401000,174
20260107,31382,耀登二,,,,,,,,,107.5
20260107,31413,晶宏三,,,,,,,,,100.3
20260107,31672,大量二,133.5,-2.9,135,135,132,18,49,6537100,133.5
20260107,31882,鑫龍騰二,98.7,0.5,98.9,98.9,98.7,3,3,296400,98.7
20260107,32071,耀勝一,,,,,,,,,100.45
20260107,32571,虹冠電一,120,,120,120,119,7,27,3230400,120
20260107,32723,東碩三,92.15,-0.85,92.3,92.3,90.6,8,18,1643450,92.15
20260107,32843,太普高三,96.05,-0.75,96.05,96.05,96.05,1,1,96050,96.05
20260107,33035,岱稜五,,,,,,,,,100
20260107,33055,昇貿五,,,,,,,,,150
20260107,33121,弘憶股一,,,,,,,,,95.5
20260107,33133,斐成三,,,,,,,,,111.8
20260107,33225,建舜電五,,,,,,,,,98.3
20260107,33233,加百裕三,,,,,,,,,129
20260107,33245,雙鴻五,149.1,-1.9,155,155,149.1,50,63,9484450,149.1
20260107,33466,麗清六,,,,,,,,,95.75
20260107,33571,臺慶科一,153,-2,160,162,152,93,213,33267000,153
20260107,33621,先進光一,101.8,,101.8,101.8,101.8,1,1,101800,101.8
20260107,33763,新日興三,133,-1.8,134.9,135.9,130.3,36,55,7301200,133
20260107,33881,崇越電一,,,,,,,,,103.55
20260107,33902,旭軟二,120,0.5,120,120,120,2,2,240000,120
20260107,34163,融程電三,125.3,2,123.3,125.3,123.2,10,24,2977300,125.3
20260107,34793,安勤三,110,2.5,107,110,107,23,32,3440250,110
20260107,34834,力致四,103.7,,103.7,103.7,103.7,1,1,103700,103.7
20260107,34843,崧騰三,,,,,,,,,118.5
20260107,35161,亞帝歐一,,,,,,,,,106
20260107,35181,柏騰一,104,,104,104,104,2,2,208000,104
20260107,35221,御嵿一,,,,,,,,,113.5
20260107,35265,凡甲五,150,0.1,149.9,150,149.9,3,10,1499500,150
20260107,35266,凡甲六,130.95,0.45,130.9,130.95,130.9,3,6,785500,130.95
20260107,35267,凡甲七,115,-0.95,115,115,115,2,2,230000,115
20260107,35431,州巧一,123.5,2.5,121,123.6,121,14,24,2947900,123.5
20260107,35482,兆利二,,,,,,,,,103.2
20260107,35483,兆利三,101.75,,101.75,101.75,101.75,1,6,610500,101.75
20260107,35513,世禾三,130.55,-4.45,135,135,130.55,19,26,3437850,130.55
20260107,35642,其陽二,,,,,,,,,95
20260107,35831,辛耘一,,,,,,,,,122.3
20260107,35832,辛耘二,123.75,-3.85,126.5,126.5,123.7,28,37,4618050,123.75
20260107,35871,閎康一,119,1,117.05,119,117.05,4,6,709000,119
20260107,35914,艾笛森四,,,,,,,,,100
20260107,36053,宏致三,,,,,,,,,129.95
20260107,36173,碩天三,107.85,-0.15,107,108.25,107,6,12,1286100,107.85
20260107,36804,家登四,136.2,-1.8,137.1,137.1,134.95,31,51,6915000,136.2
20260107,36841,榮昌一,122.45,4.4,118.25,122.45,118.25,7,8,975400,122.45
20260107,36872,歐買尬二,109.75,-0.15,107.05,109.75,107,3,4,430850,109.75
20260107,36873,歐買尬三,,,,,,,,,108
20260107,36894,湧德四,199,-3,206,206,199,2,2,405000,199
20260107,36913,碩禾三,,,,,,,,,100.7
20260107,37012,大眾控二,,,,,,,,,99.1
20260107,37022,大聯大二,101.25,0.4,101,101.5,100.9,29,42,4242100,101.25
20260107,37023,大聯大三,103,0.85,102.95,103,102.95,5,9,926750,103
20260107,37075,漢磊五,142,1.55,137,142,137,5,5,704950,142
20260107,37083,上緯投控三,142,7,136,142,136,3,3,418000,142
20260107,37084,上緯投控四,,,,,,,,,142
20260107,37131,新晶投控一,,,,,,,,,99.1
20260107,41135,聯上五,,,,,,,,,113.8
20260107,41236,晟德六,118,-1.7,116,118,115.1,10,14,1624650,118
20260107,41237,晟德七,105.95,-2.1,106.3,107.45,105,10,12,1271000,105.95
20260107,41295,聯合五,119.35,2.35,119.25,119.35,119.25,3,3,357900,119.35
20260107,41372,麗豐二KY,98.65,,98.65,98.65,98.65,1,1,98650,98.65
20260107,41645,承業醫五,105,-1,105.5,105.5,105,6,38,3997500,105
20260107,41684,醣聯四,,,,,,,,,116.5
20260107,41903,佐登三KY,98.55,0.1,98.45,98.55,98.45,14,16,1575700,98.55
20260107,44163,三圓三,,,,,,,,,102
20260107,44383,廣越三,111.5,,111,111.5,111,5,21,2336500,111.5
20260107,44391,冠星一KY,,,,,,,,,100
20260107,44421,竣邦一KY,,,,,,,,,119.2
20260107,45102,高鋒二,97.4,0.5,97.4,97.4,97.4,1,1,97400,97.4
20260107,45421,科嶠一,106.5,,105.5,106.5,105.1,3,5,527300,106.5
20260107,45491,桓達一,,,,,,,,,102
20260107,45554,氣立四,,,,,,,,,109
20260107,45581,寶緯一,100.7,-0.4,101.05,101.05,100.6,7,85,8565500,100.7
20260107,45641,元翎一,98.45,,98.45,98.45,98.45,7,12,1181400,98.45
20260107,45663,時碩工業三,,,,,,,,,115.15
20260107,45691,六方科一KY,,,,,,,,,100
20260107,45721,駐龍一,107,-7,108,108,106.9,8,15,1606150,107
20260107,45811,光隆精密一KY,,,,,,,,,99.6
20260107,47223,國精化三,139,,138.95,139.1,138.95,10,23,3197350,139
20260107,47393,康普三,103,0.1,102.95,103,102.9,8,16,1647800,103
20260107,47394,康普四,117.4,1.2,116.2,117.8,116.2,114,317,37167000,117.4
20260107,47471,強生一,,,,,,,,,105
20260107,47721,台特化一,131.5,-0.15,131.65,132,130,79,193,25393650,131.5
20260107,49066,正文六,115.5,-0.2,113.55,115.5,113.5,9,17,1940400,115.5
20260107,49165,事欣科五,,,,,,,,,138
20260107,49793,華星光三,167,-4,174,176,167,15,56,9544000,167
20260107,49794,華星光四,,,,,,,,,151
20260107,50097,榮剛七,,,,,,,,,99.5
20260107,52011,凱衛一,123,,123,123,123,1,1,123000,123
20260107,52091,新鼎一,,,,,,,,,119.95
20260107,52121,凌網一,,,,,,,,,98.1
20260107,52303,雷笛克光學三,,,,,,,,,106.1
20260107,52441,弘凱一,,,,,,,,,101.85
20260107,52452,智晶二,96.8,-1.9,98.65,98.65,96.8,7,24,2343950,96.8
20260107,52635,智崴五,116.1,-2.9,116.05,116.1,116,3,16,1857050,116.1
20260107,53064,桂盟四,100.35,0.15,100.2,100.35,100.2,2,4,400950,100.35
20260107,53095,系統電五,171,-4,171,171,171,4,10,1710000,171
20260107,53096,系統電六,112.65,-2.35,113.6,113.6,112.65,9,31,3506350,112.65
20260107,53097,系統電七,118,-2.95,120.15,120.15,118,32,164,19409250,118
20260107,53211,美而快一,100,,100,100,100,1,2,200000,100
20260107,53887,中磊七,101.85,0.15,102.05,102.05,101.65,11,29,2953600,101.85
20260107,54342,崇越二,165,,163,165,162,8,14,2286000,165
20260107,54391,高技一,131.05,0.05,130.95,131.05,130,23,84,10977700,131.05
20260107,54501,南良一,105.55,,105.55,105.55,105.55,1,10,1055500,105.55
20260107,54573,宣德三,,,,,,,,,95.6
20260107,55434,桓鼎四KY,,,,,,,,,106.55
20260107,56086,四維航六,105,-0.7,102.6,105,102.55,6,8,830350,105
20260107,56087,四維航七,110.9,1.1,111.2,112,110.9,10,37,4116050,110.9
20260107,59055,南仁湖四,,,,,,,,,100.35
20260107,60151,宏遠證一,,,,,,,,,97.95
20260107,60152,宏遠證二,,,,,,,,,109
20260107,61041,創惟一,106.2,-0.15,106.1,106.6,106.05,8,13,1381300,106.2
20260107,61112,大宇資二,96.8,-0.2,96.8,96.8,96.8,4,6,580800,96.8
20260107,61171,迎廣一,,,,,,,,,110.1
20260107,61172,迎廣二,106,2.25,106,106,106,1,1,106000,106
20260107,61255,廣運五,100,0.2,100,100,100,5,20,2000000,100
20260107,61263,信音三,127.2,5.2,122,127.2,122,3,12,1474400,127.2
20260107,61394,亞翔四,377,-5,377,377,377,1,1,377000,377
20260107,61506,撼訊六,,,,,,,,,97.05
20260107,61565,松上五,102.85,1.8,102.6,102.85,102.6,2,10,1027750,102.85
20260107,61635,華電網五,,,,,,,,,221
20260107,61777,達麗七,,,,,,,,,119
20260107,61793,亞通三,99.95,1.55,99.95,99.95,99.95,3,3,299850,99.95
20260107,61794,亞通四,105,-0.3,107.95,107.95,104.5,8,14,1479550,105
20260107,61827,合晶七,,,,,,,,,99
20260107,61828,合晶八,111,3,108,111.5,108,94,352,38523350,111
20260107,61843,大豐電三,,,,,,,,,99.9
20260107,61875,萬潤五,142.1,-4.4,146.5,146.85,142.1,13,16,2324650,142.1
20260107,61894,豐藝四,,,,,,,,,118
20260107,61907,萬泰科七,128.75,-1.25,129.9,129.9,128,3,5,642650,128.75
20260107,61965,帆宣五,232,4,227,235,227,16,32,7421000,232
20260107,61973,佳必琪三,126,1,125,126,124.7,37,40,5009500,126
20260107,62075,雷科五,117.3,-3.7,117.3,117.4,117.3,3,11,1290800,117.3
20260107,62076,雷科六,118.6,-0.45,118.65,118.65,118.6,2,3,355900,118.6
20260107,62093,今國光三,161,-2,163,165,161,16,41,6692000,161
20260107,62194,富旺四,,,,,,,,,112
20260107,62433,迅杰三,93.5,-1.9,93.5,93.5,93.5,1,2,187000,93.5
20260107,62695,台郡五,,,,,,,,,103.25
20260107,62696,台郡六,98.5,,98.5,98.5,98.5,2,11,1083500,98.5
20260107,62745,台燿五,135,-2.8,137.85,138.15,134.5,191,517,70279550,135
20260107,62756,元山六,,,,,,,,,227
20260107,62822,康舒二,113.5,-0.3,113.85,115,113.5,31,134,15272750,113.5
20260107,62843,佳邦三,116.6,,116.6,116.6,116.6,1,1,116600,116.6
20260107,629010,良維十,242,-5,242,242,242,1,1,242000,242
20260107,64145,樺漢五,113.9,0.4,114.75,114.75,113.5,31,70,7961300,113.9
20260107,64146,樺漢六,,,,,,,,,152
20260107,64251,易發一,,,,,,,,,148.7
20260107,64324,今展科四,,,,,,,,,115
20260107,64422,光聖二,136.5,-0.5,137,137.5,136,21,53,7264200,136.5
20260107,64423,光聖三,139.7,-0.2,140.1,141,139.1,23,52,7311700,139.7
20260107,64512,訊芯二KY,97.65,,97.65,97.65,97.65,4,314,30662100,97.65
20260107,64693,大樹三,100,-0.5,100.5,100.95,99.8,29,77,7710200,100
20260107,64773,安集三,,,,,,,,,101
20260107,64774,安集四,,,,,,,,,96
20260107,64775,安集五,,,,,,,,,96
20260107,65096,聚和六,,,,,,,,,106.5
20260107,65101,精測一,132,-0.85,132.25,133.2,132,146,500,66112250,132
20260107,65331,晶心科一,99.5,-0.5,99.9,100,99.5,6,51,5096500,99.5
20260107,65381,倉和一,90.9,0.4,90.85,90.9,90.85,2,2,181750,90.9
20260107,65461,正基一,,,,,,,,,98.95
20260107,65521,易華電一,,,,,,,,,100
20260107,65841,南俊國際一,197,6,197,197,197,2,2,394000,197
20260107,65842,南俊國際二,,,,,,,,,175
20260107,65851,鼎基一,,,,,,,,,105
20260107,65852,鼎基二,,,,,,,,,115
20260107,65914,動力四KY,105,0.3,105,105.1,105,7,9,945150,105
20260107,66163,特昇三KY,,,,,,,,,98.4
20260107,66241,萬年清一,,,,,,,,,146.5
20260107,66292,泰金二KY,,,,,,,,,103.5
20260107,66411,基士德一KY,,,,,,,,,98.05
20260107,66451,金萬林一創,,,,,,,,,104.6
20260107,66642,群翊二,127.7,-0.8,128.45,128.45,126.55,15,42,5361600,127.7
20260107,66702,復盛應用二,110.9,0.1,110.6,111.1,110.6,66,213,23631800,110.9
20260107,66801,鑫創電子一,,,,,,,,,109
20260107,67062,惠特二,98.05,,98.05,98.05,98.05,1,146,14315300,98.05
20260107,67152,嘉基二,,,,,,,,,103.5
20260107,67531,龍德造船一,125.1,-0.9,125.1,125.15,125,8,19,2376450,125.1
20260107,67681,志強一KY,119,0.1,119,119,119,2,2,238000,119
20260107,67711,平和環保一創,105.6,-0.05,105.6,105.6,105.6,1,1,105600,105.6
20260107,67961,晉弘一,,,,,,,,,99.05
20260107,67962,晉弘二,98.85,-0.55,98.5,98.85,98.5,2,8,790450,98.85
20260107,68041,明係一,98.2,0.2,98.2,98.2,98.2,1,1,98200,98.2
20260107,68061,森崴能源一,,,,,,,,,97.35
20260107,68211,聯寶一,,,,,,,,,100.55
20260107,68231,濾能一,,,,,,,,,108.55
20260107,68301,汎銓一,127,,127.1,127.1,127,3,5,635150,127
20260107,68351,圓裕一,,,,,,,,,99.3
20260107,68401,東研信超一,,,,,,,,,113.8
20260107,68431,進典一,,,,,,,,,106
20260107,68461,綠茵一,99.65,-0.35,99.8,99.8,99.65,3,3,299250,99.65
20260107,68462,綠茵二,,,,,,,,,103.5
20260107,68541,錼創科技一KY創,106.9,3.4,106.95,107,106.9,5,5,534800,106.9
20260107,68631,永道一KY,92.3,-0.5,92.3,92.3,92.3,1,1,92300,92.3
20260107,68701,騰雲一,,,,,,,,,106.45
20260107,68702,騰雲二,103,-2.5,105.5,105.5,103,5,35,3667500,103
20260107,68731,泓德能源一,,,,,,,,,137.55
20260107,68732,泓德能源二,89.65,-0.35,89.8,89.8,89.65,5,12,1076150,89.65
20260107,68741,倍力一,96.65,1.45,96.5,96.65,96.5,4,12,1158750,96.65
20260107,68901,來億一KY,110.3,,110.2,110.5,110,33,204,22479300,110.3
20260107,68902,來億二KY,110.3,0.3,109.95,111,109.95,17,72,7944150,110.3
20260107,69041,伯鑫一,100.75,0.6,100.15,100.75,100.15,10,46,4620850,100.75
20260107,69571,裕慶一KY,111,0.1,111,111.25,111,10,44,4885950,111
20260107,69821,大井泵浦一,103.5,1.7,102,104,102,8,21,2161000,103.5
20260107,69822,大井泵浦二,105.8,1.8,104,105.8,104,2,2,209800,105.8
20260107,74022,邑錡二,,,,,,,,,141.5
20260107,75561,意德士一永,,,,,,,,,108.9
20260107,75562,意德士二,117,1.55,117,117,117,1,11,1287000,117
20260107,77131,威力德生醫一,102.4,0.4,101.5,102.5,101.25,12,38,3853250,102.4
20260107,80273,鈦昇三,171,3,171,171,171,1,1,171000,171
20260107,80282,昇陽半導體二,142.5,-3.5,146.2,148.15,142.35,38,185,26817650,142.5
20260107,80426,金山電六,113.1,1.1,112.5,115,112.5,30,126,14291750,113.1
20260107,80506,廣積六,,,,,,,,,105
20260107,80872,麗升能源二,,,,,,,,,96.8
20260107,80914,翔名四,115.5,0.1,115.85,115.85,115.5,4,8,926050,115.5
20260107,80924,建暐四,,,,,,,,,123.9
20260107,81042,錸寶二,,,,,,,,,95.65
20260107,811210,至上十,124.8,5,120.45,125.8,119,215,663,82119650,124.8
20260107,81473,正淩三,107,2,107,107,107,2,2,214000,107
20260107,81551,博智一,140.05,0.45,139.6,141.1,139.25,17,43,6017000,140.05
20260107,81714,天宇四,,,,,,,,,105.1
20260107,81715,天宇五,95,-0.55,95.55,95.55,95,2,192,18344500,95
20260107,82551,朋程一,103.8,,103,104,103,18,21,2173700,103.8
20260107,82992,群聯二,307,13,320,320,302,149,377,117194000,307
20260107,83742,羅昇二,,,,,,,,,97
20260107,84041,百和興業一KY,115.5,-0.5,116,116,115.5,15,74,8580600,115.5
20260107,84113,福貞三KY,100.5,,100.3,100.5,100.3,5,10,1003850,100.5
20260107,84221,可寧衛一,243,22,222,243,222,27,39,9073000,243
20260107,84222,可寧衛二,181,16,170,181,170,302,1205,211450000,181
20260107,84312,匯鑽科二,114.05,2.75,112.35,115,111.2,127,438,49534100,114.05
20260107,84331,弘帆一,,,,,,,,,99.3
20260107,84332,弘帆二,,,,,,,,,98.4
20260107,84333,弘帆三,,,,,,,,,98.5
20260107,84422,威宏二KY,,,,,,,,,107
20260107,84623,柏文三,114.95,1.95,114.9,114.95,114.9,2,5,574700,114.95
20260107,84662,美吉吉二KY,,,,,,,,,100
20260107,84672,波力二KY,,,,,,,,,115
20260107,84673,波力三KY,,,,,,,,,103.65
20260107,84732,山林水二,,,,,,,,,113.95
20260107,84781,東哥遊艇一,93.5,0.05,93.5,93.5,93.45,7,7,654450,93.5
20260107,84881,吉源一KY,,,,,,,,,98.85
20260107,84891,三貝德一,,,,,,,,,141.65
20260107,89277,北基七,,,,,,,,,100.75
20260107,89278,北基八,,,,,,,,,99.7
20260107,89964,高力四,,,,,,,,,254
20260107,98026,鈺齊六KY,,,,,,,,,118.8
20260107,99063,欣巴巴三,95.6,0.1,95.5,95.6,95.5,4,8,764400,95.6
20260107,99332,中鼎二,93,-0.15,93.1,93.15,93,19,68,6329500,93
20260107,99353,慶豐富三,,,,,,,,,96.35
20260107,99392,宏全二,103.3,1.05,101.65,103.3,101.6,15,19,1946800,103.3
20260107,99412,裕融二,96.5,-0.05,96.2,96.5,96.2,2,6,578700,96.5
20260107,99587,世紀鋼七,97.1,0.2,96.9,97.1,96.9,4,15,1454100,97.1
20260107,99588,世紀鋼八永,97.9,-0.1,98,98,97.5,3,27,2645400,97.9
20260108,11011,台泥一永,,,,,,,,,97.85
20260108,12561,鮮活果汁一KY,,,,,,,,,97.4
20260108,13164,上曜四,102.3,0.35,101.5,102.3,101.3,19,73,7443250,102.3
20260108,13166,上曜六,,,,,,,,,112.1
20260108,13382,廣華二KY,,,,,,,,,101.05
20260108,140201,遠東新E1永,,,,,,,,,103.45
20260108,140202,遠東新E2永,,,,,,,,,98.05
20260108,14363,華友聯三,99.65,,99.65,99.65,99.65,1,1,99650,99.65
20260108,14364,華友聯四,,,,,,,,,95.6
20260108,14381,三地開發一,,,,,,,,,119.7
20260108,14664,聚隆四,,,,,,,,,105.05
20260108,14722,三洋實業二,104,-0.35,104.05,104.05,103.5,8,45,4671400,104
20260108,14723,三洋實業三,97,1.25,95.8,97,95,19,82,7853550,97
20260108,14743,弘裕三,,,,,,,,,93.95
20260108,15142,亞力二,117.05,1.45,115.1,117.05,114.6,23,51,5876150,117.05
20260108,15261,日馳一,97.9,1.15,97.9,97.9,97.9,1,1,97900,97.9
20260108,15364,和大四,97,-0.1,97.05,97.05,97,26,43,4171150,97
20260108,15601,中砂一,145.5,-4.5,146.85,147.9,144.95,85,149,21702700,145.5
20260108,15864,和勤四,110,2.55,108.95,110,108.95,6,14,1536800,110
20260108,15865,和勤五,101.1,0.85,100.25,101.8,100.25,31,113,11364700,101.1
20260108,15894,永冠四KY,100.75,,100.75,100.75,100.75,9,62,6246500,100.75
20260108,15952,川寶二,,,,,,,,,119.55
20260108,15984,岱宇四,96,0.4,95.6,96,95.6,4,25,2399200,96
20260108,16095,大亞五,105,-0.5,105,105,105,1,1,105000,105
20260108,17813,合世三,,,,,,,,,101.3
20260108,17863,科妍三,,,,,,,,,123
20260108,18156,富喬六,,,,,,,,,696
20260108,19094,榮成四,,,,,,,,,96.25
20260108,20344,允強四,109,-1,109.05,109.05,109,3,12,1308350,109
20260108,20632,世鎧二,,,,,,,,,99.8
20260108,20662,世德二,,,,,,,,,97.1
20260108,21043,國際中橡三,,,,,,,,,98.6
20260108,22013,裕隆三,,,,,,,,,99.65
20260108,22283,劍麟三,128.05,-1.9,128.05,128.05,128.05,1,2,256100,128.05
20260108,22362,百達二KY,,,,,,,,,190
20260108,22471,汎德永業一,104.2,-0.2,106.95,106.95,104.2,2,2,211150,104.2
20260108,22472,汎德永業二,,,,,,,,,105.5
20260108,23372,旺宏二,276,25,251,276,250,131,320,83169000,276
20260108,23383,光罩三,98,,98,98,98,1,74,7252000,98
20260108,23511,順德一,119,-2.1,119.2,119.2,119,8,9,1071550,119
20260108,23683,金像電三,150,-3,150,152,149,67,391,58608200,150
20260108,24023,毅嘉三,126.8,-1.2,126,127,126,22,41,5185150,126.8
20260108,24271,三商電一,104,,104.05,104.1,104,10,21,2185850,104
20260108,24361,偉詮電一,,,,,,,,,111
20260108,24394,美律四,105.4,1.5,102,105.7,102,8,15,1552750,105.4
20260108,24395,美律五,107.1,2.2,104.9,107.35,104.4,8,91,9554050,107.1
20260108,24423,新美齊三,,,,,,,,,100.3
20260108,24424,新美齊四,,,,,,,,,99.9
20260108,24616,光群雷六,,,,,,,,,138
20260108,24624,良得電四,,,,,,,,,102
20260108,24642,盟立二,107,-1,107,107,107,1,1,107000,107
20260108,24762,鉅祥二,137.6,0.55,139,139,137.6,6,18,2482850,137.6
20260108,24866,一詮六,,,,,,,,,108
20260108,25283,皇普三,,,,,,,,,103.3
20260108,25284,皇普四,91.8,0.2,91.65,91.8,91.65,8,9,825150,91.8
20260108,25303,華建三,95.7,0.45,95.65,95.75,95.65,12,21,2009650,95.7
20260108,25304,華建四,98.3,-0.05,98.15,98.3,98.15,3,3,294700,98.3
20260108,25483,華固三,104,1,103.05,104.45,103.05,13,152,15683900,104
20260108,25484,華固四,,,,,,,,,104.1
20260108,26107,華航七,125,0.5,125,125,124.5,4,7,872500,125
20260108,26417,正德七,,,,,,,,,102
20260108,26418,正德八,111.35,1.55,110,111.35,109,10,17,1867250,111.35
20260108,27271,王品一,107.15,,107.1,107.15,107.1,3,3,321400,107.15
20260108,27323,六角三,,,,,,,,,100.6
20260108,27324,六角四,107.8,,107.8,107.8,107.8,8,313,33741400,107.8
20260108,27431,山富一,103.15,0.65,103.15,103.15,103.15,1,6,618900,103.15
20260108,27451,五福一,109.05,0.05,109,109.4,109,22,42,4580550,109.05
20260108,27531,八方雲集一,109.5,,110,110,109.5,11,28,3068950,109.5
20260108,27532,八方雲集二,110,,110,110,110,5,17,1870000,110
20260108,27551,揚秦一,,,,,,,,,138
20260108,27561,聯發國際一,,,,,,,,,109
20260108,29051,三商一,,,,,,,,,99.75
20260108,29061,高林一,,,,,,,,,98
20260108,30061,晶豪科一,177,2,174,178,172,25,57,10080000,177
20260108,30134,晟銘電四,,,,,,,,,128
20260108,30165,嘉晶五,,,,,,,,,105.5
20260108,30321,偉訓一,,,,,,,,,95
